"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_4_rep_2.csv -T 1 10",,,,"Date:","21 Oct 2018 09:48:58 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
6.741,3.399,76.159,13.270,0.0,0.432,0.0,0.0,1540115338.527
2.632,3.158,87.895,4.737,0.0,1.579,479996.0,14214973.0,1540115339.528
2.062,4.639,88.660,2.577,0.0,2.062,497626.0,14894212.0,1540115340.528
1.587,3.704,86.772,6.349,0.0,1.587,487694.0,14625829.0,1540115341.528
2.618,4.188,87.958,2.618,0.0,2.618,482236.0,14277844.0,1540115342.528
1.546,4.639,86.598,5.155,0.0,2.062,469140.0,14042841.0,1540115343.528
3.046,4.061,87.817,2.538,0.0,2.538,451220.0,13526897.0,1540115344.528
3.535,4.545,83.838,5.051,0.0,3.030,454708.0,13466398.0,1540115345.528
3.061,4.592,87.245,2.551,0.0,2.551,478468.0,14309150.0,1540115346.528
1.562,5.729,86.458,5.208,0.0,1.042,460740.0,13803772.0,1540115347.532
1.515,3.535,88.889,2.525,0.0,3.535,369244.0,11055735.0,1540115348.528
