"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_4_rep_2.csv -T 1 10",,,,"Date:","21 Oct 2018 09:48:22 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
14.595,7.407,51.766,25.658,0.0,0.575,0.0,0.0,1540115302.767
2.128,5.319,87.234,4.255,0.0,1.064,472295.0,13087082.0,1540115303.768
2.105,5.263,82.105,10.526,0.0,0.0,452296.0,12499845.0,1540115304.768
3.061,9.184,84.694,2.041,0.0,1.020,463573.0,12695333.0,1540115305.768
1.031,7.216,84.536,7.216,0.0,0.0,454297.0,12668270.0,1540115306.768
1.053,7.368,83.158,7.368,0.0,1.053,453474.0,12526786.0,1540115307.768
4.124,6.186,84.536,4.124,0.0,1.031,456328.0,12499954.0,1540115308.768
2.062,6.186,84.536,6.186,0.0,1.031,465270.0,12695230.0,1540115309.768
0.0,10.101,84.848,5.051,0.0,0.0,455897.0,12500004.0,1540115310.768
3.191,4.255,82.979,8.511,0.0,1.064,468440.0,12694945.0,1540115311.768
1.042,7.292,85.417,5.208,0.0,1.042,449212.0,12271862.0,1540115312.768
