"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_2_rep_2.csv -T 1 10",,,,"Date:","21 Oct 2018 09:47:10 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
17.982,7.837,44.854,28.776,0.0,0.552,0.0,0.0,1540115230.119
1.064,9.574,85.106,4.255,0.0,0.0,474374.0,13132911.0,1540115231.120
4.255,5.319,85.106,5.319,0.0,0.0,449786.0,12500904.0,1540115232.120
3.191,9.574,85.106,1.064,0.0,1.064,463798.0,12678102.0,1540115233.120
3.125,6.250,80.208,10.417,0.0,0.0,457672.0,12513273.0,1540115234.120
1.064,6.383,87.234,4.255,0.0,1.064,456515.0,12475631.0,1540115235.120
2.020,9.091,80.808,5.051,0.0,3.030,459572.0,12506835.0,1540115236.120
2.083,8.333,84.375,5.208,0.0,0.0,455987.0,12513976.0,1540115237.120
3.030,10.101,81.818,4.040,0.0,1.010,453312.0,12503450.0,1540115238.120
1.075,6.452,87.097,4.301,0.0,1.075,460012.0,12500258.0,1540115239.120
2.128,6.383,85.106,6.383,0.0,0.0,424788.0,11703413.0,1540115240.120
