"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:3_vc_2_worker_64_rep_2_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 17:50:59 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.687,2.525,93.389,0.821,0.0,1.577,0.0,0.0,1542909059.170
3.093,3.093,87.629,0.0,0.0,6.186,7813929.0,7461883.0,1542909060.171
2.062,4.124,86.598,0.0,0.0,7.216,10174385.0,10027862.0,1542909061.171
5.155,5.155,82.474,0.0,0.0,7.216,13009164.0,12882316.0,1542909062.171
3.093,6.186,84.536,0.0,0.0,6.186,12678889.0,12525357.0,1542909063.171
2.151,3.226,88.172,0.0,0.0,6.452,12727134.0,12525127.0,1542909064.171
3.960,8.911,79.208,0.0,0.0,7.921,12675135.0,12541524.0,1542909065.171
2.083,6.250,86.458,0.0,0.0,5.208,12683231.0,12550268.0,1542909066.171
3.030,9.091,82.828,0.0,0.0,5.051,12660526.0,12460009.0,1542909067.171
3.061,5.102,82.653,0.0,0.0,9.184,12659863.0,12541519.0,1542909068.171
0.990,7.921,81.188,0.0,0.0,9.901,12657962.0,12523596.0,1542909069.171
3.093,9.278,82.474,0.0,0.0,5.155,12626036.0,12409088.0,1542909070.171
3.158,5.263,86.316,0.0,0.0,5.263,12684465.0,12491292.0,1542909071.171
3.125,5.208,84.375,1.042,0.0,6.250,12714135.0,12564033.0,1542909072.171
2.105,7.368,86.316,0.0,0.0,4.211,12664089.0,12536896.0,1542909073.171
2.020,8.081,82.828,0.0,0.0,7.071,12569964.0,12386009.0,1542909074.171
3.093,8.247,81.443,0.0,0.0,7.216,12727932.0,12589149.0,1542909075.171
4.040,6.061,82.828,0.0,0.0,7.071,12701079.0,12550609.0,1542909076.171
3.226,5.376,87.097,0.0,0.0,4.301,12643172.0,12476662.0,1542909077.171
4.082,7.143,83.673,0.0,0.0,5.102,12694910.0,12583224.0,1542909078.171
3.030,6.061,83.838,0.0,0.0,7.071,12581114.0,12400149.0,1542909079.171
5.263,6.316,83.158,0.0,0.0,5.263,12580792.0,12411763.0,1542909080.171
2.0,7.0,83.0,0.0,0.0,8.0,12721426.0,12678698.0,1542909081.171
2.105,6.316,86.316,0.0,0.0,5.263,12721517.0,12411654.0,1542909082.171
4.082,7.143,81.633,0.0,0.0,7.143,12696197.0,12567754.0,1542909083.171
3.158,6.316,86.316,0.0,0.0,4.211,12598000.0,12521726.0,1542909084.171
3.158,6.316,85.263,0.0,0.0,5.263,12515436.0,12240687.0,1542909085.171
4.167,6.250,84.375,0.0,0.0,5.208,12752143.0,12671309.0,1542909086.171
5.102,5.102,83.673,0.0,0.0,6.122,12756479.0,12565240.0,1542909087.171
3.158,5.263,87.368,0.0,0.0,4.211,12614859.0,12510291.0,1542909088.171
2.174,4.348,89.130,0.0,0.0,4.348,12695014.0,12478619.0,1542909089.171
3.0,10.0,79.0,0.0,0.0,8.0,12588067.0,12483236.0,1542909090.171
4.211,3.158,86.316,0.0,0.0,6.316,12627216.0,12472475.0,1542909091.171
7.071,4.040,82.828,0.0,0.0,6.061,12720869.0,12556095.0,1542909092.171
2.105,5.263,86.316,0.0,0.0,6.316,12635221.0,12498390.0,1542909093.171
4.124,4.124,85.567,0.0,0.0,6.186,12728386.0,12474967.0,1542909094.171
4.301,4.301,84.946,0.0,0.0,6.452,12625383.0,12489562.0,1542909095.171
3.030,8.081,82.828,0.0,0.0,6.061,12775937.0,12679359.0,1542909096.171
3.0,7.0,83.0,0.0,0.0,7.0,12766036.0,12514678.0,1542909097.171
3.158,3.158,86.316,0.0,0.0,7.368,12593044.0,12487411.0,1542909098.171
1.042,7.292,85.417,0.0,0.0,6.250,12656548.0,12524636.0,1542909099.171
4.040,6.061,79.798,0.0,0.0,10.101,12693660.0,12486204.0,1542909100.171
4.396,6.593,84.615,0.0,0.0,4.396,12701662.0,12531616.0,1542909101.171
3.125,5.208,85.417,2.083,0.0,4.167,12600806.0,12548736.0,1542909102.171
3.226,5.376,87.097,0.0,0.0,4.301,12611439.0,12395875.0,1542909103.171
3.158,5.263,85.263,0.0,0.0,6.316,12677348.0,12503361.0,1542909104.171
3.226,4.301,86.022,0.0,0.0,6.452,12641586.0,12472146.0,1542909105.170
2.041,6.122,83.673,0.0,0.0,8.163,12717806.0,12516015.0,1542909106.171
4.167,3.125,84.375,0.0,0.0,8.333,12802308.0,12736405.0,1542909107.171
2.062,5.155,84.536,0.0,0.0,8.247,12691293.0,12524826.0,1542909108.171
2.128,3.191,88.298,0.0,0.0,6.383,12654605.0,12447893.0,1542909109.171
4.211,6.316,82.105,0.0,0.0,7.368,12719010.0,12555249.0,1542909110.171
3.061,7.143,83.673,0.0,0.0,6.122,12546781.0,12470131.0,1542909111.171
3.093,4.124,85.567,0.0,0.0,7.216,12652784.0,12486031.0,1542909112.171
4.167,5.208,84.375,0.0,0.0,6.250,12663073.0,12515713.0,1542909113.171
2.062,5.155,84.536,0.0,0.0,8.247,12676951.0,12511759.0,1542909114.171
3.191,6.383,85.106,0.0,0.0,5.319,12666135.0,12460851.0,1542909115.171
3.960,6.931,80.198,0.0,0.0,8.911,12723399.0,12581073.0,1542909116.171
1.053,7.368,86.316,0.0,0.0,5.263,12618224.0,12428088.0,1542909117.171
4.040,8.081,82.828,0.0,0.0,5.051,12685575.0,12493839.0,1542909118.171
2.151,4.301,89.247,0.0,0.0,4.301,11579771.0,11439577.0,1542909119.171
