"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:3_vc_2_worker_64_rep_2_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 17:50:59 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.299,0.939,95.884,0.304,0.0,0.574,0.0,0.0,29695.875,632177.794,0.0,0.0,1568.857,4100.712,1542909059.092
33.473,3.487,60.391,0.0,0.0,2.650,13633638.0,19451470.0,0.0,0.0,0.0,0.0,3599.0,10916.0,1542909060.093
28.709,3.297,64.835,0.0,0.0,3.159,17338620.0,24754905.0,0.0,0.0,0.0,0.0,4479.0,13452.0,1542909061.093
10.793,4.421,82.315,0.0,0.0,2.471,25810949.0,36721841.0,0.0,0.0,0.0,0.0,6854.0,19700.0,1542909062.093
6.010,3.836,86.957,0.0,0.0,3.197,23261977.0,33150357.0,0.0,0.0,0.0,0.0,6783.0,17928.0,1542909063.093
2.567,2.953,91.784,0.0,0.0,2.696,24060898.0,34246144.0,0.0,0.0,0.0,0.0,6886.0,18147.0,1542909064.093
2.302,3.069,91.688,0.0,0.0,2.941,23937403.0,34119040.0,0.0,0.0,0.0,0.0,7038.0,18437.0,1542909065.093
2.420,3.439,91.210,0.0,0.0,2.930,23415427.0,33364267.0,0.0,0.0,0.0,0.0,6912.0,18171.0,1542909066.093
2.699,3.085,91.388,0.0,0.0,2.828,24785158.0,35276898.0,0.0,0.0,0.0,0.0,7423.0,19372.0,1542909067.093
2.767,3.899,89.434,0.0,0.0,3.899,24667753.0,35133639.0,0.0,0.0,0.0,0.0,7482.0,19486.0,1542909068.093
2.308,4.103,91.282,0.0,0.0,2.308,24958283.0,35536718.0,0.0,0.0,0.0,0.0,7559.0,19446.0,1542909069.093
3.161,3.666,90.518,0.0,0.0,2.655,24212294.0,34480820.0,0.0,0.0,0.0,0.0,7289.0,18966.0,1542909070.093
2.284,4.442,90.990,0.0,0.0,2.284,24363713.0,34692907.0,0.0,0.0,0.0,0.0,7047.0,18558.0,1542909071.093
2.696,3.594,91.271,0.0,0.0,2.439,24905445.0,35509112.0,0.0,0.0,0.0,0.0,7471.0,19227.0,1542909072.093
2.908,3.413,90.265,0.0,0.0,3.413,24664594.0,35097475.0,0.0,0.0,0.0,0.0,7259.0,19021.0,1542909073.093
2.781,3.413,90.645,0.0,0.0,3.161,24511194.0,34912269.0,0.0,0.0,0.0,0.0,7207.0,18770.0,1542909074.093
2.548,3.694,91.210,0.0,0.0,2.548,24814177.0,35316858.0,0.0,0.0,0.0,0.0,7246.0,18902.0,1542909075.093
2.423,3.316,91.582,0.0,0.0,2.679,24248139.0,34572541.0,0.0,0.0,0.0,0.0,7138.0,18580.0,1542909076.093
2.778,3.535,90.404,0.0,0.0,3.283,25140573.0,35773467.0,0.0,0.0,0.0,0.0,7282.0,19181.0,1542909077.093
3.193,3.576,90.805,0.0,0.0,2.427,24079972.0,34338345.0,0.0,0.0,0.0,0.0,7118.0,18641.0,1542909078.093
2.934,3.316,91.071,0.0,0.0,2.679,25408238.0,36131824.0,0.0,0.0,0.0,0.0,7347.0,19313.0,1542909079.093
3.046,3.046,90.736,0.254,0.0,2.919,24888746.0,35472004.0,0.0,90112.0,0.0,0.0,7324.0,19020.0,1542909080.093
3.197,3.836,89.898,0.767,0.0,2.302,23704552.0,33724857.0,0.0,4096.0,0.0,0.0,6937.0,18106.0,1542909081.093
3.283,4.167,89.394,0.0,0.0,3.157,24156472.0,34435602.0,0.0,102400.0,0.0,0.0,7251.0,18891.0,1542909082.093
3.085,3.470,90.746,0.0,0.0,2.699,24949535.0,35506000.0,0.0,0.0,0.0,0.0,7367.0,19107.0,1542909083.093
2.551,3.061,91.199,0.0,0.0,3.189,24749320.0,35224355.0,0.0,0.0,0.0,0.0,7140.0,18830.0,1542909084.093
3.053,3.053,91.476,0.0,0.0,2.417,23884864.0,34041315.0,0.0,0.0,0.0,0.0,6938.0,18296.0,1542909085.093
2.679,3.571,91.199,0.0,0.0,2.551,24709977.0,35208384.0,0.0,0.0,0.0,0.0,7287.0,18830.0,1542909086.093
3.173,3.807,90.355,0.0,0.0,2.665,24239175.0,34539777.0,0.0,16384.0,0.0,0.0,7134.0,18602.0,1542909087.093
3.019,3.270,90.440,0.0,0.0,3.270,24436445.0,34779442.0,0.0,0.0,0.0,0.0,7056.0,18601.0,1542909088.093
2.043,3.831,91.571,0.0,0.0,2.554,25831341.0,36792554.0,0.0,0.0,0.0,0.0,7482.0,19626.0,1542909089.093
2.302,3.836,91.560,0.0,0.0,2.302,24339903.0,34655286.0,0.0,0.0,0.0,0.0,6989.0,18546.0,1542909090.093
1.562,2.474,93.490,0.0,0.0,2.474,23902348.0,34033595.0,0.0,0.0,0.0,0.0,6925.0,18170.0,1542909091.093
1.906,3.685,90.851,0.127,0.0,3.431,25369981.0,36115282.0,0.0,7962624.0,0.0,0.0,7517.0,19603.0,1542909092.093
2.433,3.329,91.421,0.0,0.0,2.817,25104280.0,35766891.0,0.0,0.0,0.0,0.0,7484.0,19482.0,1542909093.093
2.335,2.724,92.866,0.0,0.0,2.075,26029233.0,37062544.0,0.0,0.0,0.0,0.0,7687.0,20037.0,1542909094.093
2.538,3.426,90.990,0.0,0.0,3.046,25378023.0,36094540.0,0.0,0.0,0.0,0.0,7464.0,19664.0,1542909095.093
2.810,3.321,91.315,0.0,0.0,2.554,24094459.0,34357952.0,0.0,0.0,0.0,0.0,7154.0,18503.0,1542909096.093
2.817,3.073,91.677,0.0,0.0,2.433,24345225.0,34691087.0,0.0,0.0,0.0,0.0,7180.0,18783.0,1542909097.093
2.420,3.822,91.083,0.0,0.0,2.675,25036773.0,35611923.0,0.0,0.0,0.0,0.0,7379.0,19073.0,1542909098.093
2.452,2.323,92.387,0.0,0.0,2.839,24882504.0,35466579.0,0.0,0.0,0.0,0.0,7210.0,18970.0,1542909099.093
2.191,2.835,92.526,0.0,0.0,2.448,24442259.0,34783966.0,0.0,0.0,0.0,0.0,7141.0,18743.0,1542909100.093
2.699,3.213,92.159,0.0,0.0,1.928,24428883.0,34796000.0,0.0,0.0,0.0,0.0,7091.0,18693.0,1542909101.093
2.922,3.685,90.216,0.0,0.0,3.177,24672622.0,35167459.0,0.0,0.0,0.0,0.0,7274.0,19202.0,1542909102.093
2.136,4.397,90.201,0.0,0.0,3.266,24811857.0,35297984.0,0.0,0.0,0.0,0.0,7207.0,18881.0,1542909103.093
1.809,2.584,93.023,0.0,0.0,2.584,24247325.0,34547661.0,0.0,0.0,0.0,0.0,7108.0,18705.0,1542909104.093
2.296,3.954,91.454,0.0,0.0,2.296,24739909.0,35253963.0,0.0,0.0,0.0,0.0,7146.0,18749.0,1542909105.093
2.803,3.567,91.210,0.0,0.0,2.420,24199857.0,34438867.0,0.0,0.0,0.0,0.0,7075.0,18533.0,1542909106.093
2.545,3.308,91.094,0.0,0.0,3.053,24860543.0,35406933.0,0.0,0.0,0.0,0.0,7185.0,19001.0,1542909107.093
2.317,2.960,91.634,0.0,0.0,3.089,25327683.0,36067554.0,0.0,0.0,0.0,0.0,7362.0,19452.0,1542909108.093
2.436,2.692,92.051,0.0,0.0,2.821,24701733.0,35194459.0,0.0,0.0,0.0,0.0,7220.0,18918.0,1542909109.093
2.433,3.073,91.805,0.0,0.0,2.689,25494457.0,36290067.0,0.0,0.0,0.0,0.0,7507.0,19594.0,1542909110.094
2.185,3.342,91.902,0.257,0.0,2.314,23491973.0,33461742.0,0.0,57344.0,0.0,0.0,6949.0,18246.0,1542909111.093
2.781,4.046,90.265,0.0,0.0,2.908,24700760.0,35194806.0,0.0,0.0,0.0,0.0,7294.0,19040.0,1542909112.093
2.305,3.329,91.549,0.0,0.0,2.817,25309806.0,36048616.0,0.0,0.0,0.0,0.0,7408.0,19429.0,1542909113.093
2.177,3.329,91.677,0.0,0.0,2.817,24310451.0,34618127.0,0.0,0.0,0.0,0.0,7072.0,18692.0,1542909114.093
2.538,3.807,91.244,0.0,0.0,2.411,24648648.0,35046390.0,0.0,0.0,0.0,0.0,7153.0,18817.0,1542909115.093
2.538,3.680,90.990,0.0,0.0,2.792,24992625.0,35629302.0,0.0,0.0,0.0,0.0,7250.0,19057.0,1542909116.093
2.561,3.585,91.165,0.0,0.0,2.689,24445836.0,34834827.0,0.0,0.0,0.0,0.0,7214.0,19044.0,1542909117.093
2.682,2.937,91.954,0.0,0.0,2.427,24483168.0,34880086.0,0.0,0.0,0.0,0.0,7010.0,18542.0,1542909118.093
3.053,3.181,90.840,0.0,0.0,2.926,25462682.0,36201874.0,0.0,0.0,0.0,0.0,7488.0,19553.0,1542909119.093
