"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:6_vc_2_worker_64_rep_1_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 17:56:01 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.693,2.531,93.372,0.791,0.0,1.613,0.0,0.0,1542909361.586
4.040,5.051,86.869,0.0,0.0,4.040,6584199.0,11787223.0,1542909362.587
3.061,1.020,89.796,0.0,0.0,6.122,6649416.0,12688399.0,1542909363.587
0.0,3.226,94.624,0.0,0.0,2.151,6575935.0,12380038.0,1542909364.587
0.0,5.155,89.691,0.0,0.0,5.155,6616636.0,12619000.0,1542909365.587
2.062,3.093,88.660,0.0,0.0,6.186,6566464.0,12499847.0,1542909366.587
1.053,3.158,92.632,0.0,0.0,3.158,6656892.0,12501019.0,1542909367.587
6.122,1.020,87.755,0.0,0.0,5.102,6570881.0,12497313.0,1542909368.587
0.0,4.255,93.617,0.0,0.0,2.128,6542236.0,12426264.0,1542909369.587
2.0,4.0,88.0,0.0,0.0,6.0,6640508.0,12576740.0,1542909370.587
3.061,5.102,86.735,0.0,0.0,5.102,6647252.0,12497383.0,1542909371.587
1.042,3.125,77.083,13.542,0.0,5.208,6530778.0,12483208.0,1542909372.587
1.031,6.186,91.753,0.0,0.0,1.031,6587803.0,12483613.0,1542909373.587
2.128,2.128,92.553,0.0,0.0,3.191,6567194.0,12535411.0,1542909374.587
1.075,3.226,94.624,0.0,0.0,1.075,6680531.0,12695695.0,1542909375.587
2.041,4.082,88.776,0.0,0.0,5.102,6649612.0,12377457.0,1542909376.587
3.191,2.128,91.489,0.0,0.0,3.191,6561211.0,12478605.0,1542909377.587
2.083,2.083,91.667,0.0,0.0,4.167,6643444.0,12643246.0,1542909378.587
1.020,4.082,90.816,0.0,0.0,4.082,6464767.0,12231428.0,1542909379.587
2.062,5.155,89.691,0.0,0.0,3.093,6677899.0,12767357.0,1542909380.587
2.062,4.124,88.660,0.0,0.0,5.155,6611463.0,12552966.0,1542909381.587
2.105,4.211,91.579,0.0,0.0,2.105,6524309.0,12389957.0,1542909382.587
3.125,5.208,90.625,0.0,0.0,1.042,6623181.0,12422806.0,1542909383.587
2.041,4.082,88.776,0.0,0.0,5.102,6565907.0,12495012.0,1542909384.587
1.042,3.125,92.708,0.0,0.0,3.125,6614638.0,12697722.0,1542909385.587
2.041,7.143,86.735,0.0,0.0,4.082,6465386.0,12075741.0,1542909386.587
1.031,1.031,91.753,0.0,0.0,6.186,6617230.0,12654750.0,1542909387.587
1.031,5.155,91.753,0.0,0.0,2.062,6606700.0,12649066.0,1542909388.587
3.061,3.061,88.776,0.0,0.0,5.102,6513584.0,12121306.0,1542909389.587
3.0,3.0,88.0,0.0,0.0,6.0,6602920.0,12678292.0,1542909390.587
2.062,5.155,88.660,0.0,0.0,4.124,6706959.0,12731974.0,1542909391.587
3.061,4.082,88.776,0.0,0.0,4.082,6562817.0,12240776.0,1542909392.587
2.020,4.040,89.899,0.0,0.0,4.040,6632307.0,12761556.0,1542909393.587
0.0,5.102,89.796,0.0,0.0,5.102,6598940.0,12533450.0,1542909394.587
2.041,4.082,88.776,0.0,0.0,5.102,6489926.0,12241223.0,1542909395.587
