"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:3_vc_2_worker_64_rep_2_sharded_true.csv -T 1 30",,,,"Date:","17 Nov 2018 16:17:36 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
0.796,0.448,97.336,1.216,0.0,0.204,0.0,0.0,138027.628,2277667.665,0.0,0.0,658.786,1766.391,1542471456.795
31.786,2.391,64.276,0.0,0.0,1.547,7153449.0,10235474.0,0.0,0.0,0.0,0.0,3573.0,10380.0,1542471457.795
29.477,2.479,65.978,0.0,0.0,2.066,8636792.0,12376275.0,0.0,0.0,0.0,0.0,3782.0,11556.0,1542471458.796
16.667,3.150,78.346,0.0,0.0,1.837,9345474.0,13333533.0,0.0,0.0,0.0,0.0,4358.0,12268.0,1542471459.801
10.658,3.158,84.474,0.0,0.0,1.711,10331652.0,14736536.0,0.0,0.0,0.0,0.0,5067.0,13382.0,1542471460.795
3.413,3.413,91.024,0.0,0.0,2.149,13944843.0,19819718.0,0.0,0.0,0.0,0.0,6525.0,17817.0,1542471461.796
5.890,3.585,88.860,0.0,0.0,1.665,13428778.0,19115670.0,0.0,0.0,0.0,0.0,6384.0,17223.0,1542471462.796
3.708,3.069,91.560,0.0,0.0,1.662,13398805.0,19057878.0,0.0,0.0,0.0,0.0,6291.0,17139.0,1542471463.795
2.532,3.165,91.899,0.0,0.0,2.405,13803581.0,19632167.0,0.0,0.0,0.0,0.0,6519.0,17598.0,1542471464.796
3.526,3.023,90.932,0.0,0.0,2.519,13069634.0,18606698.0,0.0,0.0,0.0,0.0,6139.0,16772.0,1542471465.795
3.405,3.531,90.921,0.0,0.0,2.144,12990904.0,18485300.0,0.0,0.0,0.0,0.0,6130.0,16708.0,1542471466.796
3.038,3.544,91.646,0.0,0.0,1.772,13329057.0,18972886.0,0.0,0.0,0.0,0.0,6351.0,17115.0,1542471467.795
2.516,3.648,91.321,0.0,0.0,2.516,13183234.0,18759395.0,0.0,0.0,0.0,0.0,6227.0,16771.0,1542471468.795
3.042,3.169,91.635,0.0,0.0,2.155,13549490.0,19275396.0,0.0,0.0,0.0,0.0,6418.0,17293.0,1542471469.795
3.218,2.317,93.050,0.0,0.0,1.416,13544868.0,19254234.0,0.0,0.0,0.0,0.0,6387.0,17146.0,1542471470.795
2.941,3.453,92.072,0.0,0.0,1.535,13677913.0,19456336.0,0.0,0.0,0.0,0.0,6513.0,17505.0,1542471471.795
2.417,2.926,92.748,0.0,0.0,1.908,12876728.0,18337832.0,0.0,0.0,0.0,0.0,6115.0,16615.0,1542471472.796
2.821,3.205,92.308,0.0,0.0,1.667,13849699.0,19701811.0,0.0,0.0,0.0,0.0,6568.0,17731.0,1542471473.795
3.316,2.168,92.730,0.0,0.0,1.786,13028368.0,18539874.0,0.0,0.0,0.0,0.0,6126.0,16522.0,1542471474.795
2.926,3.053,92.494,0.0,0.0,1.527,13466649.0,19156154.0,0.0,0.0,0.0,0.0,6326.0,17181.0,1542471475.796
3.222,2.706,92.010,0.387,0.0,1.675,13931340.0,19791666.0,0.0,73728.0,0.0,0.0,6557.0,17769.0,1542471476.795
3.457,3.073,91.933,0.0,0.0,1.536,13704992.0,19505590.0,0.0,0.0,0.0,0.0,6384.0,17510.0,1542471477.795
2.919,3.680,91.751,0.0,0.0,1.650,13821864.0,19660355.0,0.0,0.0,0.0,0.0,6518.0,17719.0,1542471478.796
3.924,3.165,91.139,0.0,0.0,1.772,13185341.0,18751779.0,0.0,0.0,0.0,0.0,6184.0,16762.0,1542471479.796
3.242,3.242,90.524,0.0,0.0,2.993,13282257.0,18889147.0,0.0,0.0,0.0,0.0,6320.0,17026.0,1542471480.795
2.551,2.679,93.367,0.0,0.0,1.403,12090351.0,17216474.0,0.0,0.0,0.0,0.0,5779.0,15554.0,1542471481.795
2.067,2.196,94.186,0.0,0.0,1.550,12467755.0,17753961.0,0.0,0.0,0.0,0.0,5999.0,16222.0,1542471482.796
2.672,3.181,92.239,0.0,0.0,1.908,13119728.0,18677152.0,0.0,0.0,0.0,0.0,6216.0,16788.0,1542471483.795
2.177,3.073,92.574,0.0,0.0,2.177,14171221.0,20141805.0,0.0,0.0,0.0,0.0,6714.0,18197.0,1542471484.795
2.679,2.551,92.857,0.0,0.0,1.913,13107782.0,18652438.0,0.0,0.0,0.0,0.0,6092.0,16702.0,1542471485.796
3.019,3.145,91.069,0.0,0.0,2.767,13046318.0,18541919.0,0.0,7426048.0,0.0,0.0,6134.0,16758.0,1542471486.795
