"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:6_vc_2_worker_64_rep_2_sharded_true.csv -T 1 30",,,,"Date:","17 Nov 2018 16:20:24 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.658,3.671,89.020,3.372,0.0,1.279,0.0,0.0,1542471624.721
2.062,6.186,87.629,0.0,0.0,4.124,2300903.0,4150656.0,1542471625.722
2.020,5.051,89.899,0.0,0.0,3.030,2734747.0,5007796.0,1542471626.722
2.062,5.155,90.722,0.0,0.0,2.062,3259275.0,6035692.0,1542471627.722
4.0,7.0,85.0,0.0,0.0,4.0,3755120.0,6934477.0,1542471628.722
4.082,8.163,83.673,0.0,0.0,4.082,3927517.0,7297381.0,1542471629.722
4.255,5.319,86.170,0.0,0.0,4.255,3890303.0,7203902.0,1542471630.722
2.151,6.452,88.172,0.0,0.0,3.226,3963751.0,7381745.0,1542471631.722
2.020,7.071,86.869,0.0,0.0,4.040,3926709.0,7277718.0,1542471632.723
2.941,7.843,83.333,0.0,0.0,5.882,4130140.0,7740158.0,1542471633.722
4.040,7.071,84.848,0.0,0.0,4.040,4058907.0,7499185.0,1542471634.722
3.0,8.0,82.0,0.0,0.0,7.0,4112174.0,7602933.0,1542471635.723
1.031,7.216,86.598,0.0,0.0,5.155,4161782.0,7788030.0,1542471636.722
4.082,5.102,84.694,0.0,0.0,6.122,4291046.0,7953607.0,1542471637.722
3.061,7.143,84.694,0.0,0.0,5.102,4343655.0,8087911.0,1542471638.723
2.128,5.319,88.298,0.0,0.0,4.255,4076330.0,7546695.0,1542471639.723
6.0,9.0,79.0,0.0,0.0,6.0,4007645.0,7437881.0,1542471640.722
3.922,9.804,82.353,0.0,0.0,3.922,4217307.0,7870577.0,1542471641.722
2.041,8.163,86.735,0.0,0.0,3.061,4149506.0,7685330.0,1542471642.722
5.825,8.738,80.583,0.0,0.0,4.854,4040881.0,7489995.0,1542471643.722
1.042,6.250,88.542,0.0,0.0,4.167,4022801.0,7506687.0,1542471644.722
2.105,6.316,88.421,0.0,0.0,3.158,3882694.0,7216824.0,1542471645.722
3.125,7.292,85.417,0.0,0.0,4.167,4106983.0,7645550.0,1542471646.722
3.093,6.186,84.536,2.062,0.0,4.124,4036694.0,7494291.0,1542471647.723
1.042,8.333,87.500,0.0,0.0,3.125,4233030.0,7854060.0,1542471648.723
4.040,7.071,83.838,0.0,0.0,5.051,3992272.0,7420390.0,1542471649.722
3.093,7.216,84.536,0.0,0.0,5.155,4062444.0,7537796.0,1542471650.723
2.062,8.247,86.598,0.0,0.0,3.093,4073804.0,7597694.0,1542471651.722
4.211,5.263,87.368,0.0,0.0,3.158,4228821.0,7815404.0,1542471652.722
3.030,7.071,84.848,0.0,0.0,5.051,4409481.0,8251601.0,1542471653.722
2.0,8.0,86.0,0.0,0.0,4.0,3055444.0,5679042.0,1542471654.723
