"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:3_vc_2_worker_64_rep_1_sharded_true.csv -T 1 30",,,,"Date:","17 Nov 2018 16:16:41 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
0.714,0.411,97.445,1.251,0.0,0.179,0.0,0.0,142204.441,2342306.671,0.0,0.0,576.340,1540.880,1542471401.743
30.812,3.221,63.866,0.0,0.0,2.101,6531820.0,9391789.0,0.0,0.0,0.0,0.0,3105.0,9191.0,1542471402.743
25.951,2.582,69.293,0.0,0.0,2.174,7785803.0,11150861.0,0.0,0.0,0.0,0.0,3427.0,10268.0,1542471403.743
13.798,2.497,81.209,0.0,0.0,2.497,9632690.0,13763573.0,0.0,0.0,0.0,0.0,4291.0,12563.0,1542471404.743
10.185,2.381,85.714,0.0,0.0,1.720,11873264.0,16900882.0,0.0,0.0,0.0,0.0,5556.0,15414.0,1542471405.744
4.253,2.448,92.139,0.0,0.0,1.160,13087707.0,18638002.0,0.0,0.0,0.0,0.0,6122.0,16768.0,1542471406.743
5.845,3.304,89.327,0.0,0.0,1.525,12749513.0,18145382.0,0.0,0.0,0.0,0.0,6172.0,16396.0,1542471407.743
3.291,3.544,91.139,0.0,0.0,2.025,13712959.0,19500330.0,0.0,0.0,0.0,0.0,6543.0,17668.0,1542471408.744
3.392,3.015,91.080,0.0,0.0,2.513,13309006.0,18946877.0,0.0,8192.0,0.0,0.0,6312.0,17125.0,1542471409.743
2.821,2.949,92.692,0.0,0.0,1.538,13832748.0,19668383.0,0.0,0.0,0.0,0.0,6462.0,17646.0,1542471410.743
3.924,2.785,91.266,0.0,0.0,2.025,13976024.0,19865264.0,0.0,0.0,0.0,0.0,6683.0,18066.0,1542471411.743
2.934,3.316,91.582,0.0,0.0,2.168,14239820.0,20261106.0,0.0,0.0,0.0,0.0,6761.0,18296.0,1542471412.743
2.668,2.668,92.503,0.0,0.0,2.160,12823441.0,18232852.0,0.0,0.0,0.0,0.0,5972.0,16391.0,1542471413.743
2.174,2.174,93.223,0.0,0.0,2.430,12821148.0,18234776.0,0.0,4096.0,0.0,0.0,6052.0,16390.0,1542471414.743
3.409,3.030,91.414,0.0,0.0,2.146,13827796.0,19681666.0,0.0,0.0,0.0,0.0,6390.0,17461.0,1542471415.744
2.817,3.073,92.061,0.512,0.0,1.536,14038172.0,19979161.0,0.0,69632.0,0.0,0.0,6521.0,17790.0,1542471416.743
2.926,3.053,92.494,0.0,0.0,1.527,13602438.0,19322669.0,0.0,0.0,0.0,0.0,6381.0,17250.0,1542471417.743
2.436,3.077,92.949,0.0,0.0,1.538,13135720.0,18696415.0,0.0,0.0,0.0,0.0,6161.0,16750.0,1542471418.743
2.672,3.053,92.494,0.0,0.0,1.781,13382737.0,19040203.0,0.0,0.0,0.0,0.0,6231.0,16901.0,1542471419.743
3.676,2.788,91.762,0.0,0.0,1.774,13966995.0,19861486.0,0.0,0.0,0.0,0.0,6506.0,17677.0,1542471420.743
3.030,3.283,91.540,0.0,0.0,2.146,13054072.0,18561693.0,8192.0,0.0,0.0,0.0,6194.0,16897.0,1542471421.743
3.312,2.548,91.975,0.0,0.0,2.166,12855400.0,18308719.0,0.0,0.0,0.0,0.0,6140.0,16655.0,1542471422.743
3.439,2.293,92.102,0.0,0.0,2.166,13921354.0,19783891.0,0.0,0.0,0.0,0.0,6557.0,17846.0,1542471423.743
4.309,2.535,91.128,0.0,0.0,2.028,13831254.0,19673255.0,0.0,0.0,0.0,0.0,6607.0,17919.0,1542471424.744
3.890,3.011,90.715,0.0,0.0,2.384,13577577.0,19309380.0,0.0,0.0,0.0,0.0,6427.0,17326.0,1542471425.744
3.329,2.689,92.702,0.0,0.0,1.280,13803874.0,19637804.0,0.0,0.0,0.0,0.0,6506.0,17573.0,1542471426.743
2.411,3.426,92.766,0.0,0.0,1.396,13108602.0,18643632.0,0.0,0.0,0.0,0.0,6278.0,16900.0,1542471427.744
3.562,2.926,91.858,0.0,0.0,1.654,14014541.0,19932992.0,0.0,0.0,0.0,0.0,6659.0,18047.0,1542471428.743
2.675,2.803,92.357,0.0,0.0,2.166,13770783.0,19574884.0,0.0,32768.0,0.0,0.0,6414.0,17405.0,1542471429.743
2.665,3.046,92.259,0.0,0.0,2.030,13404319.0,19091407.0,0.0,0.0,0.0,0.0,6268.0,17181.0,1542471430.743
2.532,2.532,93.418,0.0,0.0,1.519,11528522.0,16385131.0,0.0,0.0,0.0,0.0,5430.0,14821.0,1542471431.744
