"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:9_vc_2_worker_64_rep_2_sharded_true.csv -T 1 30",,,,"Date:","17 Nov 2018 16:23:10 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
1.221,0.641,96.783,1.036,0.0,0.319,0.0,0.0,117125.801,1954505.236,0.0,0.0,1071.553,2889.662,1542471790.914
31.020,3.116,64.306,0.0,0.0,1.558,6676635.0,7790462.0,0.0,0.0,0.0,0.0,3245.0,9380.0,1542471791.915
27.008,1.939,69.391,0.0,0.0,1.662,7743542.0,9006367.0,0.0,0.0,0.0,0.0,3478.0,10042.0,1542471792.915
15.040,2.902,79.683,0.0,0.0,2.375,10842649.0,12516774.0,0.0,0.0,0.0,0.0,4724.0,13584.0,1542471793.915
9.909,2.608,85.658,0.0,0.0,1.825,12182720.0,14082413.0,0.0,0.0,0.0,0.0,5423.0,15325.0,1542471794.915
2.554,2.810,92.976,0.0,0.0,1.660,13923810.0,16048916.0,0.0,0.0,0.0,0.0,6292.0,17214.0,1542471795.915
2.532,3.544,92.278,0.0,0.0,1.646,13560108.0,15645394.0,0.0,0.0,0.0,0.0,6171.0,16807.0,1542471796.915
4.215,3.193,90.932,0.0,0.0,1.660,14020470.0,16164617.0,0.0,0.0,0.0,0.0,6425.0,17441.0,1542471797.915
2.792,3.046,92.259,0.0,0.0,1.904,14490759.0,16679504.0,0.0,0.0,0.0,0.0,6509.0,17791.0,1542471798.915
2.287,3.558,92.376,0.0,0.0,1.779,14207691.0,16395156.0,0.0,0.0,0.0,0.0,6487.0,17609.0,1542471799.915
2.799,2.799,92.366,0.0,0.0,2.036,13476032.0,15548089.0,0.0,0.0,0.0,0.0,6098.0,16741.0,1542471800.915
4.082,2.806,91.327,0.0,0.0,1.786,14076899.0,16202485.0,0.0,0.0,0.0,0.0,6344.0,17405.0,1542471801.915
3.057,2.803,92.739,0.0,0.0,1.401,13744230.0,15873632.0,0.0,0.0,0.0,0.0,6270.0,16990.0,1542471802.915
3.680,2.538,92.259,0.0,0.0,1.523,13906974.0,16031137.0,0.0,12288.0,0.0,0.0,6310.0,17237.0,1542471803.915
2.417,2.799,92.875,0.0,0.0,1.908,13443738.0,15493877.0,0.0,0.0,0.0,0.0,6106.0,16650.0,1542471804.915
2.545,2.799,92.748,0.0,0.0,1.908,13391895.0,15441210.0,0.0,0.0,0.0,0.0,6090.0,16544.0,1542471805.915
2.831,2.960,92.793,0.0,0.0,1.416,13552309.0,15630471.0,0.0,0.0,0.0,0.0,6185.0,16787.0,1542471806.915
2.710,2.710,93.161,0.0,0.0,1.419,14170060.0,16336223.0,0.0,0.0,0.0,0.0,6461.0,17594.0,1542471807.915
2.535,2.788,92.269,0.0,0.0,2.408,14115306.0,16279021.0,0.0,0.0,0.0,0.0,6377.0,17462.0,1542471808.915
3.173,2.919,91.878,0.0,0.0,2.030,13242026.0,15281090.0,0.0,0.0,0.0,0.0,6058.0,16487.0,1542471809.915
2.941,2.430,93.478,0.0,0.0,1.151,13527813.0,15600769.0,0.0,0.0,0.0,0.0,6111.0,16708.0,1542471810.915
2.839,2.065,93.806,0.0,0.0,1.290,13081941.0,15078549.0,0.0,0.0,0.0,0.0,5915.0,16080.0,1542471811.915
3.308,3.562,91.349,0.0,0.0,1.781,12997970.0,14999411.0,0.0,0.0,0.0,0.0,5983.0,16250.0,1542471812.915
2.393,3.275,92.065,0.0,0.0,2.267,13726730.0,15825662.0,0.0,0.0,0.0,0.0,6174.0,16855.0,1542471813.915
2.402,2.908,92.162,0.0,0.0,2.528,13797793.0,15902079.0,0.0,0.0,0.0,0.0,6158.0,17033.0,1542471814.915
2.915,3.422,91.888,0.0,0.0,1.774,13543033.0,15606799.0,0.0,0.0,0.0,0.0,6222.0,16880.0,1542471815.915
1.926,2.953,93.453,0.257,0.0,1.412,14194906.0,16365787.0,0.0,69632.0,0.0,0.0,6414.0,17538.0,1542471816.915
3.426,2.411,92.640,0.0,0.0,1.523,14014110.0,16167776.0,0.0,0.0,0.0,0.0,6359.0,17378.0,1542471817.915
3.046,3.299,92.259,0.0,0.0,1.396,14565315.0,16784774.0,0.0,32768.0,0.0,0.0,6673.0,18138.0,1542471818.915
1.918,2.813,93.478,0.0,0.0,1.790,13261805.0,15277243.0,0.0,0.0,0.0,0.0,6017.0,16427.0,1542471819.915
2.290,2.417,93.893,0.0,0.0,1.399,11462409.0,13233755.0,0.0,0.0,0.0,0.0,5196.0,14365.0,1542471820.915
