"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:3_vc_2_worker_64_rep_3_sharded_true.csv -T 1 30",,,,"Date:","17 Nov 2018 16:18:32 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.635,3.644,88.947,3.564,0.0,1.210,0.0,0.0,1542471512.686
2.0,6.0,88.0,0.0,0.0,4.0,3977226.0,3821647.0,1542471513.687
1.053,5.263,90.526,0.0,0.0,3.158,4301300.0,4112346.0,1542471514.687
4.040,5.051,85.859,0.0,0.0,5.051,4903050.0,4784107.0,1542471515.687
3.093,8.247,86.598,0.0,0.0,2.062,6165220.0,6025762.0,1542471516.687
2.128,7.447,87.234,0.0,0.0,3.191,6867547.0,6674703.0,1542471517.687
6.0,7.0,81.0,0.0,0.0,6.0,6693934.0,6531771.0,1542471518.687
1.031,11.340,81.443,0.0,0.0,6.186,6944601.0,6779473.0,1542471519.687
2.970,9.901,81.188,0.0,0.0,5.941,6546396.0,6383034.0,1542471520.687
2.105,7.368,85.263,0.0,0.0,5.263,7292555.0,7125322.0,1542471521.687
1.980,11.881,80.198,0.0,0.0,5.941,7107360.0,6968308.0,1542471522.687
3.191,6.383,88.298,0.0,0.0,2.128,7080653.0,6906830.0,1542471523.687
6.186,6.186,82.474,0.0,0.0,5.155,7021881.0,6819893.0,1542471524.687
3.061,8.163,83.673,0.0,0.0,5.102,6768557.0,6586224.0,1542471525.687
2.128,6.383,87.234,0.0,0.0,4.255,6709698.0,6558732.0,1542471526.687
6.186,9.278,82.474,0.0,0.0,2.062,6924342.0,6778232.0,1542471527.687
3.125,5.208,86.458,0.0,0.0,5.208,6836522.0,6664955.0,1542471528.687
2.083,6.250,85.417,0.0,0.0,6.250,6634799.0,6470646.0,1542471529.687
3.191,8.511,85.106,0.0,0.0,3.191,6870214.0,6687592.0,1542471530.688
2.083,6.250,86.458,0.0,0.0,5.208,6754421.0,6623067.0,1542471531.687
5.319,4.255,87.234,0.0,0.0,3.191,6775559.0,6624650.0,1542471532.687
3.158,6.316,87.368,0.0,0.0,3.158,6802598.0,6604229.0,1542471533.687
3.030,9.091,81.818,0.0,0.0,6.061,6647119.0,6470578.0,1542471534.687
4.040,8.081,82.828,0.0,0.0,5.051,6636395.0,6509952.0,1542471535.687
4.082,7.143,84.694,0.0,0.0,4.082,6959566.0,6787573.0,1542471536.687
4.040,10.101,80.808,0.0,0.0,5.051,7139628.0,6977658.0,1542471537.687
2.083,6.250,86.458,0.0,0.0,5.208,6802402.0,6646715.0,1542471538.687
2.128,5.319,88.298,0.0,0.0,4.255,6790520.0,6646558.0,1542471539.687
6.122,8.163,79.592,1.020,0.0,5.102,6827889.0,6664265.0,1542471540.687
4.082,7.143,84.694,0.0,0.0,4.082,7038878.0,6867228.0,1542471541.687
3.030,6.061,87.879,0.0,0.0,3.030,5219435.0,5063135.0,1542471542.687
