"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:1_vc_2_worker_64_rep_3_sharded_false.csv -T 1 30",,,,"Date:","17 Nov 2018 16:26:54 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.764,3.788,89.083,2.847,0.0,1.517,0.0,0.0,1542472014.709
3.061,5.102,85.714,0.0,0.0,6.122,7089892.0,2490787.0,1542472015.709
5.051,4.040,85.859,0.0,0.0,5.051,9353691.0,3283249.0,1542472016.710
5.263,8.421,82.105,0.0,0.0,4.211,11802265.0,4206217.0,1542472017.710
4.167,9.375,82.292,0.0,0.0,4.167,12103426.0,4271154.0,1542472018.710
1.010,4.040,88.889,0.0,0.0,6.061,7209713.0,2547580.0,1542472019.710
4.211,7.368,83.158,0.0,0.0,5.263,12086689.0,4278257.0,1542472020.711
4.124,9.278,80.412,0.0,0.0,6.186,12603397.0,4437335.0,1542472021.715
5.102,11.224,76.531,0.0,0.0,7.143,12434673.0,4414574.0,1542472022.710
5.155,11.340,79.381,0.0,0.0,4.124,13791601.0,4926820.0,1542472023.710
5.319,9.574,82.979,0.0,0.0,2.128,12363524.0,4369353.0,1542472024.710
8.081,9.091,77.778,0.0,0.0,5.051,11530097.0,4081928.0,1542472025.713
3.125,9.375,82.292,0.0,0.0,5.208,13050503.0,4652555.0,1542472026.710
4.082,10.204,77.551,0.0,0.0,8.163,12964382.0,4581917.0,1542472027.710
8.163,8.163,77.551,0.0,0.0,6.122,12834984.0,4514220.0,1542472028.711
6.122,8.163,79.592,0.0,0.0,6.122,12340571.0,4402642.0,1542472029.710
3.093,10.309,79.381,0.0,0.0,7.216,12999277.0,4615853.0,1542472030.710
3.922,12.745,75.490,0.0,0.0,7.843,13373361.0,4708453.0,1542472031.710
3.093,11.340,79.381,0.0,0.0,6.186,12914398.0,4600005.0,1542472032.710
2.062,9.278,81.443,0.0,0.0,7.216,13427114.0,4757792.0,1542472033.710
6.250,11.458,77.083,0.0,0.0,5.208,13117217.0,4665697.0,1542472034.711
3.226,6.452,84.946,0.0,0.0,5.376,12697273.0,4504126.0,1542472035.710
4.0,11.0,78.0,2.0,0.0,5.0,12895986.0,4560983.0,1542472036.710
5.263,10.526,78.947,0.0,0.0,5.263,11792624.0,4176433.0,1542472037.710
4.124,12.371,78.351,0.0,0.0,5.155,14296156.0,5074615.0,1542472038.710
6.186,7.216,82.474,0.0,0.0,4.124,13081998.0,4631509.0,1542472039.710
3.158,10.526,81.053,0.0,0.0,5.263,11879252.0,4217482.0,1542472040.712
4.167,9.375,81.250,0.0,0.0,5.208,13822158.0,4896824.0,1542472041.714
7.216,8.247,78.351,0.0,0.0,6.186,13342355.0,4747312.0,1542472042.710
5.882,11.765,74.510,0.0,0.0,7.843,12784944.0,4519514.0,1542472043.710
3.093,6.186,84.536,0.0,0.0,6.186,10128727.0,3616458.0,1542472044.710
