"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:6_vc_2_worker_64_rep_3_sharded_true.csv -T 1 30",,,,"Date:","17 Nov 2018 16:21:20 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.672,3.691,89.047,3.284,0.0,1.307,0.0,0.0,1542471680.562
1.042,4.167,92.708,0.0,0.0,2.083,2502462.0,4529053.0,1542471681.563
2.0,6.0,88.0,0.0,0.0,4.0,2618517.0,4791237.0,1542471682.563
2.062,6.186,88.660,0.0,0.0,3.093,3069290.0,5670464.0,1542471683.563
2.062,5.155,88.660,0.0,0.0,4.124,3656351.0,6779479.0,1542471684.563
2.062,8.247,83.505,0.0,0.0,6.186,4160297.0,7740496.0,1542471685.563
4.124,6.186,84.536,0.0,0.0,5.155,4197556.0,7776906.0,1542471686.563
3.125,6.250,86.458,0.0,0.0,4.167,4161513.0,7738256.0,1542471687.563
2.062,5.155,87.629,0.0,0.0,5.155,4072109.0,7564849.0,1542471688.563
4.211,8.421,83.158,0.0,0.0,4.211,4101214.0,7613579.0,1542471689.563
2.105,6.316,86.316,0.0,0.0,5.263,4143687.0,7693564.0,1542471690.563
3.093,7.216,85.567,0.0,0.0,4.124,4276464.0,7944814.0,1542471691.563
3.125,6.250,86.458,0.0,0.0,4.167,4000932.0,7437714.0,1542471692.563
1.031,8.247,85.567,0.0,0.0,5.155,4307773.0,8001153.0,1542471693.563
4.255,2.128,90.426,0.0,0.0,3.191,4141208.0,7731991.0,1542471694.563
3.226,8.602,84.946,0.0,0.0,3.226,4173469.0,7732705.0,1542471695.564
3.125,4.167,87.500,0.0,0.0,5.208,4106286.0,7617213.0,1542471696.563
2.083,6.250,87.500,0.0,0.0,4.167,4186486.0,7804465.0,1542471697.563
4.040,10.101,82.828,0.0,0.0,3.030,4220801.0,7836568.0,1542471698.563
4.211,4.211,88.421,0.0,0.0,3.158,4009026.0,7437628.0,1542471699.571
5.882,9.804,79.412,0.0,0.0,4.902,4003674.0,7442613.0,1542471700.563
4.950,11.881,80.198,0.0,0.0,2.970,4252687.0,7901365.0,1542471701.563
3.191,4.255,88.298,0.0,0.0,4.255,4175800.0,7785476.0,1542471702.563
3.093,4.124,85.567,0.0,0.0,7.216,4173290.0,7767907.0,1542471703.563
2.083,8.333,85.417,0.0,0.0,4.167,4247439.0,7879854.0,1542471704.563
2.128,6.383,87.234,0.0,0.0,4.255,4060444.0,7541904.0,1542471705.563
1.042,7.292,87.500,0.0,0.0,4.167,4079148.0,7606437.0,1542471706.563
4.082,8.163,83.673,0.0,0.0,4.082,4052745.0,7503119.0,1542471707.563
2.970,6.931,82.178,1.980,0.0,5.941,4217211.0,7849382.0,1542471708.563
1.053,8.421,88.421,0.0,0.0,2.105,3982144.0,7377808.0,1542471709.563
4.040,4.040,87.879,0.0,0.0,4.040,2994160.0,5558406.0,1542471710.563
