"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_2_worker_64_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 10:18:07 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.241,1.186,95.582,0.795,0.0,0.197,0.0,0.0,89853.037,1395594.871,1541240287.777
30.0,1.918,66.712,0.0,0.0,1.370,6200235.0,6030952.0,0.0,0.0,1541240288.778
26.949,1.368,70.725,0.0,0.0,0.958,6375053.0,6188868.0,0.0,12288.0,1541240289.778
3.189,1.148,95.153,0.0,0.0,0.510,6903072.0,6697113.0,0.0,0.0,1541240290.778
4.315,1.523,93.655,0.0,0.0,0.508,6725572.0,6527374.0,0.0,0.0,1541240291.778
4.598,1.277,93.487,0.0,0.0,0.639,6462653.0,6270740.0,0.0,0.0,1541240292.778
2.420,1.274,96.051,0.0,0.0,0.255,6683769.0,6484427.0,0.0,0.0,1541240293.778
0.889,1.271,97.332,0.0,0.0,0.508,6685313.0,6488237.0,0.0,12288.0,1541240294.778
1.387,2.018,96.091,0.0,0.0,0.504,6875435.0,6671701.0,0.0,0.0,1541240295.778
1.145,1.399,96.819,0.0,0.0,0.636,6634261.0,6437666.0,0.0,0.0,1541240296.778
1.515,1.515,96.465,0.0,0.0,0.505,6730423.0,6532159.0,0.0,0.0,1541240297.778
2.141,1.763,95.592,0.0,0.0,0.504,6654379.0,6454391.0,0.0,0.0,1541240298.778
1.392,1.392,96.835,0.0,0.0,0.380,6733451.0,6536554.0,0.0,0.0,1541240299.778
0.889,1.525,97.078,0.0,0.0,0.508,6548300.0,6354203.0,0.0,0.0,1541240300.778
1.646,1.013,97.089,0.0,0.0,0.253,6412176.0,6223152.0,0.0,0.0,1541240301.778
1.392,1.392,96.835,0.0,0.0,0.380,6494187.0,6301420.0,0.0,0.0,1541240302.778
1.389,1.894,96.465,0.0,0.0,0.253,6831991.0,6628045.0,0.0,0.0,1541240303.778
1.266,1.392,96.962,0.0,0.0,0.380,6888433.0,6680345.0,0.0,0.0,1541240304.778
1.017,1.144,97.078,0.0,0.0,0.762,6820449.0,6621798.0,0.0,0.0,1541240305.778
1.144,1.017,97.205,0.0,0.0,0.635,6927969.0,6723963.0,0.0,0.0,1541240306.778
1.269,1.396,97.081,0.0,0.0,0.254,6699836.0,6502496.0,0.0,0.0,1541240307.778
1.259,2.015,96.222,0.0,0.0,0.504,6845653.0,6641190.0,0.0,0.0,1541240308.778
0.892,1.274,97.452,0.0,0.0,0.382,6813681.0,6614309.0,0.0,0.0,1541240309.778
1.269,1.269,96.954,0.0,0.0,0.508,6958527.0,6749585.0,0.0,0.0,1541240310.778
1.635,1.761,96.226,0.0,0.0,0.377,6644926.0,6449137.0,0.0,0.0,1541240311.778
1.017,1.271,97.332,0.0,0.0,0.381,6769566.0,6567601.0,0.0,0.0,1541240312.778
1.899,1.392,94.051,2.152,0.0,0.506,6782811.0,6584363.0,0.0,69632.0,1541240313.778
1.145,1.272,97.328,0.0,0.0,0.254,6715919.0,6515912.0,0.0,0.0,1541240314.778
1.523,1.269,96.827,0.0,0.0,0.381,6904927.0,6701713.0,0.0,0.0,1541240315.778
2.513,1.884,94.724,0.0,0.0,0.879,6829236.0,6627870.0,0.0,0.0,1541240316.778
2.679,1.531,95.281,0.0,0.0,0.510,6980077.0,6771588.0,0.0,0.0,1541240317.778
1.017,1.271,97.459,0.0,0.0,0.254,6834546.0,6631714.0,0.0,0.0,1541240318.778
1.141,1.521,96.958,0.0,0.0,0.380,7100704.0,6892896.0,0.0,0.0,1541240319.778
1.141,1.648,96.831,0.0,0.0,0.380,6857026.0,6653633.0,0.0,4415488.0,1541240320.778
2.261,1.382,95.980,0.0,0.0,0.377,6818167.0,6618597.0,0.0,0.0,1541240321.778
1.517,1.264,96.966,0.0,0.0,0.253,6806267.0,6605627.0,0.0,0.0,1541240322.778
1.521,1.774,96.451,0.0,0.0,0.253,6772125.0,6570904.0,0.0,0.0,1541240323.778
1.141,1.521,97.212,0.0,0.0,0.127,6783808.0,6584164.0,0.0,0.0,1541240324.778
1.396,1.142,97.081,0.0,0.0,0.381,6983122.0,6776066.0,0.0,0.0,1541240325.778
1.660,1.022,96.935,0.0,0.0,0.383,6753079.0,6554320.0,0.0,0.0,1541240326.778
1.384,1.761,96.352,0.0,0.0,0.503,6766071.0,6566619.0,0.0,0.0,1541240327.778
1.401,1.401,96.943,0.0,0.0,0.255,7063318.0,6854184.0,0.0,0.0,1541240328.778
1.658,1.148,97.066,0.0,0.0,0.128,6801436.0,6598491.0,0.0,0.0,1541240329.778
0.892,1.274,97.452,0.0,0.0,0.382,6824330.0,6623294.0,0.0,0.0,1541240330.778
1.019,1.274,97.197,0.0,0.0,0.510,7013423.0,6811101.0,0.0,0.0,1541240331.778
1.380,1.882,95.985,0.0,0.0,0.753,6753907.0,6553484.0,0.0,0.0,1541240332.778
1.259,2.015,96.348,0.0,0.0,0.378,6724271.0,6523713.0,0.0,0.0,1541240333.778
1.019,0.892,97.707,0.0,0.0,0.382,6852473.0,6649125.0,0.0,0.0,1541240334.778
1.015,1.777,96.954,0.0,0.0,0.254,7016622.0,6809877.0,0.0,0.0,1541240335.778
1.269,1.269,97.335,0.0,0.0,0.127,6846726.0,6645030.0,0.0,0.0,1541240336.778
1.272,0.763,97.455,0.0,0.0,0.509,6851837.0,6649877.0,0.0,0.0,1541240337.778
1.880,1.754,95.739,0.0,0.0,0.627,6975367.0,6767076.0,0.0,0.0,1541240338.778
1.274,1.146,97.197,0.0,0.0,0.382,6900224.0,6696878.0,0.0,0.0,1541240339.778
1.523,1.269,96.827,0.0,0.0,0.381,7010674.0,6805494.0,0.0,0.0,1541240340.778
1.646,1.139,96.962,0.0,0.0,0.253,6843963.0,6640900.0,0.0,0.0,1541240341.778
1.774,1.014,96.958,0.0,0.0,0.253,6893435.0,6688887.0,0.0,0.0,1541240342.778
