"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_4_worker_32_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 10:50:45 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.519,1.487,95.202,0.516,0.0,0.277,0.0,0.0,56902.519,951304.009,1541242245.389
30.811,1.892,65.946,0.0,0.0,1.351,5641108.0,5470728.0,0.0,0.0,1541242246.393
18.072,1.339,80.187,0.0,0.0,0.402,6507431.0,6277100.0,0.0,0.0,1541242247.390
3.050,1.779,94.917,0.0,0.0,0.254,6762993.0,6562805.0,0.0,0.0,1541242248.390
3.304,1.017,95.426,0.0,0.0,0.254,6656882.0,6449476.0,0.0,0.0,1541242249.390
3.535,1.641,94.444,0.0,0.0,0.379,6650982.0,6500468.0,0.0,12288.0,1541242250.390
1.403,1.403,97.066,0.0,0.0,0.128,6650946.0,6445113.0,0.0,0.0,1541242251.390
1.757,2.008,95.734,0.0,0.0,0.502,6524086.0,6336037.0,0.0,0.0,1541242252.390
2.427,1.149,96.041,0.0,0.0,0.383,6644976.0,6406468.0,0.0,0.0,1541242253.390
1.627,2.003,96.120,0.0,0.0,0.250,6650962.0,6496338.0,0.0,0.0,1541242254.390
1.259,1.763,96.599,0.0,0.0,0.378,6649370.0,6464228.0,0.0,0.0,1541242255.390
1.509,1.384,96.730,0.0,0.0,0.377,6647702.0,6439634.0,0.0,0.0,1541242256.390
1.139,1.013,97.342,0.0,0.0,0.506,6709213.0,6476346.0,0.0,0.0,1541242257.390
1.145,1.272,97.328,0.0,0.0,0.254,6633045.0,6435954.0,0.0,0.0,1541242258.390
1.508,1.382,96.734,0.0,0.0,0.377,6612092.0,6456963.0,0.0,0.0,1541242259.390
1.884,1.382,96.482,0.0,0.0,0.251,6691697.0,6497450.0,0.0,0.0,1541242260.390
1.267,1.267,97.212,0.0,0.0,0.253,6814588.0,6611361.0,0.0,0.0,1541242261.390
2.648,1.387,95.586,0.0,0.0,0.378,6668905.0,6468029.0,0.0,0.0,1541242262.390
1.017,1.017,97.586,0.0,0.0,0.381,6656133.0,6467204.0,0.0,0.0,1541242263.390
1.141,0.887,95.817,1.774,0.0,0.380,6613832.0,6401832.0,0.0,73728.0,1541242264.390
1.396,1.396,96.954,0.0,0.0,0.254,6676759.0,6496995.0,0.0,0.0,1541242265.390
1.641,1.389,96.338,0.0,0.0,0.631,6736498.0,6532473.0,0.0,0.0,1541242266.390
0.762,1.271,97.586,0.0,0.0,0.381,6446143.0,6228894.0,0.0,0.0,1541242267.390
1.136,1.263,97.348,0.0,0.0,0.253,6495902.0,6293313.0,0.0,0.0,1541242268.390
1.015,0.888,97.589,0.0,0.0,0.508,6575149.0,6388598.0,0.0,0.0,1541242269.390
0.759,1.517,97.345,0.0,0.0,0.379,6757472.0,6566872.0,0.0,0.0,1541242270.390
1.392,1.266,97.215,0.0,0.0,0.127,6569053.0,6388064.0,0.0,0.0,1541242271.390
1.515,1.136,96.970,0.0,0.0,0.379,6682368.0,6449963.0,0.0,0.0,1541242272.390
1.637,1.259,96.725,0.0,0.0,0.378,6591288.0,6401310.0,0.0,0.0,1541242273.390
1.259,1.511,97.103,0.0,0.0,0.126,6532926.0,6382891.0,0.0,0.0,1541242274.390
1.759,1.508,96.482,0.0,0.0,0.251,6554206.0,6359165.0,0.0,0.0,1541242275.390
1.517,1.138,97.092,0.0,0.0,0.253,6696998.0,6496122.0,0.0,4034560.0,1541242276.390
1.009,1.639,97.226,0.0,0.0,0.126,6596138.0,6401636.0,0.0,0.0,1541242277.390
0.759,1.391,97.219,0.0,0.0,0.632,6629340.0,6415565.0,0.0,0.0,1541242278.390
1.256,2.136,96.608,0.0,0.0,0.0,6842164.0,6654889.0,0.0,0.0,1541242279.390
1.643,1.264,97.092,0.0,0.0,0.0,6497337.0,6297953.0,0.0,0.0,1541242280.390
1.384,1.635,96.604,0.0,0.0,0.377,6522870.0,6333717.0,0.0,0.0,1541242281.390
1.511,1.511,96.851,0.0,0.0,0.126,6623977.0,6407572.0,0.0,0.0,1541242282.390
1.013,0.886,97.595,0.0,0.0,0.506,6578596.0,6376099.0,0.0,0.0,1541242283.390
0.893,1.020,97.959,0.0,0.0,0.128,6760042.0,6550765.0,0.0,0.0,1541242284.390
1.006,1.509,96.855,0.0,0.0,0.629,6688556.0,6527736.0,0.0,0.0,1541242285.390
1.015,1.142,97.589,0.0,0.0,0.254,6565457.0,6359227.0,0.0,0.0,1541242286.390
1.648,0.887,97.212,0.0,0.0,0.253,6570548.0,6362762.0,0.0,0.0,1541242287.390
1.889,1.511,96.474,0.0,0.0,0.126,6783928.0,6601875.0,0.0,0.0,1541242288.390
1.650,1.015,96.954,0.0,0.0,0.381,6573668.0,6357594.0,0.0,0.0,1541242289.390
1.375,2.125,96.125,0.0,0.0,0.375,6605664.0,6397142.0,0.0,0.0,1541242290.390
0.885,1.770,97.092,0.0,0.0,0.253,6784150.0,6596757.0,0.0,0.0,1541242291.390
1.145,1.399,97.201,0.0,0.0,0.254,6757132.0,6541094.0,0.0,0.0,1541242292.390
0.886,1.266,97.468,0.0,0.0,0.380,6485386.0,6292884.0,0.0,0.0,1541242293.390
0.759,1.266,97.089,0.380,0.0,0.506,6721395.0,6569940.0,0.0,32768.0,1541242294.390
1.385,1.259,96.851,0.0,0.0,0.504,6654751.0,6433244.0,0.0,0.0,1541242295.390
1.269,1.396,97.081,0.0,0.0,0.254,6552460.0,6365016.0,0.0,57344.0,1541242296.390
1.511,1.134,96.977,0.0,0.0,0.378,6507427.0,6287217.0,0.0,0.0,1541242297.390
0.763,1.145,97.837,0.0,0.0,0.254,6539993.0,6393427.0,0.0,0.0,1541242298.390
0.759,1.139,97.595,0.0,0.0,0.506,6650129.0,6449991.0,0.0,0.0,1541242299.390
1.385,1.259,96.851,0.0,0.0,0.504,6700085.0,6467756.0,0.0,0.0,1541242300.390
1.013,1.266,97.215,0.0,0.0,0.506,6615384.0,6458184.0,0.0,0.0,1541242301.390
0.886,1.266,97.342,0.0,0.0,0.506,6771280.0,6545293.0,0.0,0.0,1541242302.390
2.372,1.373,96.005,0.0,0.0,0.250,6638302.0,6414819.0,0.0,0.0,1541242303.390
1.380,1.757,96.612,0.0,0.0,0.251,6515834.0,6323773.0,0.0,0.0,1541242304.390
1.255,1.757,96.487,0.0,0.0,0.502,6637478.0,6466830.0,0.0,0.0,1541242305.390
