"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_24_worker_8_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 12:14:40 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.741,1.714,94.915,0.276,0.0,0.354,0.0,0.0,29312.332,583870.946,1541247280.358
38.767,4.658,55.068,0.0,0.0,1.507,14430214.0,13721984.0,0.0,0.0,1541247281.363
28.809,3.601,66.898,0.0,0.0,0.693,20354966.0,19725013.0,0.0,0.0,1541247282.359
9.367,3.298,86.544,0.0,0.0,0.792,21588766.0,20987741.0,0.0,12288.0,1541247283.359
5.263,3.466,91.142,0.0,0.0,0.128,20965846.0,20315779.0,0.0,0.0,1541247284.359
4.220,4.476,90.921,0.0,0.0,0.384,21633394.0,20995703.0,0.0,0.0,1541247285.359
4.337,3.571,91.582,0.0,0.0,0.510,20784075.0,20159913.0,0.0,0.0,1541247286.359
3.010,3.665,92.932,0.0,0.0,0.393,21694085.0,21078274.0,0.0,0.0,1541247287.359
3.355,3.226,92.774,0.0,0.0,0.645,20134345.0,19539274.0,0.0,12288.0,1541247288.359
4.615,3.462,91.795,0.0,0.0,0.128,20747417.0,20116841.0,0.0,0.0,1541247289.359
3.511,3.121,92.848,0.0,0.0,0.520,22510688.0,21836453.0,0.0,0.0,1541247290.359
4.269,3.105,92.367,0.0,0.0,0.259,22532842.0,21880053.0,0.0,0.0,1541247291.359
4.387,3.613,91.613,0.0,0.0,0.387,22239043.0,21568059.0,0.0,0.0,1541247292.359
3.881,3.105,92.755,0.0,0.0,0.259,21908979.0,21305369.0,0.0,0.0,1541247293.359
5.195,3.506,90.779,0.0,0.0,0.519,22598720.0,21897984.0,0.0,0.0,1541247294.359
5.250,3.969,90.269,0.0,0.0,0.512,21819572.0,21173386.0,0.0,0.0,1541247295.359
4.269,4.140,91.462,0.0,0.0,0.129,21673317.0,21034331.0,0.0,0.0,1541247296.359
3.876,3.359,92.506,0.0,0.0,0.258,22706763.0,22027678.0,0.0,0.0,1541247297.359
3.493,3.493,92.497,0.0,0.0,0.517,22248715.0,21597714.0,0.0,0.0,1541247298.359
3.381,2.861,93.108,0.260,0.0,0.390,22532829.0,21859014.0,0.0,69632.0,1541247299.359
3.747,3.230,92.765,0.0,0.0,0.258,22221504.0,21576724.0,0.0,0.0,1541247300.359
3.488,3.618,92.248,0.0,0.0,0.646,22059324.0,21400119.0,0.0,0.0,1541247301.359
4.134,3.876,91.731,0.0,0.0,0.258,22224114.0,21580015.0,0.0,0.0,1541247302.359
3.718,4.487,91.538,0.0,0.0,0.256,21134715.0,20510652.0,0.0,0.0,1541247303.359
3.247,3.636,92.857,0.0,0.0,0.260,22219967.0,21550447.0,0.0,0.0,1541247304.359
3.268,2.614,93.856,0.0,0.0,0.261,21872658.0,21221463.0,0.0,0.0,1541247305.359
3.520,2.868,93.090,0.0,0.0,0.522,22180059.0,21524538.0,0.0,0.0,1541247306.359
3.430,2.639,93.931,0.0,0.0,0.0,23252852.0,22581611.0,0.0,0.0,1541247307.359
3.255,2.083,94.401,0.0,0.0,0.260,20082050.0,19470418.0,0.0,0.0,1541247308.359
4.609,3.329,91.933,0.0,0.0,0.128,22434239.0,21771199.0,0.0,0.0,1541247309.359
3.851,3.851,92.169,0.0,0.0,0.128,21782482.0,21155946.0,0.0,0.0,1541247310.359
4.220,3.453,92.072,0.0,0.0,0.256,21011421.0,20393517.0,0.0,0.0,1541247311.359
3.479,3.737,92.526,0.0,0.0,0.258,21550878.0,20900713.0,0.0,0.0,1541247312.359
4.225,3.841,91.421,0.0,0.0,0.512,21505809.0,20887337.0,0.0,0.0,1541247313.359
2.375,2.902,94.459,0.0,0.0,0.264,21769405.0,21100184.0,0.0,15540224.0,1541247314.359
4.231,3.590,91.795,0.0,0.0,0.385,22833100.0,22178763.0,0.0,0.0,1541247315.359
3.737,3.737,92.268,0.0,0.0,0.258,21027745.0,20410478.0,0.0,0.0,1541247316.359
3.506,3.377,92.987,0.0,0.0,0.130,22351141.0,21689183.0,0.0,0.0,1541247317.359
3.608,3.479,92.784,0.0,0.0,0.129,21380312.0,20740107.0,0.0,0.0,1541247318.359
1.984,2.513,95.370,0.0,0.0,0.132,21938459.0,21273826.0,0.0,0.0,1541247319.359
3.618,3.359,92.765,0.0,0.0,0.258,21127319.0,20501598.0,0.0,0.0,1541247320.359
3.093,3.866,92.784,0.0,0.0,0.258,21734368.0,21125009.0,0.0,0.0,1541247321.359
3.627,3.756,92.358,0.0,0.0,0.259,23183405.0,22465229.0,0.0,0.0,1541247322.359
2.880,2.880,93.979,0.0,0.0,0.262,21700300.0,21061198.0,0.0,0.0,1541247323.359
4.047,2.350,93.342,0.0,0.0,0.261,23559333.0,22875895.0,0.0,0.0,1541247324.359
2.972,3.747,93.023,0.0,0.0,0.258,21366982.0,20727978.0,0.0,0.0,1541247325.359
2.995,2.995,93.880,0.0,0.0,0.130,20779783.0,20185130.0,0.0,0.0,1541247326.359
3.390,2.477,93.872,0.0,0.0,0.261,20790344.0,20155365.0,0.0,0.0,1541247327.359
4.016,2.720,93.135,0.0,0.0,0.130,20439752.0,19859665.0,0.0,0.0,1541247328.359
3.372,2.983,92.996,0.389,0.0,0.259,21439605.0,20788127.0,0.0,49152.0,1541247329.359
4.231,3.333,91.795,0.0,0.0,0.641,22095455.0,21463850.0,0.0,0.0,1541247330.359
2.999,3.129,93.742,0.0,0.0,0.130,21348621.0,20688832.0,0.0,0.0,1541247331.359
3.141,2.225,94.503,0.0,0.0,0.131,20847572.0,20237322.0,0.0,0.0,1541247332.359
4.156,2.857,92.727,0.0,0.0,0.260,23063395.0,22374583.0,0.0,0.0,1541247333.359
3.876,3.230,92.765,0.0,0.0,0.129,22306503.0,21654792.0,0.0,53248.0,1541247334.359
3.776,2.604,93.359,0.0,0.0,0.260,21899250.0,21247191.0,0.0,0.0,1541247335.359
3.713,4.353,91.549,0.0,0.0,0.384,23373304.0,22672839.0,0.0,0.0,1541247336.359
2.628,3.022,94.218,0.0,0.0,0.131,22225529.0,21580797.0,0.0,0.0,1541247337.359
4.924,4.040,90.657,0.0,0.0,0.379,22176018.0,21530569.0,0.0,0.0,1541247338.361
3.243,3.243,93.126,0.0,0.0,0.389,22229990.0,21572900.0,0.0,0.0,1541247339.359
2.883,2.883,93.840,0.0,0.0,0.393,23269265.0,22589996.0,0.0,0.0,1541247340.359
