"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_4_worker_32_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 10:33:43 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.452,1.406,95.303,0.630,0.0,0.210,0.0,0.0,70378.973,1137652.930,1541241223.203
40.141,4.507,53.239,0.0,0.0,2.113,11695734.0,11351745.0,0.0,0.0,1541241224.204
30.404,4.184,63.877,0.0,0.0,1.534,17454865.0,16926074.0,0.0,0.0,1541241225.204
14.512,4.222,80.475,0.0,0.0,0.792,18558492.0,18018387.0,0.0,0.0,1541241226.203
4.681,4.161,90.637,0.0,0.0,0.520,20276234.0,19681816.0,0.0,12288.0,1541241227.204
4.916,4.010,90.427,0.0,0.0,0.647,18773278.0,18217584.0,0.0,0.0,1541241228.203
3.430,3.430,92.744,0.0,0.0,0.396,19849111.0,19253241.0,0.0,0.0,1541241229.204
3.251,4.161,91.938,0.0,0.0,0.650,19156805.0,18598824.0,0.0,0.0,1541241230.204
5.102,4.719,89.286,0.0,0.0,0.893,19393982.0,18790471.0,0.0,0.0,1541241231.204
4.021,3.761,91.699,0.0,0.0,0.519,18145316.0,17643171.0,0.0,0.0,1541241232.204
5.168,3.876,90.568,0.0,0.0,0.388,18077358.0,17532170.0,0.0,0.0,1541241233.203
3.368,3.627,92.358,0.0,0.0,0.648,18686992.0,18139168.0,0.0,0.0,1541241234.204
3.581,4.476,90.793,0.0,0.0,1.151,18407078.0,17879052.0,0.0,0.0,1541241235.204
4.016,4.145,91.192,0.0,0.0,0.648,19206849.0,18638274.0,0.0,0.0,1541241236.204
3.125,3.385,93.099,0.0,0.0,0.391,18339033.0,17768656.0,0.0,0.0,1541241237.204
4.031,4.031,91.027,0.0,0.0,0.910,18166781.0,17649392.0,0.0,0.0,1541241238.204
4.609,4.738,89.501,0.0,0.0,1.152,18896843.0,18347284.0,0.0,0.0,1541241239.204
4.0,4.258,91.226,0.0,0.0,0.516,20165989.0,19569943.0,0.0,0.0,1541241240.204
3.797,6.076,89.114,0.0,0.0,1.013,19144432.0,18552013.0,0.0,0.0,1541241241.203
2.745,3.922,92.941,0.0,0.0,0.392,19777147.0,19227744.0,0.0,0.0,1541241242.204
3.264,4.308,91.775,0.261,0.0,0.392,20491879.0,19886263.0,0.0,73728.0,1541241243.204
4.010,4.010,91.462,0.0,0.0,0.517,19912620.0,19322797.0,0.0,0.0,1541241244.204
4.215,4.342,90.805,0.0,0.0,0.639,19456305.0,18872463.0,0.0,0.0,1541241245.204
4.410,3.891,91.310,0.0,0.0,0.389,20821706.0,20215172.0,0.0,0.0,1541241246.204
3.259,4.172,91.917,0.0,0.0,0.652,20412898.0,19787317.0,0.0,0.0,1541241247.204
