"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_24_worker_64_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 12:30:37 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.872,1.822,94.693,0.255,0.0,0.358,0.0,0.0,26836.908,564609.149,1541248237.173
46.475,9.209,41.439,0.0,0.0,2.878,17530263.0,16886123.0,0.0,0.0,1541248238.178
42.857,10.857,43.429,0.0,0.0,2.857,27701458.0,27329488.0,0.0,0.0,1541248239.177
12.834,8.957,77.005,0.0,0.0,1.203,33393995.0,32967351.0,0.0,0.0,1541248240.174
9.375,8.724,80.339,0.0,0.0,1.562,33528698.0,32934031.0,0.0,0.0,1541248241.174
7.612,8.005,83.071,0.0,0.0,1.312,31742719.0,31260924.0,0.0,0.0,1541248242.174
8.996,9.126,80.834,0.0,0.0,1.043,30989827.0,30555964.0,0.0,0.0,1541248243.174
7.662,8.442,82.727,0.0,0.0,1.169,32644165.0,32244049.0,0.0,0.0,1541248244.174
10.499,7.554,80.666,0.0,0.0,1.280,31647879.0,31090241.0,0.0,0.0,1541248245.174
7.682,7.552,83.854,0.0,0.0,0.911,31369796.0,30891135.0,0.0,0.0,1541248246.174
6.773,7.304,84.329,0.0,0.0,1.594,31139106.0,30640926.0,0.0,0.0,1541248247.174
7.743,7.349,84.121,0.0,0.0,0.787,30175680.0,29780836.0,0.0,0.0,1541248248.174
6.077,8.190,84.412,0.0,0.0,1.321,32341112.0,31815147.0,0.0,0.0,1541248249.174
8.475,9.518,80.704,0.0,0.0,1.304,32642771.0,32133114.0,0.0,0.0,1541248250.174
7.926,7.133,83.752,0.0,0.0,1.189,31173181.0,30778907.0,0.0,0.0,1541248251.174
7.343,9.079,82.377,0.0,0.0,1.202,32951097.0,32341710.0,0.0,0.0,1541248252.174
7.393,8.042,82.750,0.0,0.0,1.816,32238206.0,31673848.0,0.0,0.0,1541248253.175
6.897,8.355,83.820,0.0,0.0,0.928,31113452.0,30882143.0,0.0,0.0,1541248254.174
6.887,9.007,82.649,0.0,0.0,1.457,32677895.0,32102998.0,0.0,0.0,1541248255.174
7.523,8.431,82.750,0.259,0.0,1.038,33430072.0,33034408.0,0.0,73728.0,1541248256.174
5.291,7.540,85.582,0.0,0.0,1.587,32177092.0,31597974.0,0.0,61440.0,1541248257.174
6.789,8.094,83.812,0.0,0.0,1.305,31697162.0,31181255.0,0.0,0.0,1541248258.174
6.955,8.268,83.596,0.0,0.0,1.181,32655975.0,32301712.0,0.0,0.0,1541248259.174
7.162,6.764,85.146,0.0,0.0,0.928,32273346.0,31818628.0,0.0,0.0,1541248260.174
7.001,8.719,83.223,0.0,0.0,1.057,32383390.0,31907991.0,0.0,0.0,1541248261.174
7.833,8.094,82.898,0.0,0.0,1.175,33564690.0,33002656.0,0.0,0.0,1541248262.174
7.237,7.763,83.684,0.0,0.0,1.316,31738640.0,31320942.0,0.0,0.0,1541248263.174
6.676,8.011,84.246,0.0,0.0,1.068,33247860.0,32760689.0,0.0,0.0,1541248264.174
7.823,7.823,83.181,0.0,0.0,1.173,33479678.0,32980814.0,0.0,0.0,1541248265.175
