"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_48_worker_16_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 14:15:39 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.959,1.882,94.584,0.171,0.0,0.403,0.0,0.0,17244.482,445854.606,1541254539.623
45.594,6.294,46.014,0.0,0.0,2.098,18465323.0,17102340.0,0.0,0.0,1541254540.627
37.730,5.106,55.319,0.0,0.0,1.844,25298925.0,24566077.0,0.0,0.0,1541254541.624
8.947,4.211,85.921,0.0,0.0,0.921,25349372.0,24618643.0,0.0,0.0,1541254542.624
6.037,2.887,90.682,0.0,0.0,0.394,25159576.0,24407005.0,0.0,0.0,1541254543.624
5.078,4.167,90.495,0.0,0.0,0.260,24780048.0,24080984.0,0.0,12288.0,1541254544.624
4.393,4.134,90.439,0.0,0.0,1.034,26146289.0,25335492.0,0.0,0.0,1541254545.624
4.967,3.399,91.242,0.0,0.0,0.392,24235028.0,23526524.0,0.0,0.0,1541254546.624
4.297,3.125,91.667,0.0,0.0,0.911,25250093.0,24532632.0,0.0,0.0,1541254547.624
4.275,4.275,90.544,0.0,0.0,0.907,25325194.0,24546728.0,0.0,0.0,1541254548.624
3.162,3.557,92.754,0.0,0.0,0.527,25938124.0,25195866.0,0.0,0.0,1541254549.624
4.286,4.156,91.169,0.0,0.0,0.390,24849953.0,24091069.0,0.0,0.0,1541254550.624
4.866,4.994,89.885,0.0,0.0,0.256,25366289.0,24639659.0,0.0,0.0,1541254551.624
4.954,4.563,89.831,0.0,0.0,0.652,26016550.0,25244213.0,0.0,0.0,1541254552.624
5.677,4.387,89.419,0.0,0.0,0.516,26038815.0,25272772.0,0.0,0.0,1541254553.624
