"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_56_worker_8_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 15:04:19 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
3.061,1.966,94.398,0.150,0.0,0.425,0.0,0.0,14794.287,424031.350,1541257459.875
35.335,2.235,60.894,0.0,0.0,1.536,6773535.0,6657540.0,0.0,0.0,1541257460.876
13.342,1.813,83.679,0.0,0.0,1.166,6909636.0,6843895.0,0.0,0.0,1541257461.876
4.419,0.758,93.561,0.0,0.0,1.263,6478469.0,6434015.0,0.0,0.0,1541257462.876
4.035,1.639,93.569,0.0,0.0,0.757,6767319.0,6685307.0,0.0,12288.0,1541257463.879
3.969,0.640,94.238,0.0,0.0,1.152,6791681.0,6708108.0,0.0,0.0,1541257464.876
3.817,0.891,94.275,0.0,0.0,1.018,6658637.0,6582142.0,0.0,0.0,1541257465.876
0.510,1.019,97.707,0.0,0.0,0.764,6537641.0,6464947.0,0.0,0.0,1541257466.876
1.259,1.008,96.851,0.0,0.0,0.882,6692592.0,6612954.0,0.0,0.0,1541257467.876
1.500,1.375,95.875,0.0,0.0,1.250,6660929.0,6589430.0,0.0,0.0,1541257468.876
2.256,1.253,95.614,0.0,0.0,0.877,6767737.0,6676775.0,0.0,0.0,1541257469.876
1.752,1.252,96.245,0.0,0.0,0.751,6941127.0,6846990.0,0.0,0.0,1541257470.876
1.256,0.879,96.859,0.0,0.0,1.005,6455791.0,6371977.0,0.0,0.0,1541257471.876
1.637,1.008,96.599,0.0,0.0,0.756,6866040.0,6785050.0,0.0,0.0,1541257472.876
0.892,0.764,97.707,0.0,0.0,0.637,6715692.0,6640171.0,0.0,0.0,1541257473.876
1.131,1.633,96.231,0.0,0.0,1.005,7027491.0,6938349.0,0.0,0.0,1541257474.876
1.131,1.382,96.734,0.0,0.0,0.754,6739806.0,6655110.0,0.0,0.0,1541257475.876
1.382,1.005,96.608,0.0,0.0,1.005,6831412.0,6744042.0,0.0,0.0,1541257476.876
0.884,0.884,97.096,0.0,0.0,1.136,6455075.0,6382682.0,0.0,0.0,1541257477.876
1.513,1.009,95.839,0.631,0.0,1.009,6439602.0,6376479.0,0.0,81920.0,1541257478.875
0.755,1.258,96.855,0.0,0.0,1.132,7308044.0,7206276.0,0.0,0.0,1541257479.876
0.760,0.887,97.592,0.0,0.0,0.760,6466067.0,6384723.0,0.0,0.0,1541257480.876
1.142,0.761,97.335,0.0,0.0,0.761,6307824.0,6241932.0,0.0,0.0,1541257481.876
1.641,0.884,96.465,0.0,0.0,1.010,6777819.0,6701059.0,0.0,0.0,1541257482.876
0.884,1.263,96.843,0.0,0.0,1.010,6804716.0,6727474.0,0.0,0.0,1541257483.876
0.892,1.019,97.580,0.0,0.0,0.510,6835528.0,6751683.0,0.0,0.0,1541257484.876
1.263,0.758,96.843,0.0,0.0,1.136,6415527.0,6352250.0,0.0,0.0,1541257485.876
0.889,0.889,97.205,0.0,0.0,1.017,6575085.0,6520375.0,0.0,0.0,1541257486.876
1.142,1.396,96.827,0.0,0.0,0.635,7216424.0,7141024.0,0.0,0.0,1541257487.876
1.385,1.259,96.348,0.0,0.0,1.008,6801918.0,6725349.0,0.0,36864.0,1541257488.876
1.010,1.263,96.970,0.0,0.0,0.758,7006737.0,6922603.0,0.0,0.0,1541257489.876
0.759,1.139,97.089,0.0,0.0,1.013,6317670.0,6254059.0,0.0,0.0,1541257490.876
0.510,0.892,97.580,0.0,0.0,1.019,6788548.0,6722220.0,0.0,0.0,1541257491.876
1.015,1.015,97.208,0.0,0.0,0.761,6568768.0,6505256.0,0.0,0.0,1541257492.876
1.377,1.752,95.494,0.0,0.0,1.377,6906812.0,6835515.0,0.0,5926912.0,1541257493.876
1.263,1.010,96.591,0.0,0.0,1.136,6792853.0,6720546.0,0.0,0.0,1541257494.876
1.266,1.519,96.076,0.0,0.0,1.139,7052640.0,6972486.0,0.0,0.0,1541257495.876
1.014,1.267,96.958,0.0,0.0,0.760,6491002.0,6430037.0,0.0,0.0,1541257496.876
1.650,1.015,96.320,0.0,0.0,1.015,6636306.0,6576458.0,0.0,0.0,1541257497.876
1.648,0.887,96.578,0.0,0.0,0.887,6688684.0,6628964.0,0.0,0.0,1541257498.876
1.253,1.880,95.865,0.0,0.0,1.003,6684527.0,6617978.0,0.0,0.0,1541257499.876
1.901,0.760,96.831,0.0,0.0,0.507,7021643.0,6949018.0,0.0,0.0,1541257500.876
0.883,0.757,96.847,0.0,0.0,1.513,6959506.0,6873031.0,0.0,0.0,1541257501.876
1.255,1.506,96.361,0.0,0.0,0.878,6464933.0,6400987.0,0.0,0.0,1541257502.876
0.759,1.266,97.215,0.0,0.0,0.759,6436462.0,6361979.0,0.0,0.0,1541257503.876
1.132,0.881,96.855,0.0,0.0,1.132,7236381.0,7145772.0,0.0,0.0,1541257504.876
1.136,0.758,97.348,0.0,0.0,0.758,7059754.0,6962809.0,0.0,0.0,1541257505.876
