"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_32_worker_32_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 13:03:36 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.884,1.828,94.696,0.220,0.0,0.372,0.0,0.0,22846.401,512032.546,1541250216.151
42.411,6.525,49.078,0.0,0.0,1.986,14623916.0,13689977.0,0.0,0.0,1541250217.152
43.156,8.101,46.369,0.0,0.0,2.374,26825179.0,26344719.0,0.0,0.0,1541250218.152
10.477,5.172,83.156,0.0,0.0,1.194,29334813.0,28833500.0,0.0,0.0,1541250219.153
5.714,5.455,87.662,0.0,0.0,1.169,30819799.0,30286044.0,0.0,0.0,1541250220.152
8.696,5.402,85.112,0.0,0.0,0.791,29948199.0,29431651.0,0.0,0.0,1541250221.152
5.670,5.026,88.402,0.0,0.0,0.902,28824104.0,28389739.0,0.0,0.0,1541250222.152
5.526,5.789,87.763,0.0,0.0,0.921,30410943.0,29858225.0,0.0,0.0,1541250223.152
4.474,5.0,89.868,0.0,0.0,0.658,29696752.0,29232311.0,0.0,0.0,1541250224.152
5.737,5.606,87.875,0.0,0.0,0.782,30770012.0,30231279.0,0.0,0.0,1541250225.152
5.898,5.767,87.287,0.0,0.0,1.048,29403708.0,28902182.0,0.0,0.0,1541250226.152
5.440,5.570,87.953,0.0,0.0,1.036,29732945.0,29256576.0,0.0,0.0,1541250227.152
5.188,5.707,88.457,0.0,0.0,0.649,29937231.0,29484843.0,0.0,0.0,1541250228.153
6.615,4.929,87.678,0.0,0.0,0.778,30507783.0,29968993.0,0.0,0.0,1541250229.152
4.250,4.382,90.704,0.0,0.0,0.664,29795136.0,29329501.0,0.0,0.0,1541250230.152
4.205,4.993,90.407,0.0,0.0,0.394,29278805.0,28844330.0,0.0,0.0,1541250231.152
4.101,4.365,90.741,0.0,0.0,0.794,29115960.0,28687341.0,0.0,0.0,1541250232.152
5.311,4.793,89.119,0.0,0.0,0.777,28714295.0,28277038.0,0.0,0.0,1541250233.152
5.006,5.006,87.933,0.385,0.0,1.669,29152586.0,28704805.0,0.0,77824.0,1541250234.152
4.774,5.290,88.645,0.0,0.0,1.290,29430905.0,28994421.0,0.0,0.0,1541250235.152
3.974,4.106,90.861,0.0,0.0,1.060,29707207.0,29268791.0,0.0,0.0,1541250236.152
5.195,4.156,89.870,0.0,0.0,0.779,28466861.0,27985735.0,0.0,0.0,1541250237.152
4.868,4.342,90.132,0.0,0.0,0.658,29436777.0,29032825.0,0.0,0.0,1541250238.152
4.811,4.811,89.597,0.0,0.0,0.780,28528843.0,28041079.0,0.0,0.0,1541250239.152
4.749,3.694,90.765,0.0,0.0,0.792,28974775.0,28561975.0,0.0,0.0,1541250240.152
5.236,4.843,89.136,0.0,0.0,0.785,29160502.0,28691977.0,0.0,0.0,1541250241.152
4.830,4.961,89.687,0.0,0.0,0.522,28643038.0,28240658.0,0.0,0.0,1541250242.153
4.688,4.557,89.844,0.0,0.0,0.911,28727303.0,28280132.0,0.0,0.0,1541250243.153
4.824,4.563,89.700,0.0,0.0,0.913,28621374.0,28174887.0,0.0,0.0,1541250244.152
4.961,5.483,88.773,0.0,0.0,0.783,30813541.0,30313038.0,0.0,0.0,1541250245.152
5.039,4.393,89.664,0.0,0.0,0.904,28171224.0,27775277.0,0.0,0.0,1541250246.152
5.325,4.416,89.351,0.0,0.0,0.909,28593994.0,28133833.0,0.0,0.0,1541250247.152
5.111,4.194,89.646,0.0,0.0,1.048,29313045.0,28854542.0,0.0,0.0,1541250248.152
4.052,5.359,89.804,0.0,0.0,0.784,29112116.0,28668140.0,0.0,20180992.0,1541250249.152
