"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_32_worker_8_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 12:52:33 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.951,2.384,93.879,0.417,0.0,1.370,0.0,0.0,1541249553.202
2.577,3.093,91.753,0.0,0.0,2.577,340400.0,10226256.0,1541249554.203
4.082,4.082,87.245,0.0,0.0,4.592,436794.0,12938282.0,1541249555.203
3.518,5.528,86.432,0.0,0.0,4.523,465080.0,13934506.0,1541249556.203
2.094,4.188,91.099,0.0,0.0,2.618,472582.0,14147934.0,1541249557.203
2.538,4.569,87.817,0.0,0.0,5.076,460882.0,13652881.0,1541249558.203
3.061,4.082,87.755,0.0,0.0,5.102,495526.0,14844314.0,1541249559.203
3.608,5.670,87.629,0.0,0.0,3.093,466577.0,13906173.0,1541249560.203
4.233,3.175,89.947,0.0,0.0,2.646,471374.0,13946680.0,1541249561.203
4.478,5.473,86.567,0.0,0.0,3.483,476304.0,14265587.0,1541249562.203
3.046,4.569,87.817,0.0,0.0,4.569,470878.0,14105653.0,1541249563.203
3.061,5.102,87.245,0.0,0.0,4.592,499242.0,14798357.0,1541249564.203
2.083,4.167,89.062,0.0,0.0,4.688,464512.0,13912512.0,1541249565.203
2.538,5.584,87.817,0.0,0.0,4.061,458796.0,13745261.0,1541249566.203
3.571,4.592,87.755,0.0,0.0,4.082,457802.0,13548277.0,1541249567.203
2.500,4.0,86.500,1.0,0.0,6.0,447926.0,13418047.0,1541249568.203
2.041,6.122,88.776,0.0,0.0,3.061,456548.0,13686674.0,1541249569.203
2.618,4.188,89.529,0.0,0.0,3.665,463410.0,13715773.0,1541249570.203
2.062,3.608,89.691,0.0,0.0,4.639,451904.0,13518438.0,1541249571.203
2.525,5.051,87.879,0.0,0.0,4.545,454884.0,13636079.0,1541249572.203
4.040,4.545,86.869,0.0,0.0,4.545,460676.0,13648532.0,1541249573.203
4.103,2.564,89.744,0.0,0.0,3.590,454136.0,13593737.0,1541249574.203
3.093,4.124,89.175,0.0,0.0,3.608,461588.0,13833458.0,1541249575.203
3.046,4.569,87.310,0.0,0.0,5.076,468038.0,13845960.0,1541249576.203
3.093,4.124,89.691,0.0,0.0,3.093,466480.0,13988369.0,1541249577.203
2.0,5.0,87.500,0.0,0.0,5.500,467436.0,13992918.0,1541249578.203
3.646,3.125,89.583,0.0,0.0,3.646,459720.0,13615505.0,1541249579.203
1.508,6.030,88.442,0.0,0.0,4.020,427750.0,12805432.0,1541249580.203
2.538,6.599,88.325,0.0,0.0,2.538,482654.0,14453677.0,1541249581.203
5.528,6.533,84.925,0.0,0.0,3.015,460808.0,13640771.0,1541249582.203
2.970,4.950,86.634,0.0,0.0,5.446,455280.0,13640224.0,1541249583.203
1.531,5.102,89.286,0.0,0.0,4.082,456260.0,13669750.0,1541249584.203
4.061,4.569,86.802,0.0,0.0,4.569,480984.0,14240199.0,1541249585.203
1.554,4.663,90.674,0.0,0.0,3.109,451780.0,13539488.0,1541249586.203
2.564,5.641,87.692,0.0,0.0,4.103,469568.0,14059563.0,1541249587.203
3.627,4.145,89.119,0.0,0.0,3.109,449880.0,13312977.0,1541249588.203
1.571,4.188,91.099,0.0,0.0,3.141,452932.0,13560472.0,1541249589.203
3.015,5.528,86.935,0.0,0.0,4.523,469914.0,14088659.0,1541249590.203
3.077,4.103,88.718,0.0,0.0,4.103,466416.0,13803728.0,1541249591.203
1.571,4.188,91.623,0.0,0.0,2.618,467362.0,13996849.0,1541249592.203
4.061,4.061,88.832,0.0,0.0,3.046,467534.0,14013653.0,1541249593.203
4.0,5.500,86.0,0.0,0.0,4.500,478324.0,14152524.0,1541249594.203
2.604,2.604,91.667,0.0,0.0,3.125,422084.0,12654855.0,1541249595.203
2.538,5.584,88.832,0.0,0.0,3.046,472706.0,14160676.0,1541249596.203
2.538,7.107,87.310,0.0,0.0,3.046,471324.0,13954886.0,1541249597.203
2.538,5.584,88.325,0.0,0.0,3.553,462980.0,13871058.0,1541249598.203
2.030,5.076,86.802,1.015,0.0,5.076,461786.0,13833247.0,1541249599.203
3.046,5.584,87.817,0.0,0.0,3.553,459762.0,13602695.0,1541249600.203
2.083,3.125,90.625,0.0,0.0,4.167,464322.0,13916725.0,1541249601.203
3.483,5.473,86.567,0.0,0.0,4.478,458722.0,13749259.0,1541249602.203
3.590,4.103,88.718,0.0,0.0,3.590,464234.0,13720157.0,1541249603.203
3.046,5.076,88.325,0.0,0.0,3.553,458780.0,13757922.0,1541249604.203
3.553,6.091,87.817,0.0,0.0,2.538,468498.0,14030132.0,1541249605.203
3.571,5.102,88.265,0.0,0.0,3.061,472436.0,13984186.0,1541249606.203
2.591,3.109,89.637,0.0,0.0,4.663,458384.0,13719842.0,1541249607.203
4.040,4.040,87.374,0.0,0.0,4.545,490198.0,14696834.0,1541249608.203
5.0,4.500,86.500,0.0,0.0,4.0,466632.0,13804782.0,1541249609.203
2.564,4.103,88.718,0.0,0.0,4.615,455404.0,13640532.0,1541249610.203
2.041,4.082,89.286,0.0,0.0,4.592,457964.0,13724186.0,1541249611.203
3.093,4.124,89.175,0.0,0.0,3.608,457852.0,13543605.0,1541249612.203
2.030,7.614,85.279,0.0,0.0,5.076,546882.0,16248860.0,1541249613.203
