"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_2_worker_8_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 10:05:51 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.293,1.214,95.251,1.009,0.0,0.232,0.0,0.0,114875.568,1758182.804,1541239551.319
31.800,2.165,65.223,0.0,0.0,0.812,6706941.0,6485566.0,0.0,8192.0,1541239552.320
23.848,1.626,73.984,0.0,0.0,0.542,6201815.0,5765246.0,0.0,0.0,1541239553.320
3.562,1.399,94.911,0.0,0.0,0.127,7021627.0,7090632.0,0.0,0.0,1541239554.320
5.707,0.908,93.256,0.0,0.0,0.130,6904460.0,6696892.0,0.0,0.0,1541239555.320
5.115,1.279,93.478,0.0,0.0,0.128,7140333.0,6927312.0,0.0,0.0,1541239556.320
1.770,1.517,96.587,0.0,0.0,0.126,6967422.0,6762030.0,0.0,12288.0,1541239557.320
1.399,1.018,97.455,0.0,0.0,0.127,6858971.0,6658213.0,0.0,0.0,1541239558.320
1.145,1.399,97.455,0.0,0.0,0.0,6885390.0,6679673.0,0.0,0.0,1541239559.320
3.185,1.656,95.032,0.0,0.0,0.127,6873333.0,6672335.0,0.0,0.0,1541239560.320
1.269,1.396,97.335,0.0,0.0,0.0,6896064.0,6692784.0,0.0,0.0,1541239561.320
1.145,1.399,97.328,0.0,0.0,0.127,6742495.0,6541080.0,0.0,0.0,1541239562.320
0.887,1.774,97.338,0.0,0.0,0.0,6909691.0,6706235.0,0.0,0.0,1541239563.320
1.272,1.272,97.455,0.0,0.0,0.0,7217680.0,6997552.0,0.0,0.0,1541239564.320
1.142,1.523,97.208,0.0,0.0,0.127,7050904.0,6840381.0,0.0,0.0,1541239565.320
1.392,1.392,97.215,0.0,0.0,0.0,7008280.0,6801921.0,0.0,0.0,1541239566.320
1.145,1.145,97.583,0.0,0.0,0.127,6869250.0,6666762.0,0.0,0.0,1541239567.320
0.892,1.274,97.707,0.0,0.0,0.127,6805715.0,6602374.0,0.0,0.0,1541239568.320
1.396,1.269,97.208,0.0,0.0,0.127,6873302.0,6672226.0,0.0,0.0,1541239569.320
0.765,1.276,97.959,0.0,0.0,0.0,6981117.0,6775329.0,0.0,0.0,1541239570.320
1.020,1.148,97.832,0.0,0.0,0.0,6800347.0,6598604.0,0.0,0.0,1541239571.320
1.271,1.144,97.459,0.0,0.0,0.127,6815324.0,6614402.0,0.0,0.0,1541239572.320
1.019,1.019,97.834,0.0,0.0,0.127,6837798.0,6636252.0,0.0,0.0,1541239573.320
1.517,1.643,96.713,0.0,0.0,0.126,6792935.0,6588602.0,0.0,0.0,1541239574.320
1.019,1.146,97.834,0.0,0.0,0.0,7055869.0,6849303.0,0.0,0.0,1541239575.320
1.405,0.639,97.957,0.0,0.0,0.0,7006592.0,6801610.0,0.0,0.0,1541239576.320
1.519,1.013,96.835,0.380,0.0,0.253,6796813.0,6593896.0,0.0,69632.0,1541239577.320
0.381,1.652,97.840,0.0,0.0,0.127,6614586.0,6410762.0,0.0,0.0,1541239578.320
1.269,1.269,97.335,0.0,0.0,0.127,6616998.0,6432228.0,0.0,0.0,1541239579.320
1.019,1.274,97.707,0.0,0.0,0.0,6691720.0,6493145.0,0.0,0.0,1541239580.320
1.013,1.519,97.468,0.0,0.0,0.0,6516981.0,6323371.0,0.0,0.0,1541239581.320
1.269,1.015,97.716,0.0,0.0,0.0,6555490.0,6362326.0,0.0,0.0,1541239582.320
1.013,1.392,96.835,0.633,0.0,0.127,6507850.0,6314687.0,0.0,4374528.0,1541239583.320
1.018,1.399,97.455,0.0,0.0,0.127,6854465.0,6653839.0,0.0,0.0,1541239584.320
1.264,1.517,97.092,0.0,0.0,0.126,6979256.0,6770900.0,0.0,0.0,1541239585.320
0.639,1.149,98.084,0.0,0.0,0.128,6506284.0,6314653.0,0.0,0.0,1541239586.320
1.394,1.141,97.338,0.0,0.0,0.127,6691782.0,6493042.0,0.0,0.0,1541239587.320
1.015,1.269,97.589,0.0,0.0,0.127,6693190.0,6498622.0,0.0,0.0,1541239588.320
1.654,1.527,96.565,0.0,0.0,0.254,6588379.0,6392840.0,0.0,0.0,1541239589.320
1.144,1.144,97.713,0.0,0.0,0.0,6712504.0,6510206.0,0.0,0.0,1541239590.320
0.894,1.149,97.829,0.0,0.0,0.128,6649833.0,6458243.0,0.0,0.0,1541239591.320
2.293,0.764,96.815,0.0,0.0,0.127,6740765.0,6540738.0,0.0,0.0,1541239592.320
1.144,1.144,97.713,0.0,0.0,0.0,6680135.0,6480391.0,0.0,0.0,1541239593.320
1.017,1.398,97.586,0.0,0.0,0.0,6799482.0,6601906.0,0.0,0.0,1541239594.320
1.509,1.761,96.730,0.0,0.0,0.0,6745282.0,6545123.0,0.0,0.0,1541239595.320
0.889,1.271,97.713,0.0,0.0,0.127,6783969.0,6583989.0,0.0,0.0,1541239596.320
1.139,1.266,97.468,0.0,0.0,0.127,6567350.0,6370906.0,0.0,0.0,1541239597.320
1.023,1.151,97.826,0.0,0.0,0.0,6712281.0,6514512.0,0.0,0.0,1541239598.320
0.637,1.656,97.707,0.0,0.0,0.0,6872255.0,6671101.0,0.0,0.0,1541239599.320
1.136,1.641,97.222,0.0,0.0,0.0,6665788.0,6462636.0,0.0,0.0,1541239600.320
1.148,0.893,97.959,0.0,0.0,0.0,6724573.0,6527874.0,0.0,0.0,1541239601.320
0.889,1.271,97.713,0.0,0.0,0.127,6907380.0,6697750.0,0.0,0.0,1541239602.320
1.014,1.521,97.465,0.0,0.0,0.0,6678151.0,6479873.0,0.0,0.0,1541239603.320
0.765,1.276,97.959,0.0,0.0,0.0,6721184.0,6523151.0,0.0,0.0,1541239604.320
