"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_32_worker_8_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 12:55:40 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.839,1.797,94.765,0.228,0.0,0.372,0.0,0.0,23693.945,518015.719,1541249740.084
42.595,4.372,51.058,0.0,0.0,1.975,15822905.0,15017058.0,0.0,0.0,1541249741.087
28.375,3.444,67.218,0.0,0.0,0.964,21483502.0,20848628.0,0.0,24576.0,1541249742.085
6.718,3.359,89.664,0.0,0.0,0.258,22167964.0,21494683.0,0.0,0.0,1541249743.085
4.280,3.372,92.218,0.0,0.0,0.130,21958236.0,21320834.0,0.0,0.0,1541249744.085
3.218,3.475,93.050,0.0,0.0,0.257,20702118.0,20098418.0,0.0,0.0,1541249745.085
4.058,2.749,92.801,0.0,0.0,0.393,21200126.0,20588508.0,0.0,0.0,1541249746.085
2.880,3.272,93.455,0.0,0.0,0.393,21104203.0,20488617.0,0.0,0.0,1541249747.085
2.763,2.895,94.211,0.0,0.0,0.132,21727892.0,21054615.0,0.0,0.0,1541249748.085
4.021,3.372,92.477,0.0,0.0,0.130,22114897.0,21460009.0,0.0,0.0,1541249749.085
3.529,3.137,93.072,0.0,0.0,0.261,23069125.0,22399402.0,0.0,0.0,1541249750.085
4.639,3.479,91.495,0.0,0.0,0.387,22532333.0,21854332.0,0.0,0.0,1541249751.085
3.791,3.268,92.680,0.0,0.0,0.261,23481218.0,22794181.0,0.0,0.0,1541249752.085
4.493,3.851,91.528,0.0,0.0,0.128,21238170.0,20605581.0,0.0,0.0,1541249753.085
3.670,2.621,93.447,0.0,0.0,0.262,21046102.0,20440767.0,0.0,0.0,1541249754.085
4.633,3.990,91.120,0.0,0.0,0.257,22684984.0,21993215.0,0.0,0.0,1541249755.085
4.365,3.723,91.656,0.0,0.0,0.257,21274191.0,20636553.0,0.0,0.0,1541249756.085
3.632,3.113,92.996,0.0,0.0,0.259,21371869.0,20741222.0,0.0,0.0,1541249757.085
3.520,3.129,93.220,0.0,0.0,0.130,21801535.0,21156200.0,0.0,0.0,1541249758.085
2.359,3.277,93.840,0.262,0.0,0.262,21697988.0,21064923.0,0.0,73728.0,1541249759.085
2.975,2.975,93.920,0.0,0.0,0.129,20135088.0,19552135.0,0.0,0.0,1541249760.085
4.092,3.581,92.072,0.0,0.0,0.256,21296033.0,20635466.0,0.0,0.0,1541249761.085
2.999,3.781,93.090,0.0,0.0,0.130,21335420.0,20714377.0,0.0,0.0,1541249762.085
3.003,2.872,93.995,0.0,0.0,0.131,21838139.0,21228789.0,0.0,0.0,1541249763.085
3.901,2.731,92.848,0.0,0.0,0.520,20536086.0,19904053.0,0.0,0.0,1541249764.085
3.007,2.745,93.987,0.0,0.0,0.261,21131695.0,20510087.0,0.0,0.0,1541249765.085
4.0,2.839,92.903,0.0,0.0,0.258,21063057.0,20442764.0,0.0,0.0,1541249766.085
3.636,2.857,93.247,0.0,0.0,0.260,21678709.0,21090743.0,0.0,0.0,1541249767.085
3.129,2.868,93.742,0.0,0.0,0.261,21512653.0,20818498.0,0.0,0.0,1541249768.085
3.576,3.959,92.337,0.0,0.0,0.128,21237094.0,20609964.0,0.0,0.0,1541249769.085
4.359,3.077,92.051,0.0,0.0,0.513,22574832.0,21909776.0,0.0,0.0,1541249770.085
3.141,2.487,94.110,0.0,0.0,0.262,21482784.0,20844341.0,0.0,0.0,1541249771.085
3.651,2.608,93.481,0.0,0.0,0.261,22029271.0,21389867.0,0.0,0.0,1541249772.085
3.816,2.105,93.421,0.132,0.0,0.526,22525300.0,21845597.0,0.0,14958592.0,1541249773.085
3.525,2.480,93.734,0.0,0.0,0.261,21902048.0,21255833.0,0.0,0.0,1541249774.085
2.861,2.991,94.148,0.0,0.0,0.0,20460512.0,19857669.0,0.0,0.0,1541249775.085
4.140,3.364,92.367,0.0,0.0,0.129,22534576.0,21879381.0,0.0,0.0,1541249776.085
3.896,2.727,93.117,0.0,0.0,0.260,21908704.0,21273020.0,0.0,0.0,1541249777.085
3.974,3.590,92.179,0.0,0.0,0.256,21942572.0,21294304.0,0.0,0.0,1541249778.085
3.737,3.866,92.139,0.0,0.0,0.258,23016428.0,22325623.0,0.0,0.0,1541249779.085
2.857,3.636,93.247,0.0,0.0,0.260,21309498.0,20689052.0,0.0,0.0,1541249780.085
3.403,3.403,93.194,0.0,0.0,0.0,23143665.0,22435476.0,0.0,0.0,1541249781.085
3.113,3.372,92.996,0.0,0.0,0.519,22004290.0,21385385.0,0.0,0.0,1541249782.085
3.372,3.891,92.477,0.0,0.0,0.259,22136525.0,21449743.0,0.0,0.0,1541249783.085
3.881,2.846,93.144,0.0,0.0,0.129,22068455.0,21416239.0,0.0,0.0,1541249784.085
4.387,2.968,92.645,0.0,0.0,0.0,20448485.0,19842825.0,0.0,0.0,1541249785.085
3.377,3.247,92.987,0.0,0.0,0.390,22198515.0,21549303.0,0.0,0.0,1541249786.085
4.731,3.453,91.688,0.0,0.0,0.128,22323610.0,21671593.0,0.0,0.0,1541249787.085
3.737,3.608,92.526,0.0,0.0,0.129,21690399.0,21056370.0,0.0,0.0,1541249788.085
3.010,2.618,93.979,0.131,0.0,0.262,21397387.0,20748798.0,0.0,40960.0,1541249789.085
3.014,2.752,93.840,0.0,0.0,0.393,22382013.0,21732526.0,0.0,0.0,1541249790.085
4.161,2.471,93.238,0.0,0.0,0.130,20832217.0,20203266.0,0.0,0.0,1541249791.085
3.238,3.627,92.876,0.0,0.0,0.259,21734452.0,21108644.0,0.0,0.0,1541249792.085
2.880,2.749,94.372,0.0,0.0,0.0,21541432.0,20908995.0,0.0,61440.0,1541249793.085
3.010,3.141,93.717,0.0,0.0,0.131,22341515.0,21676034.0,0.0,0.0,1541249794.085
3.351,3.351,93.041,0.0,0.0,0.258,20639177.0,20011798.0,0.0,0.0,1541249795.085
