"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_56_worker_64_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 15:19:44 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
3.014,1.923,94.488,0.144,0.0,0.431,0.0,0.0,14157.300,410893.787,1541258384.610
36.238,2.213,59.613,0.0,0.0,1.936,6906081.0,6782935.0,0.0,0.0,1541258385.611
23.108,0.946,74.865,0.0,0.0,1.081,6363129.0,6312282.0,0.0,0.0,1541258386.611
2.296,0.893,96.556,0.0,0.0,0.255,6469150.0,6443040.0,0.0,0.0,1541258387.611
2.648,1.261,95.460,0.0,0.0,0.631,7003076.0,6943866.0,0.0,0.0,1541258388.611
4.574,1.652,92.757,0.0,0.0,1.017,6468454.0,6398711.0,0.0,12288.0,1541258389.611
0.759,1.013,97.595,0.0,0.0,0.633,6603623.0,6526125.0,0.0,0.0,1541258390.611
1.139,1.266,97.215,0.0,0.0,0.380,6524551.0,6452852.0,0.0,0.0,1541258391.611
1.138,1.643,96.587,0.0,0.0,0.632,6852341.0,6775327.0,0.0,0.0,1541258392.611
2.025,0.886,96.456,0.0,0.0,0.633,7041751.0,6951469.0,0.0,0.0,1541258393.611
1.631,1.129,96.738,0.0,0.0,0.502,6614802.0,6534890.0,0.0,0.0,1541258394.611
1.377,1.001,96.621,0.0,0.0,1.001,6248870.0,6161307.0,0.0,0.0,1541258395.611
0.879,1.131,96.859,0.0,0.0,1.131,6573118.0,6486804.0,0.0,0.0,1541258396.611
1.256,1.382,96.608,0.0,0.0,0.754,6918676.0,6843213.0,0.0,0.0,1541258397.611
1.519,0.759,97.468,0.0,0.0,0.253,6852255.0,6751872.0,0.0,0.0,1541258398.611
0.878,1.631,96.738,0.0,0.0,0.753,6673830.0,6611037.0,0.0,0.0,1541258399.611
0.504,1.134,97.607,0.0,0.0,0.756,6533944.0,6451840.0,0.0,0.0,1541258400.611
1.877,1.502,95.995,0.0,0.0,0.626,6880389.0,6768759.0,0.0,0.0,1541258401.611
0.753,1.506,96.989,0.0,0.0,0.753,6293803.0,6214035.0,0.0,0.0,1541258402.611
1.010,1.010,96.970,0.379,0.0,0.631,6044174.0,5982102.0,0.0,81920.0,1541258403.611
0.762,0.889,97.713,0.0,0.0,0.635,6841910.0,6755701.0,0.0,0.0,1541258404.611
1.003,1.504,96.366,0.0,0.0,1.128,6870043.0,6768781.0,0.0,69632.0,1541258405.611
1.131,1.382,96.734,0.0,0.0,0.754,6545617.0,6488050.0,0.0,0.0,1541258406.612
1.010,1.010,96.970,0.0,0.0,1.010,6388870.0,6318000.0,0.0,0.0,1541258407.611
0.635,0.888,97.589,0.0,0.0,0.888,6669615.0,6586491.0,0.0,0.0,1541258408.611
0.759,1.013,97.342,0.0,0.0,0.886,6545557.0,6467997.0,0.0,0.0,1541258409.611
1.138,1.138,97.092,0.0,0.0,0.632,6592600.0,6515476.0,0.0,0.0,1541258410.611
1.135,1.261,97.100,0.0,0.0,0.504,5851195.0,5805073.0,0.0,0.0,1541258411.611
1.003,1.754,96.366,0.0,0.0,0.877,6417057.0,6355993.0,0.0,0.0,1541258412.611
1.511,1.385,96.851,0.0,0.0,0.252,6541499.0,6469876.0,0.0,0.0,1541258413.611
1.255,1.631,96.487,0.0,0.0,0.627,6027392.0,5960593.0,0.0,0.0,1541258414.610
1.256,1.005,96.734,0.0,0.0,1.005,6804916.0,6733033.0,0.0,5193728.0,1541258415.611
1.258,1.509,96.604,0.0,0.0,0.629,6549556.0,6474043.0,0.0,0.0,1541258416.611
