"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_24_worker_8_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 12:35:25 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
5.022,10.589,81.378,0.793,0.0,2.218,0.0,0.0,1541248525.308
1.075,7.527,91.398,0.0,0.0,0.0,470191.0,13396683.0,1541248526.309
3.125,5.208,90.625,0.0,0.0,1.042,448054.0,12534517.0,1541248527.309
1.031,7.216,91.753,0.0,0.0,0.0,437821.0,12445012.0,1541248528.308
0.0,7.143,90.816,0.0,0.0,2.041,445436.0,12578003.0,1541248529.309
2.105,6.316,90.526,0.0,0.0,1.053,454148.0,12496494.0,1541248530.309
2.0,7.0,89.0,0.0,0.0,2.0,437314.0,12419079.0,1541248531.309
2.062,5.155,92.784,0.0,0.0,0.0,439810.0,12491776.0,1541248532.309
2.062,5.155,91.753,0.0,0.0,1.031,461451.0,12960765.0,1541248533.309
2.105,4.211,93.684,0.0,0.0,0.0,440631.0,12521929.0,1541248534.309
1.020,7.143,90.816,0.0,0.0,1.020,457857.0,12866386.0,1541248535.309
0.0,6.250,92.708,0.0,0.0,1.042,450948.0,12467771.0,1541248536.309
1.031,6.186,91.753,0.0,0.0,1.031,447959.0,12761485.0,1541248537.309
0.0,4.255,95.745,0.0,0.0,0.0,439546.0,12475935.0,1541248538.309
3.061,4.082,91.837,0.0,0.0,1.020,445133.0,12524306.0,1541248539.309
1.031,7.216,90.722,0.0,0.0,1.031,437446.0,12410827.0,1541248540.309
1.010,9.091,88.889,0.0,0.0,1.010,451268.0,12791575.0,1541248541.309
1.053,3.158,94.737,0.0,0.0,1.053,455206.0,12483187.0,1541248542.309
0.0,7.292,92.708,0.0,0.0,0.0,438894.0,12495935.0,1541248543.309
1.053,4.211,94.737,0.0,0.0,0.0,444051.0,12610707.0,1541248544.309
4.124,7.216,88.660,0.0,0.0,0.0,445308.0,12500223.0,1541248545.308
0.0,5.263,93.684,0.0,0.0,1.053,439700.0,12534292.0,1541248546.308
1.010,9.091,89.899,0.0,0.0,0.0,439957.0,12462183.0,1541248547.308
2.041,6.122,88.776,2.041,0.0,1.020,449412.0,12569985.0,1541248548.309
2.083,6.250,90.625,0.0,0.0,1.042,460652.0,12822182.0,1541248549.308
2.041,6.122,90.816,0.0,0.0,1.020,444108.0,12566042.0,1541248550.309
1.042,5.208,92.708,0.0,0.0,1.042,450969.0,12435421.0,1541248551.309
1.020,7.143,90.816,0.0,0.0,1.020,445413.0,12620676.0,1541248552.309
2.083,5.208,92.708,0.0,0.0,0.0,444759.0,12586864.0,1541248553.309
1.042,5.208,93.750,0.0,0.0,0.0,447664.0,12581537.0,1541248554.309
2.128,5.319,92.553,0.0,0.0,0.0,440826.0,12468695.0,1541248555.309
2.041,7.143,90.816,0.0,0.0,0.0,453221.0,12724745.0,1541248556.309
1.053,5.263,92.632,0.0,0.0,1.053,445871.0,12407426.0,1541248557.308
1.031,4.124,93.814,0.0,0.0,1.031,442209.0,12568253.0,1541248558.309
1.031,6.186,92.784,0.0,0.0,0.0,437527.0,12450589.0,1541248559.308
2.083,7.292,89.583,0.0,0.0,1.042,456663.0,12869658.0,1541248560.309
1.010,8.081,90.909,0.0,0.0,0.0,450053.0,12692996.0,1541248561.308
2.083,7.292,90.625,0.0,0.0,0.0,441126.0,12497250.0,1541248562.309
1.064,4.255,93.617,0.0,0.0,1.064,455280.0,12541895.0,1541248563.308
1.020,5.102,91.837,0.0,0.0,2.041,449717.0,12529108.0,1541248564.309
1.042,7.292,91.667,0.0,0.0,0.0,447431.0,12436419.0,1541248565.308
0.0,7.292,92.708,0.0,0.0,0.0,450657.0,12551283.0,1541248566.308
2.062,6.186,91.753,0.0,0.0,0.0,440100.0,12462024.0,1541248567.309
2.020,6.061,90.909,0.0,0.0,1.010,442510.0,12574920.0,1541248568.309
1.042,5.208,91.667,0.0,0.0,2.083,444039.0,12474011.0,1541248569.309
1.064,5.319,93.617,0.0,0.0,0.0,447702.0,12529955.0,1541248570.309
3.093,9.278,86.598,0.0,0.0,1.031,450143.0,12604180.0,1541248571.308
0.0,6.316,93.684,0.0,0.0,0.0,445107.0,12502995.0,1541248572.308
1.010,8.081,90.909,0.0,0.0,0.0,439961.0,12497398.0,1541248573.308
1.042,5.208,93.750,0.0,0.0,0.0,441981.0,12571064.0,1541248574.309
3.030,7.071,88.889,0.0,0.0,1.010,439725.0,12495726.0,1541248575.309
3.158,3.158,93.684,0.0,0.0,0.0,455980.0,12853925.0,1541248576.309
0.0,7.292,92.708,0.0,0.0,0.0,440963.0,12505830.0,1541248577.308
0.0,6.250,91.667,2.083,0.0,0.0,441605.0,12529903.0,1541248578.309
2.062,6.186,91.753,0.0,0.0,0.0,443239.0,12438033.0,1541248579.309
4.040,7.071,88.889,0.0,0.0,0.0,447637.0,12691511.0,1541248580.308
0.0,7.216,92.784,0.0,0.0,0.0,442134.0,12561169.0,1541248581.309
2.041,6.122,90.816,0.0,0.0,1.020,451192.0,12459199.0,1541248582.308
0.0,6.186,93.814,0.0,0.0,0.0,445924.0,12471540.0,1541248583.308
1.031,6.186,92.784,0.0,0.0,0.0,447286.0,12436253.0,1541248584.309
3.061,8.163,87.755,0.0,0.0,1.020,461708.0,12762560.0,1541248585.308
