"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_8_worker_8_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 11:03:04 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.505,1.470,95.300,0.456,0.0,0.269,0.0,0.0,50028.213,852625.319,1541242984.971
42.553,4.965,50.780,0.0,0.0,1.702,15115996.0,14639961.0,0.0,0.0,1541242985.974
32.398,4.208,61.150,0.0,0.0,2.244,18474737.0,17884574.0,0.0,0.0,1541242986.973
11.215,2.270,85.714,0.0,0.0,0.801,20500434.0,19903762.0,0.0,20480.0,1541242987.972
3.776,2.734,93.229,0.0,0.0,0.260,20335661.0,19721611.0,0.0,0.0,1541242988.972
3.871,3.355,92.645,0.0,0.0,0.129,21438670.0,20805066.0,0.0,0.0,1541242989.972
3.786,3.003,93.081,0.0,0.0,0.131,21328221.0,20713220.0,0.0,0.0,1541242990.972
3.516,2.995,93.229,0.0,0.0,0.260,21073345.0,20450018.0,0.0,0.0,1541242991.971
2.999,2.868,93.872,0.0,0.0,0.261,19744982.0,19145301.0,0.0,0.0,1541242992.972
4.949,3.680,90.990,0.0,0.0,0.381,19598415.0,19019200.0,0.0,0.0,1541242993.972
3.133,3.133,93.342,0.0,0.0,0.392,22145601.0,21489776.0,0.0,0.0,1541242994.972
4.140,2.975,92.755,0.0,0.0,0.129,22130987.0,21476863.0,0.0,0.0,1541242995.972
4.253,3.093,92.526,0.0,0.0,0.129,21497033.0,20861502.0,0.0,0.0,1541242996.972
3.732,3.732,92.278,0.0,0.0,0.257,21932087.0,21298973.0,0.0,0.0,1541242997.972
4.450,2.880,92.277,0.0,0.0,0.393,22330880.0,21654785.0,0.0,0.0,1541242998.972
4.633,3.346,91.763,0.0,0.0,0.257,21001761.0,20409728.0,0.0,0.0,1541242999.972
4.916,3.364,91.462,0.0,0.0,0.259,21027431.0,20368018.0,0.0,0.0,1541243000.972
4.359,3.333,92.179,0.0,0.0,0.128,21597277.0,21011886.0,0.0,0.0,1541243001.972
2.756,2.887,94.094,0.0,0.0,0.262,21531566.0,20849853.0,0.0,0.0,1541243002.971
3.475,3.604,92.664,0.0,0.0,0.257,21814356.0,21171779.0,0.0,0.0,1541243003.971
3.497,2.979,93.135,0.130,0.0,0.259,22403578.0,21737141.0,0.0,73728.0,1541243004.972
3.484,3.097,93.161,0.0,0.0,0.258,21475133.0,20852224.0,0.0,0.0,1541243005.972
3.581,3.708,92.455,0.0,0.0,0.256,19956263.0,19357771.0,0.0,0.0,1541243006.972
3.841,3.073,93.086,0.0,0.0,0.0,18602753.0,18056749.0,0.0,0.0,1541243007.972
3.812,3.812,91.995,0.0,0.0,0.381,20451364.0,19852743.0,0.0,0.0,1541243008.972
3.969,3.841,92.061,0.0,0.0,0.128,20695299.0,20111136.0,0.0,0.0,1541243009.972
3.506,2.468,93.636,0.0,0.0,0.390,20853280.0,20228853.0,0.0,0.0,1541243010.972
3.097,3.355,93.419,0.0,0.0,0.129,19653215.0,19096990.0,0.0,0.0,1541243011.971
2.995,2.474,94.401,0.0,0.0,0.130,20031940.0,19405662.0,0.0,0.0,1541243012.972
3.871,2.839,93.032,0.0,0.0,0.258,20063880.0,19486543.0,0.0,0.0,1541243013.972
3.497,2.850,93.264,0.0,0.0,0.389,21188273.0,20524914.0,0.0,0.0,1541243014.972
3.599,3.470,92.931,0.0,0.0,0.0,20760524.0,20154836.0,0.0,0.0,1541243015.972
2.846,3.493,93.402,0.0,0.0,0.259,20787805.0,20176722.0,0.0,0.0,1541243016.972
3.121,2.861,93.108,0.780,0.0,0.130,19924584.0,19339589.0,0.0,13836288.0,1541243017.972
2.868,2.868,94.003,0.0,0.0,0.261,20447921.0,19838735.0,0.0,0.0,1541243018.972
3.506,2.338,94.026,0.0,0.0,0.130,20799530.0,20181228.0,0.0,0.0,1541243019.972
