"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_16_worker_16_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 11:41:53 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.658,1.625,95.068,0.336,0.0,0.314,0.0,0.0,36171.491,672290.416,1541245313.292
44.179,5.373,47.015,0.0,0.0,3.433,18151233.0,17622967.0,0.0,0.0,1541245314.293
35.926,4.102,57.567,0.0,0.0,2.405,22995343.0,22288901.0,0.0,0.0,1541245315.293
13.158,3.816,82.237,0.0,0.0,0.789,24218402.0,23531446.0,0.0,0.0,1541245316.293
4.824,3.651,90.874,0.0,0.0,0.652,25664728.0,24884379.0,0.0,12288.0,1541245317.293
5.058,3.502,91.051,0.0,0.0,0.389,24896644.0,24189187.0,0.0,0.0,1541245318.293
5.175,4.269,90.168,0.0,0.0,0.388,25303883.0,24555710.0,0.0,0.0,1541245319.293
5.311,3.886,90.155,0.0,0.0,0.648,25249092.0,24455873.0,0.0,0.0,1541245320.293
3.932,3.408,92.267,0.0,0.0,0.393,24439913.0,23713551.0,0.0,0.0,1541245321.293
3.655,3.525,92.428,0.0,0.0,0.392,24248777.0,23545096.0,0.0,0.0,1541245322.293
4.818,3.516,91.276,0.0,0.0,0.391,25643854.0,24922085.0,0.0,0.0,1541245323.293
4.540,3.632,91.440,0.0,0.0,0.389,25132428.0,24338597.0,0.0,0.0,1541245324.293
4.275,4.275,90.933,0.0,0.0,0.518,25672201.0,24947889.0,0.0,0.0,1541245325.293
5.821,4.528,89.004,0.0,0.0,0.647,25710040.0,24948948.0,0.0,0.0,1541245326.293
4.961,3.394,91.253,0.0,0.0,0.392,25282030.0,24498323.0,0.0,0.0,1541245327.293
3.636,4.026,91.688,0.0,0.0,0.649,25141980.0,24397668.0,0.0,0.0,1541245328.293
3.776,3.516,92.057,0.0,0.0,0.651,25155151.0,24411636.0,0.0,0.0,1541245329.293
2.523,3.320,93.625,0.0,0.0,0.531,25663667.0,24905201.0,0.0,0.0,1541245330.293
4.031,3.641,91.808,0.0,0.0,0.520,25637772.0,24895991.0,0.0,0.0,1541245331.293
4.768,4.253,90.464,0.258,0.0,0.258,25416553.0,24654871.0,0.0,73728.0,1541245332.293
4.314,3.137,92.288,0.0,0.0,0.261,25434396.0,24675922.0,0.0,0.0,1541245333.293
3.394,3.394,92.820,0.0,0.0,0.392,24178088.0,23513818.0,0.0,0.0,1541245334.293
4.0,4.258,90.710,0.0,0.0,1.032,25855881.0,25057939.0,0.0,0.0,1541245335.293
3.022,3.811,92.773,0.0,0.0,0.394,25085546.0,24350552.0,0.0,0.0,1541245336.293
3.916,3.133,92.559,0.0,0.0,0.392,24849768.0,24107437.0,0.0,0.0,1541245337.293
3.516,3.906,92.318,0.0,0.0,0.260,25088846.0,24346364.0,0.0,0.0,1541245338.293
3.311,2.649,93.642,0.0,0.0,0.397,26008629.0,25268893.0,0.0,0.0,1541245339.293
3.969,4.738,90.781,0.0,0.0,0.512,24742717.0,23982535.0,0.0,0.0,1541245340.293
4.058,3.010,92.539,0.0,0.0,0.393,25572175.0,24835748.0,0.0,0.0,1541245341.293
3.281,3.412,92.782,0.0,0.0,0.525,25310635.0,24541885.0,0.0,0.0,1541245342.293
4.140,3.881,91.462,0.0,0.0,0.517,25089913.0,24363866.0,0.0,32768.0,1541245343.293
4.031,3.771,91.808,0.0,0.0,0.390,25643022.0,24892825.0,0.0,0.0,1541245344.293
4.370,4.756,90.488,0.0,0.0,0.386,25448240.0,24672086.0,0.0,0.0,1541245345.293
4.150,3.113,92.088,0.0,0.0,0.649,24828651.0,24094858.0,0.0,0.0,1541245346.293
3.786,3.394,92.428,0.0,0.0,0.392,24978679.0,24246343.0,0.0,0.0,1541245347.293
4.021,3.761,91.440,0.130,0.0,0.649,25136597.0,24385551.0,0.0,17342464.0,1541245348.293
3.272,2.749,93.717,0.0,0.0,0.262,23049949.0,22369682.0,0.0,0.0,1541245349.293
4.145,4.016,91.580,0.0,0.0,0.259,25349025.0,24602052.0,0.0,0.0,1541245350.293
4.026,4.026,91.558,0.0,0.0,0.390,25083618.0,24375890.0,0.0,0.0,1541245351.293
4.505,3.604,91.377,0.0,0.0,0.515,25398938.0,24610971.0,0.0,0.0,1541245352.293
4.545,3.636,91.299,0.0,0.0,0.519,23989028.0,23275872.0,0.0,0.0,1541245353.293
4.592,4.209,90.944,0.0,0.0,0.255,24515017.0,23782983.0,0.0,0.0,1541245354.293
3.886,4.404,91.451,0.0,0.0,0.259,25415108.0,24692512.0,0.0,0.0,1541245355.293
4.404,3.627,91.451,0.0,0.0,0.518,25713239.0,24923392.0,0.0,0.0,1541245356.293
4.280,4.021,91.440,0.0,0.0,0.259,25563324.0,24844277.0,0.0,0.0,1541245357.293
3.911,2.999,92.568,0.0,0.0,0.522,24478377.0,23718557.0,0.0,0.0,1541245358.293
3.632,4.021,91.958,0.0,0.0,0.389,24911911.0,24194489.0,0.0,0.0,1541245359.293
3.781,3.390,92.438,0.0,0.0,0.391,25155509.0,24411306.0,0.0,0.0,1541245360.293
4.167,3.385,91.927,0.0,0.0,0.521,24951903.0,24195026.0,0.0,0.0,1541245361.293
3.901,3.901,91.417,0.260,0.0,0.520,25651929.0,24892491.0,0.0,45056.0,1541245362.293
3.881,4.140,91.591,0.0,0.0,0.388,24953934.0,24216515.0,0.0,57344.0,1541245363.293
3.018,3.412,93.307,0.0,0.0,0.262,24411028.0,23696530.0,0.0,0.0,1541245364.293
3.911,3.390,92.047,0.0,0.0,0.652,25772569.0,25026414.0,0.0,0.0,1541245365.293
4.031,3.771,91.678,0.0,0.0,0.520,25322846.0,24554327.0,0.0,0.0,1541245366.293
4.291,3.251,92.198,0.0,0.0,0.260,25017650.0,24294269.0,0.0,0.0,1541245367.293
3.990,4.762,90.734,0.0,0.0,0.515,25734721.0,24963473.0,0.0,0.0,1541245368.293
4.010,4.010,91.850,0.0,0.0,0.129,24558355.0,23862612.0,0.0,0.0,1541245369.293
4.010,3.493,91.721,0.0,0.0,0.776,24999199.0,24264264.0,0.0,0.0,1541245370.293
4.381,3.737,91.495,0.0,0.0,0.387,24545647.0,23787675.0,0.0,0.0,1541245371.293
3.932,3.539,92.267,0.0,0.0,0.262,25526868.0,24770658.0,0.0,0.0,1541245372.293
3.385,3.776,92.188,0.0,0.0,0.651,25136846.0,24526656.0,0.0,20480.0,1541245373.293
