"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_32_worker_16_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 12:57:14 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.844,1.800,94.759,0.226,0.0,0.371,0.0,0.0,23521.124,516454.047,1541249834.377
40.915,5.270,52.427,0.0,0.0,1.387,16020166.0,15074731.0,0.0,0.0,1541249835.378
33.239,4.243,59.972,0.0,0.0,2.546,22018731.0,21393840.0,0.0,0.0,1541249836.378
8.399,4.068,86.877,0.0,0.0,0.656,25169762.0,24435126.0,0.0,0.0,1541249837.378
7.794,3.831,87.583,0.0,0.0,0.793,24927023.0,24182011.0,0.0,0.0,1541249838.378
5.534,4.118,89.447,0.0,0.0,0.901,26744915.0,25956217.0,0.0,12288.0,1541249839.378
3.916,4.047,91.384,0.0,0.0,0.653,25271677.0,24582087.0,0.0,0.0,1541249840.378
3.448,3.316,92.838,0.0,0.0,0.398,25023957.0,24264700.0,0.0,0.0,1541249841.378
4.657,4.657,90.168,0.0,0.0,0.517,24658905.0,23923963.0,0.0,0.0,1541249842.378
6.194,4.129,88.645,0.0,0.0,1.032,25691351.0,24899741.0,0.0,0.0,1541249843.378
3.430,3.694,92.348,0.0,0.0,0.528,26299764.0,25559711.0,0.0,0.0,1541249844.378
4.897,3.866,90.851,0.0,0.0,0.387,23774708.0,23055310.0,0.0,0.0,1541249845.378
4.897,3.995,90.335,0.0,0.0,0.773,25784928.0,25018436.0,0.0,0.0,1541249846.378
5.297,4.780,89.018,0.0,0.0,0.904,24258147.0,23565386.0,0.0,0.0,1541249847.378
4.862,3.022,91.327,0.0,0.0,0.788,24599167.0,23850165.0,0.0,0.0,1541249848.378
3.861,4.762,90.862,0.0,0.0,0.515,25000641.0,24281642.0,0.0,0.0,1541249849.378
4.291,3.901,91.678,0.0,0.0,0.130,25446004.0,24702461.0,0.0,0.0,1541249850.378
4.264,4.522,90.827,0.0,0.0,0.388,24846337.0,24097882.0,0.0,0.0,1541249851.378
4.421,3.771,91.287,0.0,0.0,0.520,26315537.0,25525650.0,0.0,0.0,1541249852.378
3.932,3.670,91.612,0.262,0.0,0.524,26445165.0,25663914.0,0.0,65536.0,1541249853.378
3.670,3.014,92.792,0.131,0.0,0.393,25191471.0,24475790.0,0.0,69632.0,1541249854.378
4.903,3.742,90.968,0.0,0.0,0.387,24985514.0,24245623.0,0.0,0.0,1541249855.378
3.916,3.655,92.037,0.0,0.0,0.392,26005432.0,25282043.0,0.0,0.0,1541249856.378
4.036,4.036,91.667,0.0,0.0,0.260,25470521.0,24681953.0,0.0,0.0,1541249857.378
4.036,3.516,92.057,0.0,0.0,0.391,24932612.0,24197724.0,0.0,0.0,1541249858.378
3.911,2.999,92.568,0.0,0.0,0.522,25029138.0,24285418.0,0.0,0.0,1541249859.378
3.675,3.018,92.913,0.0,0.0,0.394,24954959.0,24220550.0,0.0,0.0,1541249860.378
4.031,3.511,91.678,0.0,0.0,0.780,25419393.0,24683948.0,0.0,0.0,1541249861.378
3.368,4.922,91.192,0.0,0.0,0.518,25658327.0,24896246.0,0.0,0.0,1541249862.378
2.857,4.545,92.078,0.0,0.0,0.519,24374510.0,23666068.0,0.0,0.0,1541249863.377
4.161,3.511,91.938,0.0,0.0,0.390,24707562.0,23955398.0,0.0,16150528.0,1541249864.378
3.141,3.796,92.670,0.0,0.0,0.393,24748062.0,24019502.0,0.0,0.0,1541249865.378
4.205,2.628,92.641,0.0,0.0,0.526,25140941.0,24398099.0,0.0,0.0,1541249866.378
4.134,4.134,91.085,0.0,0.0,0.646,25750688.0,25002085.0,0.0,0.0,1541249867.378
3.655,3.655,92.167,0.0,0.0,0.522,25412814.0,24658868.0,0.0,0.0,1541249868.378
4.780,2.972,91.860,0.0,0.0,0.388,25612401.0,24858402.0,0.0,0.0,1541249869.378
3.876,4.005,91.602,0.0,0.0,0.517,24555927.0,23854265.0,0.0,8192.0,1541249870.378
3.651,3.781,92.177,0.0,0.0,0.391,25677438.0,24918364.0,0.0,0.0,1541249871.378
4.416,3.636,91.429,0.0,0.0,0.519,25663986.0,24906178.0,0.0,0.0,1541249872.378
4.493,4.236,90.757,0.0,0.0,0.513,25246957.0,24549297.0,0.0,0.0,1541249873.378
3.660,3.399,92.549,0.0,0.0,0.392,25493796.0,24711233.0,0.0,0.0,1541249874.378
3.891,4.021,91.699,0.0,0.0,0.389,25111216.0,24364795.0,0.0,0.0,1541249875.378
