"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_16_worker_64_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 11:51:20 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.773,1.725,94.862,0.316,0.0,0.324,0.0,0.0,33883.300,651771.573,1541245880.971
43.795,8.702,43.937,0.0,0.0,3.566,16213692.0,15603981.0,0.0,0.0,1541245881.972
42.757,9.142,45.429,0.0,0.0,2.672,25067119.0,24421703.0,0.0,0.0,1541245882.972
18.608,8.701,70.683,0.0,0.0,2.008,28214637.0,27451834.0,0.0,0.0,1541245883.972
5.722,7.152,85.956,0.0,0.0,1.170,28533800.0,27776463.0,0.0,0.0,1541245884.972
7.623,8.269,82.687,0.0,0.0,1.421,29513048.0,28526738.0,0.0,12288.0,1541245885.972
9.817,6.806,81.806,0.0,0.0,1.571,29075316.0,28361192.0,0.0,0.0,1541245886.972
6.667,6.536,85.621,0.0,0.0,1.176,28838504.0,27969791.0,0.0,0.0,1541245887.972
8.214,6.519,84.094,0.0,0.0,1.173,28772407.0,27895236.0,0.0,0.0,1541245888.972
5.548,7.133,86.262,0.0,0.0,1.057,29266976.0,28554312.0,0.0,0.0,1541245889.972
6.968,8.0,83.484,0.0,0.0,1.548,29009300.0,28062561.0,0.0,0.0,1541245890.972
5.805,6.728,86.148,0.0,0.0,1.319,28708380.0,27906713.0,0.0,0.0,1541245891.972
5.714,8.052,84.935,0.0,0.0,1.299,29755347.0,29022281.0,0.0,0.0,1541245892.972
5.752,6.667,86.144,0.0,0.0,1.438,28667648.0,27791139.0,0.0,0.0,1541245893.972
7.068,7.199,84.555,0.0,0.0,1.178,29004155.0,28167024.0,0.0,0.0,1541245894.972
6.422,6.291,85.714,0.0,0.0,1.573,28909108.0,28092322.0,0.0,0.0,1541245895.972
5.882,6.536,86.536,0.0,0.0,1.046,28099162.0,27439737.0,0.0,0.0,1541245896.972
6.468,6.727,85.382,0.0,0.0,1.423,28868170.0,28041860.0,0.0,0.0,1541245897.972
6.744,6.874,84.955,0.0,0.0,1.427,28548711.0,27751485.0,0.0,0.0,1541245898.972
6.160,6.553,85.976,0.393,0.0,0.917,28945969.0,28081060.0,0.0,69632.0,1541245899.972
5.867,7.301,85.919,0.0,0.0,0.913,28622045.0,27724537.0,0.0,61440.0,1541245900.972
5.774,6.168,86.745,0.0,0.0,1.312,28234379.0,27524049.0,0.0,0.0,1541245901.972
6.283,6.675,85.864,0.0,0.0,1.178,28450257.0,27713520.0,0.0,0.0,1541245902.972
