"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_2_worker_16_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 09:50:20 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.918,0.779,95.705,1.535,0.0,0.063,0.0,0.0,177245.181,2616179.977,1541238620.600
32.594,2.635,63.939,0.0,0.0,0.832,8196557.0,7953727.0,0.0,0.0,1541238621.604
30.110,2.210,66.989,0.0,0.0,0.691,9450290.0,9163022.0,0.0,0.0,1541238622.601
8.650,2.621,88.204,0.0,0.0,0.524,12409141.0,12032689.0,0.0,0.0,1541238623.602
9.387,2.738,87.744,0.0,0.0,0.130,13894903.0,13484117.0,0.0,0.0,1541238624.601
2.594,3.113,94.163,0.0,0.0,0.130,15101249.0,14667394.0,0.0,4096.0,1541238625.601
4.108,3.338,92.426,0.0,0.0,0.128,14794833.0,14321503.0,0.0,0.0,1541238626.601
3.488,2.842,93.540,0.0,0.0,0.129,13640052.0,13245730.0,0.0,0.0,1541238627.601
2.706,3.479,93.814,0.0,0.0,0.0,14261670.0,13861031.0,0.0,0.0,1541238628.601
2.865,2.344,94.792,0.0,0.0,0.0,13886984.0,13453696.0,0.0,0.0,1541238629.601
2.824,2.953,94.095,0.0,0.0,0.128,13770029.0,13384532.0,0.0,0.0,1541238630.601
3.985,2.314,93.573,0.0,0.0,0.129,13550924.0,13150494.0,0.0,0.0,1541238631.601
2.591,2.332,95.078,0.0,0.0,0.0,12730952.0,12349272.0,0.0,0.0,1541238632.601
2.710,2.710,94.452,0.0,0.0,0.129,12934606.0,12543946.0,0.0,0.0,1541238633.601
2.710,2.323,94.581,0.0,0.0,0.387,13904291.0,13501566.0,0.0,0.0,1541238634.601
2.086,2.999,94.915,0.0,0.0,0.0,14861311.0,14424974.0,0.0,0.0,1541238635.601
2.461,2.850,94.560,0.0,0.0,0.130,14028926.0,13614314.0,0.0,0.0,1541238636.601
2.608,2.086,95.176,0.0,0.0,0.130,14157684.0,13731252.0,0.0,0.0,1541238637.601
2.835,3.222,93.814,0.0,0.0,0.129,14777063.0,14346958.0,0.0,0.0,1541238638.601
2.075,2.594,95.201,0.0,0.0,0.130,13925470.0,13501639.0,0.0,0.0,1541238639.601
3.109,2.591,94.171,0.0,0.0,0.130,12974808.0,12586967.0,0.0,0.0,1541238640.601
4.087,3.576,92.082,0.0,0.0,0.255,13445996.0,13059455.0,0.0,0.0,1541238641.601
2.461,2.850,94.560,0.0,0.0,0.130,13849433.0,13436540.0,0.0,0.0,1541238642.601
4.247,2.831,92.664,0.0,0.0,0.257,14600800.0,14164967.0,0.0,0.0,1541238643.601
2.199,3.622,94.049,0.0,0.0,0.129,14918984.0,14489583.0,0.0,0.0,1541238644.601
2.835,3.093,93.943,0.0,0.0,0.129,14833275.0,14394557.0,0.0,0.0,1541238645.601
3.329,3.457,92.574,0.384,0.0,0.256,15332941.0,14879999.0,0.0,69632.0,1541238646.601
3.185,3.822,92.866,0.0,0.0,0.127,14508864.0,14084855.0,0.0,0.0,1541238647.601
2.983,2.724,94.163,0.0,0.0,0.130,15882190.0,15404706.0,0.0,0.0,1541238648.601
1.821,3.121,94.798,0.0,0.0,0.260,14035850.0,13620098.0,0.0,0.0,1541238649.602
2.850,2.461,94.301,0.0,0.0,0.389,13824943.0,13406514.0,0.0,0.0,1541238650.601
3.218,2.831,92.407,1.158,0.0,0.386,14909115.0,14484997.0,0.0,8491008.0,1541238651.601
3.073,3.329,93.342,0.0,0.0,0.256,14689891.0,14251696.0,0.0,0.0,1541238652.601
2.956,3.856,92.931,0.0,0.0,0.257,15486953.0,15035830.0,0.0,0.0,1541238653.601
2.574,3.475,93.822,0.0,0.0,0.129,15225289.0,14771807.0,0.0,0.0,1541238654.601
2.824,3.466,93.582,0.0,0.0,0.128,14811096.0,14376944.0,0.0,0.0,1541238655.601
2.601,2.471,94.668,0.0,0.0,0.260,15091878.0,14641951.0,0.0,0.0,1541238656.601
3.448,3.065,93.231,0.0,0.0,0.255,13842896.0,13436796.0,0.0,0.0,1541238657.601
2.551,3.827,93.495,0.0,0.0,0.128,13215604.0,12820880.0,0.0,0.0,1541238658.601
3.089,2.960,93.822,0.0,0.0,0.129,13993064.0,13583908.0,0.0,0.0,1541238659.601
3.222,2.964,93.814,0.0,0.0,0.0,14870138.0,14429277.0,0.0,0.0,1541238660.601
2.591,2.850,94.301,0.0,0.0,0.259,14626926.0,14186370.0,0.0,0.0,1541238661.601
3.462,3.205,93.077,0.0,0.0,0.256,15194858.0,14745662.0,0.0,0.0,1541238662.601
3.085,3.342,93.573,0.0,0.0,0.0,14923318.0,14489525.0,0.0,0.0,1541238663.601
2.445,3.732,93.694,0.0,0.0,0.129,14919244.0,14460216.0,0.0,0.0,1541238664.601
3.077,3.077,93.846,0.0,0.0,0.0,13551445.0,13167388.0,0.0,0.0,1541238665.601
2.452,2.581,94.581,0.0,0.0,0.387,13030498.0,12631672.0,0.0,0.0,1541238666.601
3.238,2.720,94.041,0.0,0.0,0.0,14655240.0,14226287.0,16384.0,0.0,1541238667.601
3.338,3.338,93.325,0.0,0.0,0.0,15524722.0,15061829.0,0.0,0.0,1541238668.601
3.081,3.209,93.453,0.0,0.0,0.257,15044167.0,14611005.0,0.0,0.0,1541238669.601
2.835,2.964,94.072,0.0,0.0,0.129,14596115.0,14160545.0,0.0,0.0,1541238670.601
3.089,2.960,93.694,0.0,0.0,0.257,14927016.0,14489794.0,0.0,0.0,1541238671.601
2.945,3.457,93.470,0.0,0.0,0.128,14419368.0,13991781.0,0.0,0.0,1541238672.601
2.983,2.335,94.553,0.0,0.0,0.130,14801012.0,14359562.0,0.0,0.0,1541238673.601
2.828,3.342,93.702,0.0,0.0,0.129,14651117.0,14208236.0,0.0,0.0,1541238674.601
2.455,2.972,94.315,0.0,0.0,0.258,14729923.0,14299150.0,0.0,0.0,1541238675.601
2.196,3.230,93.411,1.034,0.0,0.129,13716971.0,13319658.0,0.0,126976.0,1541238676.601
2.335,2.983,94.682,0.0,0.0,0.0,15140816.0,14689141.0,0.0,0.0,1541238677.601
3.325,3.325,93.223,0.0,0.0,0.128,14757755.0,14312005.0,0.0,0.0,1541238678.601
2.941,3.453,93.606,0.0,0.0,0.0,14127570.0,13714099.0,0.0,0.0,1541238679.601
2.461,2.591,94.689,0.0,0.0,0.259,14284053.0,13870190.0,0.0,0.0,1541238680.601
