"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_4_worker_8_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 10:41:29 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.586,1.548,95.009,0.573,0.0,0.284,0.0,0.0,63511.684,1051293.021,1541241689.883
31.557,3.005,64.754,0.0,0.0,0.683,6362493.0,6161115.0,0.0,0.0,1541241690.884
22.342,1.750,75.505,0.0,0.0,0.404,6370665.0,6192763.0,0.0,8192.0,1541241691.884
3.295,1.014,95.057,0.0,0.0,0.634,6511476.0,6288571.0,0.0,0.0,1541241692.884
2.795,1.398,95.426,0.0,0.0,0.381,6721146.0,6548921.0,0.0,0.0,1541241693.884
5.541,1.289,92.784,0.0,0.0,0.387,6721247.0,6531584.0,0.0,0.0,1541241694.884
1.263,1.389,96.970,0.0,0.0,0.379,6686684.0,6488241.0,0.0,0.0,1541241695.884
1.908,0.509,97.328,0.0,0.0,0.254,6542387.0,6323496.0,0.0,0.0,1541241696.884
0.631,1.136,97.727,0.0,0.0,0.505,6519490.0,6344531.0,0.0,0.0,1541241697.884
1.010,1.136,97.601,0.0,0.0,0.253,6672936.0,6479349.0,0.0,0.0,1541241698.884
1.010,1.263,97.475,0.0,0.0,0.253,6658485.0,6432547.0,0.0,0.0,1541241699.884
1.006,1.384,97.358,0.0,0.0,0.252,6546660.0,6383433.0,0.0,0.0,1541241700.884
1.894,1.010,96.970,0.0,0.0,0.126,6679625.0,6454513.0,0.0,0.0,1541241701.884
1.131,1.256,97.111,0.0,0.0,0.503,6589642.0,6422778.0,0.0,0.0,1541241702.884
0.755,1.258,97.358,0.0,0.0,0.629,6587295.0,6379888.0,0.0,0.0,1541241703.884
1.010,1.515,97.222,0.0,0.0,0.253,6540527.0,6362409.0,0.0,0.0,1541241704.884
0.637,0.764,98.344,0.0,0.0,0.255,6605371.0,6380717.0,0.0,0.0,1541241705.884
3.181,0.763,95.547,0.0,0.0,0.509,6669471.0,6472924.0,0.0,0.0,1541241706.884
1.380,1.255,96.989,0.0,0.0,0.376,6620200.0,6436822.0,0.0,0.0,1541241707.884
1.006,1.258,97.358,0.0,0.0,0.377,6528641.0,6348858.0,0.0,0.0,1541241708.884
1.255,1.631,95.483,1.380,0.0,0.251,6461739.0,6250379.0,0.0,69632.0,1541241709.884
1.009,1.135,97.604,0.0,0.0,0.252,6443355.0,6275678.0,0.0,0.0,1541241710.884
1.259,0.882,97.481,0.0,0.0,0.378,6492406.0,6298276.0,0.0,0.0,1541241711.884
1.509,0.881,97.233,0.0,0.0,0.377,6528043.0,6314674.0,0.0,57344.0,1541241712.884
0.507,1.267,97.719,0.0,0.0,0.507,6600035.0,6398824.0,0.0,0.0,1541241713.884
1.134,1.385,97.229,0.0,0.0,0.252,6526492.0,6337143.0,0.0,0.0,1541241714.884
1.013,0.886,97.848,0.0,0.0,0.253,6595875.0,6405485.0,0.0,0.0,1541241715.884
1.253,1.504,96.742,0.0,0.0,0.501,6676052.0,6501083.0,0.0,0.0,1541241716.884
1.015,0.761,97.970,0.0,0.0,0.254,6624026.0,6426999.0,0.0,0.0,1541241717.884
1.129,1.380,97.114,0.0,0.0,0.376,6600270.0,6410330.0,0.0,0.0,1541241718.884
0.883,1.387,97.478,0.0,0.0,0.252,6546490.0,6323270.0,0.0,0.0,1541241719.884
1.385,1.008,97.229,0.0,0.0,0.378,6588401.0,6392864.0,0.0,0.0,1541241720.884
0.631,1.513,97.478,0.0,0.0,0.378,6600624.0,6415178.0,0.0,0.0,1541241721.884
0.633,1.139,97.468,0.380,0.0,0.380,6663288.0,6474898.0,0.0,4354048.0,1541241722.884
1.139,0.633,97.975,0.0,0.0,0.253,6518885.0,6337681.0,0.0,0.0,1541241723.884
1.261,1.009,97.226,0.0,0.0,0.504,6662957.0,6433248.0,0.0,0.0,1541241724.884
1.009,0.883,97.604,0.0,0.0,0.504,6709304.0,6533016.0,0.0,0.0,1541241725.884
