"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_8_worker_32_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 11:09:22 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.589,1.544,95.165,0.431,0.0,0.271,0.0,0.0,47100.507,820163.784,1541243362.760
43.759,8.976,45.302,0.0,0.0,1.964,15820506.0,15352532.0,0.0,0.0,1541243363.761
33.423,6.846,57.987,0.0,0.0,1.745,22901354.0,22252395.0,0.0,0.0,1541243364.761
9.574,4.122,85.638,0.0,0.0,0.665,22664838.0,21970779.0,0.0,0.0,1541243365.761
5.058,4.929,89.105,0.0,0.0,0.908,22894752.0,22209587.0,0.0,8192.0,1541243366.761
4.916,4.787,89.521,0.0,0.0,0.776,21858124.0,21242171.0,0.0,0.0,1541243367.761
6.364,5.195,87.532,0.0,0.0,0.909,22946215.0,22261480.0,0.0,0.0,1541243368.761
5.512,4.856,89.370,0.0,0.0,0.262,23564685.0,22868253.0,0.0,0.0,1541243369.761
3.660,5.229,90.850,0.0,0.0,0.261,22823997.0,22102028.0,0.0,0.0,1541243370.761
4.743,5.534,89.460,0.0,0.0,0.264,23191550.0,22470679.0,0.0,0.0,1541243371.761
3.670,5.242,90.564,0.0,0.0,0.524,23590612.0,22948377.0,0.0,0.0,1541243372.761
4.694,4.694,90.091,0.0,0.0,0.522,23405426.0,22708686.0,0.0,0.0,1541243373.761
5.392,5.905,87.933,0.0,0.0,0.770,23677666.0,22938364.0,0.0,0.0,1541243374.761
5.311,5.181,88.990,0.0,0.0,0.518,22483613.0,21861432.0,0.0,0.0,1541243375.761
4.910,4.910,89.406,0.0,0.0,0.775,22808780.0,22110181.0,0.0,0.0,1541243376.761
3.679,5.519,90.276,0.0,0.0,0.526,23306856.0,22642012.0,0.0,0.0,1541243377.761
4.253,5.928,89.562,0.0,0.0,0.258,24213501.0,23480335.0,0.0,0.0,1541243378.765
4.194,4.980,90.039,0.0,0.0,0.786,24800710.0,24085374.0,0.0,0.0,1541243379.761
4.427,4.688,90.234,0.0,0.0,0.651,23905952.0,23143327.0,0.0,0.0,1541243380.761
4.859,5.243,87.212,2.046,0.0,0.639,23073574.0,22421120.0,0.0,69632.0,1541243381.761
4.551,5.202,89.727,0.0,0.0,0.520,23491058.0,22812248.0,0.0,0.0,1541243382.762
5.405,6.306,88.031,0.0,0.0,0.257,25149464.0,24418509.0,0.0,0.0,1541243383.761
4.557,5.859,89.062,0.0,0.0,0.521,24712308.0,23982166.0,0.0,0.0,1541243384.761
4.897,6.057,88.660,0.0,0.0,0.387,25120008.0,24347495.0,0.0,0.0,1541243385.761
4.657,5.692,88.875,0.0,0.0,0.776,24346607.0,23588429.0,0.0,0.0,1541243386.761
4.205,5.256,90.013,0.0,0.0,0.526,25386692.0,24704380.0,0.0,0.0,1541243387.761
3.796,5.759,90.052,0.0,0.0,0.393,24659061.0,23917507.0,0.0,0.0,1541243388.761
4.319,5.759,89.136,0.0,0.0,0.785,25587470.0,24815578.0,0.0,0.0,1541243389.761
4.421,5.852,89.207,0.0,0.0,0.520,25602077.0,24889389.0,0.0,0.0,1541243390.761
3.761,6.226,89.494,0.0,0.0,0.519,24189919.0,23428431.0,0.0,32768.0,1541243391.761
5.202,5.722,88.687,0.0,0.0,0.390,25078955.0,24362967.0,0.0,0.0,1541243392.761
5.045,5.433,88.745,0.0,0.0,0.776,25248841.0,24510706.0,0.0,0.0,1541243393.761
5.145,4.749,89.710,0.0,0.0,0.396,25907235.0,25152841.0,0.0,0.0,1541243394.761
5.398,4.884,88.689,0.0,0.0,1.028,24452530.0,23730169.0,0.0,0.0,1541243395.761
4.354,5.277,89.842,0.0,0.0,0.528,25354618.0,24608046.0,0.0,16281600.0,1541243396.761
4.534,4.663,90.285,0.0,0.0,0.518,22957079.0,22314390.0,0.0,0.0,1541243397.761
4.188,5.497,89.529,0.0,0.0,0.785,24986489.0,24242519.0,0.0,0.0,1541243398.761
4.145,6.218,89.119,0.0,0.0,0.518,24798466.0,24039625.0,0.0,0.0,1541243399.761
5.405,5.534,88.674,0.0,0.0,0.386,24740049.0,24008566.0,0.0,0.0,1541243400.761
4.974,4.450,90.052,0.0,0.0,0.524,24365123.0,23661097.0,0.0,0.0,1541243401.761
3.836,4.762,91.138,0.0,0.0,0.265,24403526.0,23697046.0,0.0,0.0,1541243402.761
3.927,5.236,90.445,0.0,0.0,0.393,24440091.0,23713593.0,0.0,0.0,1541243403.761
5.398,5.656,88.046,0.0,0.0,0.900,25205296.0,24463181.0,0.0,0.0,1541243404.761
4.456,5.111,90.039,0.0,0.0,0.393,25279737.0,24532617.0,0.0,0.0,1541243405.761
3.430,5.277,90.897,0.0,0.0,0.396,24511767.0,23740930.0,0.0,0.0,1541243406.761
4.948,5.208,89.453,0.0,0.0,0.391,23669364.0,23009981.0,0.0,0.0,1541243407.761
3.942,5.125,90.407,0.0,0.0,0.526,24667175.0,23875729.0,0.0,0.0,1541243408.761
5.222,4.830,89.426,0.0,0.0,0.522,24959161.0,24288462.0,0.0,0.0,1541243409.761
4.929,5.058,89.235,0.0,0.0,0.778,24677359.0,23951133.0,0.0,0.0,1541243410.761
4.557,5.729,89.193,0.260,0.0,0.260,25552616.0,24767401.0,0.0,49152.0,1541243411.761
4.052,5.098,90.327,0.0,0.0,0.523,23668711.0,22997902.0,0.0,57344.0,1541243412.761
4.891,5.792,88.160,0.0,0.0,1.158,24646493.0,23912606.0,0.0,0.0,1541243413.761
