"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_16_worker_32_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 12:06:56 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
4.679,9.595,82.863,0.910,0.0,1.953,0.0,0.0,1541246816.679
2.020,7.071,86.869,0.0,0.0,4.040,471352.0,13064028.0,1541246817.681
1.042,5.208,93.750,0.0,0.0,0.0,441068.0,12500121.0,1541246818.681
0.0,6.186,92.784,0.0,0.0,1.031,440354.0,12500022.0,1541246819.681
2.041,5.102,91.837,0.0,0.0,1.020,454613.0,12695430.0,1541246820.681
1.031,7.216,91.753,0.0,0.0,0.0,447951.0,12695218.0,1541246821.680
1.020,4.082,92.857,0.0,0.0,2.041,440886.0,12498563.0,1541246822.681
1.031,4.124,92.784,0.0,0.0,2.062,460025.0,12892121.0,1541246823.681
1.020,4.082,92.857,0.0,0.0,2.041,454607.0,12890433.0,1541246824.681
2.041,4.082,92.857,0.0,0.0,1.020,448551.0,12694222.0,1541246825.681
3.125,6.250,90.625,0.0,0.0,0.0,454673.0,12696257.0,1541246826.681
1.0,7.0,91.0,0.0,0.0,1.0,446936.0,12694669.0,1541246827.681
1.020,5.102,92.857,0.0,0.0,1.020,440574.0,12501344.0,1541246828.681
2.970,5.941,88.119,0.0,0.0,2.970,453499.0,12694434.0,1541246829.681
0.0,4.211,95.789,0.0,0.0,0.0,440355.0,12500166.0,1541246830.681
2.020,6.061,90.909,0.0,0.0,1.010,440146.0,12500143.0,1541246831.681
1.010,4.040,91.919,0.0,0.0,3.030,452621.0,12694912.0,1541246832.681
1.031,5.155,92.784,0.0,0.0,1.031,447145.0,12694807.0,1541246833.681
1.020,5.102,92.857,0.0,0.0,1.020,440218.0,12500276.0,1541246834.681
1.042,5.208,92.708,0.0,0.0,1.042,450215.0,12695188.0,1541246835.681
0.0,8.163,89.796,0.0,0.0,2.041,443109.0,12500958.0,1541246836.681
0.0,5.208,94.792,0.0,0.0,0.0,447421.0,12694415.0,1541246837.681
0.0,6.186,90.722,2.062,0.0,1.031,440562.0,12499841.0,1541246838.681
3.030,6.061,90.909,0.0,0.0,0.0,446413.0,12501382.0,1541246839.681
1.042,3.125,94.792,0.0,0.0,1.042,441136.0,12517096.0,1541246840.680
0.0,7.071,91.919,0.0,0.0,1.010,439690.0,12481695.0,1541246841.681
2.041,6.122,91.837,0.0,0.0,0.0,447258.0,12498942.0,1541246842.681
0.0,6.122,92.857,0.0,0.0,1.020,440370.0,12501460.0,1541246843.681
1.010,7.071,91.919,0.0,0.0,0.0,454325.0,12890460.0,1541246844.681
1.042,5.208,92.708,0.0,0.0,1.042,459755.0,12890440.0,1541246845.681
0.980,7.843,88.235,0.0,0.0,2.941,439809.0,12501227.0,1541246846.681
1.031,4.124,93.814,0.0,0.0,1.031,440171.0,12499709.0,1541246847.681
2.062,6.186,91.753,0.0,0.0,0.0,446448.0,12500079.0,1541246848.681
0.0,5.155,93.814,0.0,0.0,1.031,440467.0,12498387.0,1541246849.681
1.020,5.102,92.857,0.0,0.0,1.020,454763.0,12891906.0,1541246850.681
3.093,6.186,90.722,0.0,0.0,0.0,445665.0,12498801.0,1541246851.681
1.020,5.102,92.857,0.0,0.0,1.020,439813.0,12500363.0,1541246852.681
1.020,5.102,92.857,0.0,0.0,1.020,440608.0,12499586.0,1541246853.680
2.083,4.167,92.708,0.0,0.0,1.042,446270.0,12500087.0,1541246854.680
0.0,5.155,94.845,0.0,0.0,0.0,439897.0,12500098.0,1541246855.680
0.0,7.216,91.753,0.0,0.0,1.031,440264.0,12500149.0,1541246856.680
1.010,6.061,90.909,0.0,0.0,2.020,445505.0,12500927.0,1541246857.680
1.042,4.167,94.792,0.0,0.0,0.0,440580.0,12498994.0,1541246858.681
1.010,7.071,90.909,0.0,0.0,1.010,441273.0,12501453.0,1541246859.681
2.0,6.0,91.0,0.0,0.0,1.0,439917.0,12498730.0,1541246860.681
2.105,4.211,92.632,0.0,0.0,1.053,452809.0,12694660.0,1541246861.681
0.0,3.125,95.833,0.0,0.0,1.042,440144.0,12501521.0,1541246862.681
1.031,5.155,92.784,0.0,0.0,1.031,440620.0,12500039.0,1541246863.681
2.020,5.051,91.919,0.0,0.0,1.010,452734.0,12694605.0,1541246864.681
1.042,5.208,93.750,0.0,0.0,0.0,440350.0,12498618.0,1541246865.681
3.030,4.040,90.909,0.0,0.0,2.020,440918.0,12501263.0,1541246866.681
2.041,4.082,91.837,0.0,0.0,2.041,445931.0,12500900.0,1541246867.681
0.0,3.191,90.426,6.383,0.0,0.0,440405.0,12504358.0,1541246868.681
0.0,6.122,93.878,0.0,0.0,0.0,440283.0,12494386.0,1541246869.680
2.041,4.082,91.837,0.0,0.0,2.041,453036.0,12696129.0,1541246870.680
0.0,5.263,94.737,0.0,0.0,0.0,440075.0,12499990.0,1541246871.681
1.031,5.155,93.814,0.0,0.0,0.0,447470.0,12694608.0,1541246872.681
1.031,5.155,92.784,0.0,0.0,1.031,445628.0,12500234.0,1541246873.681
1.0,7.0,91.0,0.0,0.0,1.0,439940.0,12500121.0,1541246874.681
1.0,6.0,91.0,0.0,0.0,2.0,440807.0,12499959.0,1541246875.681
0.0,6.383,93.617,0.0,0.0,0.0,442055.0,12500426.0,1541246876.681
