"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_32_worker_64_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 13:08:28 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.012,2.496,93.638,0.391,0.0,1.465,0.0,0.0,1541250508.172
2.020,4.040,90.909,0.0,0.0,3.030,242620.0,7387943.0,1541250509.173
1.538,8.205,86.154,0.0,0.0,4.103,603020.0,18253882.0,1541250510.173
3.141,6.283,85.340,0.0,0.0,5.236,706524.0,21004843.0,1541250511.173
3.141,6.806,85.340,0.0,0.0,4.712,691938.0,20765000.0,1541250512.173
2.577,6.186,84.021,0.0,0.0,7.216,698016.0,20951613.0,1541250513.173
5.348,5.882,85.561,0.0,0.0,3.209,703462.0,20904389.0,1541250514.173
3.535,7.071,82.323,0.0,0.0,7.071,712920.0,21377126.0,1541250515.173
4.592,5.102,83.673,0.0,0.0,6.633,702630.0,20982043.0,1541250516.172
4.688,6.250,83.854,0.0,0.0,5.208,733670.0,21844463.0,1541250517.173
3.590,8.718,83.077,0.0,0.0,4.615,693412.0,20783064.0,1541250518.173
3.627,6.218,84.974,0.0,0.0,5.181,710786.0,21303684.0,1541250519.173
3.571,9.694,82.143,0.0,0.0,4.592,735070.0,21894340.0,1541250520.173
3.141,6.806,84.817,1.047,0.0,4.188,711550.0,21283846.0,1541250521.173
5.0,7.0,79.0,0.0,0.0,9.0,718411.0,21455822.0,1541250522.173
5.208,6.771,83.333,0.0,0.0,4.688,722316.0,21480996.0,1541250523.173
3.553,7.614,83.756,0.0,0.0,5.076,688500.0,20636626.0,1541250524.173
3.960,8.911,82.178,0.0,0.0,4.950,688210.0,20588005.0,1541250525.173
5.128,5.641,83.077,0.0,0.0,6.154,717774.0,21330794.0,1541250526.173
3.627,8.290,83.938,0.0,0.0,4.145,721354.0,21610612.0,1541250527.173
4.926,7.389,80.296,0.0,0.0,7.389,722638.0,21657024.0,1541250528.173
5.500,7.500,81.0,0.0,0.0,6.0,694036.0,20624860.0,1541250529.173
4.020,6.533,82.412,0.0,0.0,7.035,715020.0,21443015.0,1541250530.173
3.590,8.718,83.590,0.0,0.0,4.103,731460.0,21895355.0,1541250531.173
5.102,6.122,82.653,0.0,0.0,6.122,694582.0,20657432.0,1541250532.173
3.608,6.701,82.474,0.0,0.0,7.216,718082.0,21522618.0,1541250533.173
4.124,6.186,83.505,0.0,0.0,6.186,711050.0,21297884.0,1541250534.173
4.020,7.035,82.412,0.0,0.0,6.533,714916.0,21249331.0,1541250535.173
3.627,7.772,83.420,0.0,0.0,5.181,735064.0,22056406.0,1541250536.173
4.124,6.186,85.052,0.0,0.0,4.639,685104.0,20490476.0,1541250537.173
6.061,7.071,82.828,0.0,0.0,4.040,704592.0,21170017.0,1541250538.173
4.040,8.586,82.323,0.0,0.0,5.051,715216.0,21209043.0,1541250539.173
2.591,6.736,85.492,0.0,0.0,5.181,701736.0,21032616.0,1541250540.173
3.646,6.250,84.896,0.0,0.0,5.208,708426.0,21229057.0,1541250541.173
3.141,6.806,84.817,0.0,0.0,5.236,717106.0,21302645.0,1541250542.173
3.158,7.368,84.737,0.0,0.0,4.737,731984.0,21949150.0,1541250543.173
2.674,4.813,87.701,0.0,0.0,4.813,672786.0,20197112.0,1541250544.173
5.528,8.040,81.910,0.0,0.0,4.523,715716.0,21249031.0,1541250545.173
3.077,8.205,84.103,0.0,0.0,4.615,717920.0,21508643.0,1541250546.173
3.571,8.163,83.163,0.0,0.0,5.102,716560.0,21488019.0,1541250547.173
4.082,9.184,82.143,0.0,0.0,4.592,701156.0,20818688.0,1541250548.173
4.523,6.030,81.407,0.0,0.0,8.040,714000.0,21394216.0,1541250549.173
3.046,6.091,83.249,0.0,0.0,7.614,697996.0,20923600.0,1541250550.173
3.684,6.316,84.737,0.0,0.0,5.263,720510.0,21435164.0,1541250551.173
4.082,7.143,82.653,1.020,0.0,5.102,729518.0,21884912.0,1541250552.173
3.665,6.283,84.817,0.0,0.0,5.236,719388.0,21502214.0,1541250553.173
5.155,7.216,82.990,0.0,0.0,4.639,706194.0,21007733.0,1541250554.173
4.0,8.500,82.0,0.0,0.0,5.500,730178.0,21876681.0,1541250555.173
3.0,7.500,82.500,0.0,0.0,7.0,723808.0,21685369.0,1541250556.173
6.091,6.599,83.249,0.0,0.0,4.061,669822.0,19926707.0,1541250557.173
5.0,8.500,81.0,0.0,0.0,5.500,724060.0,21723188.0,1541250558.173
3.061,6.633,84.694,0.0,0.0,5.612,678052.0,20287284.0,1541250559.173
4.167,5.729,84.375,0.0,0.0,5.729,716750.0,21288252.0,1541250560.178
4.145,7.254,83.938,0.0,0.0,4.663,728426.0,21901217.0,1541250561.173
3.684,5.789,85.263,0.0,0.0,5.263,712028.0,21275666.0,1541250562.173
5.699,7.772,82.383,0.0,0.0,4.145,715492.0,21257437.0,1541250563.173
4.124,4.639,84.536,0.0,0.0,6.701,688378.0,20674094.0,1541250564.173
4.950,8.416,80.693,0.0,0.0,5.941,717288.0,21454386.0,1541250565.173
4.061,8.629,82.741,0.0,0.0,4.569,696278.0,20718880.0,1541250566.173
3.535,10.101,81.313,0.0,0.0,5.051,731664.0,21936709.0,1541250567.173
3.518,8.543,79.899,0.0,0.0,8.040,766520.0,22776052.0,1541250568.173
