"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_40_worker_32_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 14:01:36 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.959,1.887,94.570,0.179,0.0,0.405,0.0,0.0,18110.284,456387.221,1541253696.665
32.236,3.292,63.100,0.0,0.0,1.372,6515520.0,6378953.0,0.0,0.0,1541253697.668
22.649,1.325,74.305,0.0,0.0,1.722,6576291.0,6514320.0,0.0,0.0,1541253698.666
1.887,1.258,95.975,0.0,0.0,0.881,6417486.0,6358706.0,0.0,12288.0,1541253699.666
1.781,0.636,97.328,0.0,0.0,0.254,6584604.0,6495735.0,0.0,0.0,1541253700.666
3.567,1.019,94.650,0.0,0.0,0.764,6485097.0,6403901.0,0.0,0.0,1541253701.666
1.380,1.380,96.236,0.0,0.0,1.004,6653291.0,6569043.0,0.0,0.0,1541253702.666
1.004,1.631,96.487,0.0,0.0,0.878,6531259.0,6458074.0,0.0,0.0,1541253703.666
1.256,1.256,97.111,0.0,0.0,0.377,6367683.0,6274549.0,0.0,0.0,1541253704.667
0.879,1.508,97.111,0.0,0.0,0.503,6553368.0,6462165.0,0.0,0.0,1541253705.666
3.038,1.013,95.316,0.0,0.0,0.633,6508842.0,6415911.0,0.0,0.0,1541253706.666
0.759,1.138,97.598,0.0,0.0,0.506,6385369.0,6301639.0,0.0,0.0,1541253707.666
1.271,0.635,97.205,0.0,0.0,0.889,6380129.0,6271824.0,0.0,0.0,1541253708.666
1.253,1.128,96.617,0.0,0.0,1.003,6476449.0,6404704.0,0.0,0.0,1541253709.666
1.132,1.384,96.855,0.0,0.0,0.629,6696514.0,6618470.0,0.0,0.0,1541253710.666
0.758,1.010,97.601,0.0,0.0,0.631,6277979.0,6194059.0,0.0,0.0,1541253711.666
0.876,1.377,96.871,0.0,0.0,0.876,6643156.0,6554475.0,0.0,0.0,1541253712.666
0.634,0.887,97.972,0.0,0.0,0.507,6301153.0,6218551.0,0.0,0.0,1541253713.666
1.129,1.129,97.114,0.0,0.0,0.627,6671342.0,6576831.0,0.0,0.0,1541253714.666
1.759,1.256,96.608,0.0,0.0,0.377,6487725.0,6397982.0,0.0,0.0,1541253715.666
1.263,0.884,96.970,0.505,0.0,0.379,6532809.0,6440710.0,0.0,77824.0,1541253716.666
1.375,1.500,96.625,0.0,0.0,0.500,6267761.0,6186899.0,0.0,0.0,1541253717.666
1.132,1.384,96.981,0.0,0.0,0.503,6641613.0,6554392.0,0.0,0.0,1541253718.666
1.132,1.258,96.981,0.0,0.0,0.629,6742587.0,6640956.0,0.0,0.0,1541253719.666
0.879,1.131,97.236,0.0,0.0,0.754,6552523.0,6465268.0,0.0,0.0,1541253720.666
1.380,0.878,96.863,0.0,0.0,0.878,6581755.0,6490678.0,0.0,0.0,1541253721.666
1.132,1.258,96.855,0.0,0.0,0.755,6647190.0,6558519.0,0.0,0.0,1541253722.666
1.508,1.131,96.859,0.0,0.0,0.503,6428669.0,6351619.0,0.0,0.0,1541253723.666
0.888,1.015,97.843,0.0,0.0,0.254,6435084.0,6337534.0,0.0,0.0,1541253724.666
1.010,1.263,97.222,0.0,0.0,0.505,6605321.0,6533223.0,0.0,36864.0,1541253725.666
1.389,1.010,97.096,0.0,0.0,0.505,6621885.0,6549370.0,0.0,0.0,1541253726.666
1.017,0.508,97.713,0.0,0.0,0.762,6410904.0,6341702.0,0.0,0.0,1541253727.666
1.266,0.886,97.215,0.0,0.0,0.633,6510868.0,6412292.0,0.0,0.0,1541253728.666
0.755,1.132,96.981,0.0,0.0,1.132,6595966.0,6530314.0,0.0,0.0,1541253729.666
0.762,0.508,97.840,0.0,0.0,0.889,6550709.0,6468249.0,0.0,5308416.0,1541253730.666
1.004,1.380,96.863,0.0,0.0,0.753,6103992.0,6017224.0,0.0,0.0,1541253731.666
0.884,0.884,97.601,0.0,0.0,0.631,6254354.0,6172572.0,0.0,0.0,1541253732.666
0.634,1.141,97.719,0.0,0.0,0.507,6439346.0,6344407.0,0.0,0.0,1541253733.666
0.884,1.263,97.475,0.0,0.0,0.379,6596803.0,6514660.0,0.0,0.0,1541253734.666
0.763,0.509,97.964,0.0,0.0,0.763,6623936.0,6525732.0,0.0,0.0,1541253735.666
0.758,1.010,97.601,0.0,0.0,0.631,6279457.0,6193885.0,0.0,0.0,1541253736.666
1.005,1.256,96.859,0.0,0.0,0.879,6579392.0,6488988.0,0.0,0.0,1541253737.666
0.756,0.882,97.229,0.0,0.0,1.134,6692935.0,6601898.0,0.0,0.0,1541253738.666
1.131,1.256,96.859,0.0,0.0,0.754,6665169.0,6569528.0,0.0,0.0,1541253739.666
1.263,0.884,97.348,0.0,0.0,0.505,6430493.0,6351956.0,0.0,0.0,1541253740.666
1.378,1.253,96.491,0.0,0.0,0.877,6383615.0,6312674.0,0.0,0.0,1541253741.666
2.138,1.132,96.101,0.0,0.0,0.629,6497932.0,6380139.0,0.0,0.0,1541253742.666
1.014,1.141,97.465,0.0,0.0,0.380,6341919.0,6303758.0,0.0,0.0,1541253743.666
0.882,1.511,97.229,0.0,0.0,0.378,6399546.0,6314096.0,0.0,0.0,1541253744.666
