"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_32_worker_16_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 13:17:51 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.015,2.508,93.625,0.377,0.0,1.475,0.0,0.0,1541251071.301
1.0,1.0,95.500,0.0,0.0,2.500,4227810.0,145586.0,1541251072.302
1.010,1.010,95.455,0.0,0.0,2.525,4330736.0,156980.0,1541251073.302
2.010,3.015,93.970,0.0,0.0,1.005,4258614.0,159359.0,1541251074.302
0.510,1.531,96.939,0.0,0.0,1.020,4254742.0,151116.0,1541251075.302
0.503,2.513,95.980,0.0,0.0,1.005,4469541.0,153022.0,1541251076.302
1.005,2.010,94.472,0.0,0.0,2.513,4174638.0,156165.0,1541251077.302
1.010,1.515,96.465,0.0,0.0,1.010,4363840.0,149238.0,1541251078.302
1.010,2.020,95.455,0.0,0.0,1.515,4322827.0,152141.0,1541251079.302
1.005,2.010,94.975,0.0,0.0,2.010,4346872.0,157490.0,1541251080.302
1.508,1.508,95.980,0.0,0.0,1.005,4320201.0,147979.0,1541251081.302
0.0,2.041,97.449,0.0,0.0,0.510,4473087.0,152695.0,1541251082.302
0.508,2.030,96.447,0.0,0.0,1.015,4377749.0,153495.0,1541251083.302
1.010,1.515,95.960,0.0,0.0,1.515,4316671.0,150874.0,1541251084.302
1.010,2.525,95.960,0.0,0.0,0.505,4317286.0,148719.0,1541251085.302
1.523,2.030,95.939,0.0,0.0,0.508,4370368.0,154067.0,1541251086.302
1.515,1.515,95.960,0.0,0.0,1.010,4247200.0,148927.0,1541251087.302
1.015,2.030,95.431,1.015,0.0,0.508,4306323.0,147101.0,1541251088.302
1.005,2.513,94.975,0.0,0.0,1.508,4456767.0,156127.0,1541251089.302
1.010,2.020,95.960,0.0,0.0,1.010,4314686.0,152235.0,1541251090.302
1.005,2.010,95.980,0.0,0.0,1.005,4288299.0,151295.0,1541251091.302
2.525,1.515,94.949,0.0,0.0,1.010,4471900.0,157773.0,1541251092.302
1.508,1.508,95.980,0.0,0.0,1.005,4212962.0,150888.0,1541251093.302
1.005,2.010,95.477,0.0,0.0,1.508,4327171.0,149688.0,1541251094.302
2.020,2.020,94.949,0.0,0.0,1.010,4408387.0,154428.0,1541251095.302
0.500,2.0,95.500,0.0,0.0,2.0,4439547.0,152424.0,1541251096.302
0.513,2.051,96.923,0.0,0.0,0.513,4126664.0,151426.0,1541251097.302
2.0,2.500,94.500,0.0,0.0,1.0,4380094.0,157494.0,1541251098.302
1.005,2.010,95.980,0.0,0.0,1.005,4331008.0,152042.0,1541251099.302
1.015,2.538,95.939,0.0,0.0,0.508,4322833.0,152105.0,1541251100.302
2.020,1.010,95.455,0.0,0.0,1.515,4224077.0,155958.0,1541251101.302
0.500,2.0,95.500,0.0,0.0,2.0,4281016.0,149382.0,1541251102.302
0.513,1.026,97.436,0.0,0.0,1.026,4393976.0,149979.0,1541251103.302
1.980,1.980,94.059,0.0,0.0,1.980,4297901.0,152910.0,1541251104.302
0.510,1.531,96.939,0.0,0.0,1.020,4227770.0,147269.0,1541251105.302
0.503,2.010,95.477,0.0,0.0,2.010,4354416.0,148617.0,1541251106.302
1.523,2.030,95.939,0.0,0.0,0.508,4355818.0,152788.0,1541251107.302
0.505,0.505,96.465,0.0,0.0,2.525,4447755.0,152408.0,1541251108.302
0.508,2.538,96.447,0.0,0.0,0.508,4381941.0,152689.0,1541251109.302
1.026,1.538,96.410,0.0,0.0,1.026,4350209.0,154439.0,1541251110.302
0.508,1.015,96.954,0.0,0.0,1.523,4287151.0,150528.0,1541251111.302
1.020,1.020,96.939,0.0,0.0,1.020,4190667.0,147343.0,1541251112.302
1.026,1.026,96.923,0.0,0.0,1.026,4413777.0,155215.0,1541251113.302
1.010,1.515,96.465,0.0,0.0,1.010,4336813.0,147989.0,1541251114.302
1.015,1.523,96.447,0.0,0.0,1.015,4330766.0,149361.0,1541251115.302
1.005,2.513,94.975,0.0,0.0,1.508,4272852.0,152796.0,1541251116.302
1.523,1.523,95.939,0.0,0.0,1.015,4294764.0,147635.0,1541251117.302
0.0,2.041,97.449,0.0,0.0,0.510,4332438.0,150350.0,1541251118.302
1.515,2.020,94.444,1.515,0.0,0.505,4289338.0,149932.0,1541251119.302
0.0,1.546,97.423,0.0,0.0,1.031,4342581.0,154333.0,1541251120.302
1.0,1.500,95.500,0.0,0.0,2.0,4398591.0,152705.0,1541251121.302
0.508,2.030,95.939,0.0,0.0,1.523,4356845.0,155325.0,1541251122.302
1.538,2.051,95.385,0.0,0.0,1.026,4167284.0,160616.0,1541251123.302
0.0,3.015,95.477,0.0,0.0,1.508,4255135.0,148760.0,1541251124.302
0.513,2.051,96.923,0.0,0.0,0.513,4481933.0,153004.0,1541251125.302
1.478,3.448,93.103,0.0,0.0,1.970,4466252.0,156846.0,1541251126.302
1.010,1.515,96.465,0.0,0.0,1.010,4332364.0,150238.0,1541251127.302
1.020,1.531,96.939,0.0,0.0,0.510,4256315.0,149428.0,1541251128.302
1.0,2.500,95.0,0.0,0.0,1.500,4193086.0,152186.0,1541251129.302
0.510,2.551,96.429,0.0,0.0,0.510,4393992.0,152492.0,1541251130.302
1.523,2.538,94.924,0.0,0.0,1.015,6490449.0,220098.0,1541251131.302
