"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_8_worker_64_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 11:35:39 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.631,1.610,95.092,0.350,0.0,0.318,0.0,0.0,37856.682,692498.080,1541244939.089
34.349,3.047,61.080,0.0,0.0,1.524,7199491.0,6987039.0,0.0,0.0,1541244940.091
22.903,1.598,74.035,0.0,0.0,1.465,6819597.0,6618792.0,0.0,0.0,1541244941.090
2.010,1.759,95.477,0.0,0.0,0.754,6533240.0,6342116.0,0.0,0.0,1541244942.090
3.291,1.266,94.937,0.0,0.0,0.506,6683776.0,6485286.0,0.0,8192.0,1541244943.090
4.071,1.527,94.148,0.0,0.0,0.254,6474717.0,6285706.0,0.0,0.0,1541244944.090
1.139,1.139,97.342,0.0,0.0,0.380,6644996.0,6449966.0,0.0,0.0,1541244945.090
1.008,1.511,96.474,0.0,0.0,1.008,6471781.0,6281613.0,0.0,0.0,1541244946.090
2.133,1.506,95.859,0.0,0.0,0.502,6547956.0,6355057.0,0.0,0.0,1541244947.090
0.886,0.886,97.595,0.0,0.0,0.633,6497450.0,6307526.0,0.0,0.0,1541244948.090
1.894,1.515,96.212,0.0,0.0,0.379,6631584.0,6437634.0,0.0,0.0,1541244949.090
1.005,1.382,96.859,0.0,0.0,0.754,6622355.0,6424106.0,0.0,0.0,1541244950.090
0.882,1.385,96.977,0.0,0.0,0.756,6674935.0,6481251.0,0.0,0.0,1541244951.090
1.010,1.263,97.096,0.0,0.0,0.631,6672058.0,6475786.0,0.0,0.0,1541244952.090
1.126,2.003,96.370,0.0,0.0,0.501,6597102.0,6402355.0,0.0,0.0,1541244953.090
1.129,1.506,96.487,0.0,0.0,0.878,6587933.0,6394297.0,0.0,0.0,1541244954.090
