"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_16_worker_16_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 12:03:50 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
2.796,1.764,94.800,0.293,0.0,0.348,0.0,0.0,31271.357,616621.057,1541246630.517
33.241,2.207,62.483,0.0,0.0,2.069,6857540.0,6645536.0,0.0,0.0,1541246631.518
12.824,1.166,84.326,0.0,0.0,1.684,6968762.0,6783134.0,0.0,0.0,1541246632.518
3.030,1.389,94.823,0.0,0.0,0.758,7149462.0,6948513.0,0.0,8192.0,1541246633.518
2.648,0.504,95.839,0.0,0.0,1.009,7320965.0,7113608.0,0.0,0.0,1541246634.518
4.447,0.762,94.028,0.0,0.0,0.762,6734918.0,6554798.0,0.0,0.0,1541246635.518
1.377,1.126,96.621,0.0,0.0,0.876,6942041.0,6759926.0,0.0,0.0,1541246636.518
3.019,1.132,95.346,0.0,0.0,0.503,7045015.0,6848398.0,0.0,0.0,1541246637.518
1.248,0.874,97.129,0.0,0.0,0.749,7047960.0,6854116.0,0.0,0.0,1541246638.526
1.777,1.015,96.701,0.0,0.0,0.508,7567060.0,7351455.0,0.0,0.0,1541246639.518
1.126,1.502,96.370,0.0,0.0,1.001,7101505.0,6905954.0,0.0,0.0,1541246640.518
0.756,0.882,97.607,0.0,0.0,0.756,6934963.0,6745255.0,0.0,0.0,1541246641.519
1.633,0.628,96.985,0.0,0.0,0.754,6822303.0,6638965.0,0.0,0.0,1541246642.518
1.253,0.752,96.867,0.0,0.0,1.128,6837317.0,6641970.0,0.0,0.0,1541246643.519
1.132,0.881,97.358,0.0,0.0,0.629,6836437.0,6666747.0,0.0,0.0,1541246644.518
0.759,0.759,97.598,0.0,0.0,0.885,7292725.0,7088062.0,0.0,0.0,1541246645.518
2.244,0.998,96.135,0.0,0.0,0.623,6826457.0,6648126.0,0.0,0.0,1541246646.518
0.879,0.879,97.236,0.0,0.0,1.005,6744618.0,6566917.0,0.0,0.0,1541246647.518
0.883,0.883,97.226,0.0,0.0,1.009,6943515.0,6751066.0,0.0,0.0,1541246648.518
0.882,0.882,97.481,0.0,0.0,0.756,6831587.0,6651379.0,0.0,0.0,1541246649.518
0.758,0.884,95.455,2.399,0.0,0.505,6407556.0,6245591.0,0.0,73728.0,1541246650.518
0.504,1.134,97.481,0.0,0.0,0.882,6842988.0,6656540.0,0.0,0.0,1541246651.518
1.006,0.881,97.484,0.0,0.0,0.629,6578969.0,6405168.0,0.0,0.0,1541246652.518
0.883,1.009,97.352,0.0,0.0,0.757,6735193.0,6566897.0,0.0,0.0,1541246653.518
1.132,0.755,97.233,0.0,0.0,0.881,6861577.0,6677380.0,0.0,0.0,1541246654.518
0.874,1.124,96.754,0.0,0.0,1.248,6799437.0,6600332.0,0.0,0.0,1541246655.518
0.630,0.756,97.481,0.0,0.0,1.134,6777826.0,6597762.0,0.0,0.0,1541246656.518
1.370,1.494,96.389,0.0,0.0,0.747,6710857.0,6526559.0,0.0,0.0,1541246657.518
0.885,0.632,97.724,0.0,0.0,0.759,6762618.0,6585595.0,0.0,8192.0,1541246658.518
0.883,0.757,97.856,0.0,0.0,0.504,6697049.0,6512577.0,0.0,0.0,1541246659.518
0.758,0.758,97.854,0.0,0.0,0.631,6778155.0,6610688.0,0.0,0.0,1541246660.518
0.630,1.134,97.229,0.0,0.0,1.008,6992796.0,6809466.0,0.0,0.0,1541246661.518
0.878,1.129,97.114,0.0,0.0,0.878,7091948.0,6897204.0,0.0,0.0,1541246662.518
0.758,0.631,97.475,0.0,0.0,1.136,6893390.0,6704623.0,0.0,4628480.0,1541246663.518
1.125,1.125,96.875,0.0,0.0,0.875,6842022.0,6657582.0,0.0,0.0,1541246664.518
0.885,0.379,97.851,0.0,0.0,0.885,7007722.0,6815931.0,0.0,0.0,1541246665.518
0.753,1.255,97.114,0.0,0.0,0.878,6804460.0,6625172.0,0.0,0.0,1541246666.519
1.134,0.882,97.355,0.0,0.0,0.630,6957211.0,6768726.0,0.0,0.0,1541246667.518
1.258,1.258,97.107,0.0,0.0,0.377,6801826.0,6619280.0,0.0,0.0,1541246668.518
0.759,0.759,97.977,0.0,0.0,0.506,6560905.0,6398123.0,0.0,0.0,1541246669.518
1.009,0.504,97.604,0.0,0.0,0.883,6690229.0,6517436.0,0.0,0.0,1541246670.519
1.005,0.754,97.362,0.0,0.0,0.879,6595725.0,6427484.0,0.0,0.0,1541246671.518
1.258,0.755,97.358,0.0,0.0,0.629,6869547.0,6670868.0,0.0,0.0,1541246672.518
1.010,0.631,97.727,0.0,0.0,0.631,6712969.0,6558858.0,0.0,0.0,1541246673.518
0.755,0.755,97.610,0.0,0.0,0.881,6547964.0,6386318.0,0.0,0.0,1541246674.518
2.018,0.631,96.721,0.0,0.0,0.631,6807540.0,6629427.0,0.0,0.0,1541246675.518
1.024,0.256,98.335,0.0,0.0,0.384,6734456.0,6555664.0,0.0,0.0,1541246676.518
1.255,1.129,97.114,0.0,0.0,0.502,6682329.0,6497184.0,0.0,0.0,1541246677.518
1.136,0.884,97.475,0.0,0.0,0.505,6881010.0,6705174.0,0.0,0.0,1541246678.518
0.885,0.506,97.977,0.0,0.0,0.632,6923465.0,6735331.0,0.0,0.0,1541246679.518
1.519,0.759,96.962,0.380,0.0,0.380,6856970.0,6673545.0,0.0,45056.0,1541246680.518
0.755,1.006,97.484,0.0,0.0,0.755,6806005.0,6628067.0,0.0,0.0,1541246681.518
0.878,0.878,97.365,0.0,0.0,0.878,6305384.0,6153195.0,0.0,0.0,1541246682.518
0.633,1.139,97.848,0.0,0.0,0.380,6828657.0,6649688.0,0.0,0.0,1541246683.518
1.132,1.258,97.107,0.0,0.0,0.503,7005682.0,6814316.0,0.0,57344.0,1541246684.518
0.874,1.373,96.754,0.0,0.0,0.999,6782772.0,6601913.0,0.0,0.0,1541246685.518
0.506,0.632,98.104,0.0,0.0,0.759,6703243.0,6531180.0,0.0,0.0,1541246686.518
1.131,1.005,97.111,0.0,0.0,0.754,6862843.0,6682536.0,0.0,0.0,1541246687.518
0.878,1.004,97.240,0.0,0.0,0.878,6625690.0,6458993.0,0.0,0.0,1541246688.518
0.882,0.882,97.733,0.0,0.0,0.504,6709124.0,6536227.0,0.0,0.0,1541246689.518
1.131,1.256,97.111,0.0,0.0,0.503,6887123.0,6705377.0,0.0,0.0,1541246690.518
