"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_16_rep_1.csv -T 1 80",,,,"Date:","06 Dec 2018 10:03:21 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
4.056,5.823,86.695,0.605,0.0,2.821,0.0,0.0,1544090601.065
7.179,9.744,78.974,0.0,0.0,4.103,25599657.0,888356.0,1544090602.066
6.061,10.101,80.303,0.0,0.0,3.535,25420592.0,886081.0,1544090603.066
4.167,7.812,82.812,0.0,0.0,5.208,25453900.0,881660.0,1544090604.066
4.663,7.772,81.865,0.0,0.0,5.699,25510027.0,884704.0,1544090605.066
4.762,9.524,80.952,0.0,0.0,4.762,25393057.0,882195.0,1544090606.066
6.122,11.224,80.102,0.0,0.0,2.551,25343967.0,879373.0,1544090607.066
4.124,9.278,82.474,0.0,0.0,4.124,25387613.0,877565.0,1544090608.066
4.569,10.660,80.711,0.0,0.0,4.061,25624404.0,891203.0,1544090609.066
5.729,8.854,82.292,0.0,0.0,3.125,25781305.0,893598.0,1544090610.066
5.076,8.122,81.726,0.0,0.0,5.076,25378796.0,878344.0,1544090611.066
7.732,9.278,79.897,0.0,0.0,3.093,25396082.0,885758.0,1544090612.066
5.699,8.808,82.383,0.0,0.0,3.109,25776790.0,893333.0,1544090613.066
5.076,12.183,79.695,0.0,0.0,3.046,25582124.0,886891.0,1544090614.066
6.667,9.744,79.487,0.0,0.0,4.103,25529457.0,892121.0,1544090615.066
5.0,10.500,80.500,0.0,0.0,4.0,24726085.0,771026.0,1544090616.070
6.736,8.290,79.275,0.0,0.0,5.699,25885873.0,899147.0,1544090617.066
4.040,9.091,80.808,0.0,0.0,6.061,23314754.0,878388.0,1544090618.066
2.030,3.553,92.386,0.0,0.0,2.030,9048903.0,286630.0,1544090619.066
4.712,9.948,82.723,0.0,0.0,2.618,25709732.0,941653.0,1544090620.066
5.641,7.692,82.051,0.0,0.0,4.615,25703286.0,890637.0,1544090621.066
4.712,9.948,81.152,0.0,0.0,4.188,25472646.0,881338.0,1544090622.066
5.556,10.606,77.778,1.515,0.0,4.545,25554885.0,887941.0,1544090623.066
5.102,10.204,81.122,0.0,0.0,3.571,25339885.0,879759.0,1544090624.066
5.181,7.772,82.902,0.0,0.0,4.145,25387445.0,881060.0,1544090625.066
6.186,8.247,82.474,0.0,0.0,3.093,25375681.0,879310.0,1544090626.066
5.076,9.137,79.695,0.0,0.0,6.091,25367250.0,881016.0,1544090627.066
6.566,8.586,79.293,0.0,0.0,5.556,25671534.0,888566.0,1544090628.067
4.712,10.471,80.628,0.0,0.0,4.188,25313838.0,879205.0,1544090629.066
6.186,7.732,82.474,0.0,0.0,3.608,25319421.0,880346.0,1544090630.066
5.128,7.692,82.051,0.0,0.0,5.128,25430587.0,878188.0,1544090631.066
5.670,11.856,79.897,0.0,0.0,2.577,25629277.0,892357.0,1544090632.066
7.692,9.231,79.487,0.0,0.0,3.590,25394294.0,883216.0,1544090633.066
4.545,9.091,80.303,0.0,0.0,6.061,25309475.0,878595.0,1544090634.066
5.670,10.309,79.381,0.0,0.0,4.639,25406095.0,882903.0,1544090635.066
6.154,8.205,81.538,0.0,0.0,4.103,25556073.0,884455.0,1544090636.066
6.061,10.606,78.283,0.0,0.0,5.051,25486913.0,883546.0,1544090637.067
7.143,10.714,79.082,0.0,0.0,3.061,25458324.0,887664.0,1544090638.066
3.608,11.340,80.412,0.0,0.0,4.639,25420775.0,879744.0,1544090639.066
5.641,10.769,81.026,0.0,0.0,2.564,25311128.0,878736.0,1544090640.066
7.0,10.500,78.0,0.0,0.0,4.500,25454713.0,884857.0,1544090641.067
5.208,10.938,79.688,0.0,0.0,4.167,25318811.0,881636.0,1544090642.066
4.188,8.377,82.723,0.0,0.0,4.712,25396515.0,879165.0,1544090643.066
6.701,8.247,80.928,0.0,0.0,4.124,25570121.0,889832.0,1544090644.066
5.584,10.152,80.711,0.0,0.0,3.553,25582106.0,886248.0,1544090645.066
4.615,9.744,81.026,0.0,0.0,4.615,25608090.0,886473.0,1544090646.066
6.186,10.825,78.866,0.0,0.0,4.124,25358627.0,882936.0,1544090647.066
4.663,8.808,82.902,0.0,0.0,3.627,25396128.0,880023.0,1544090648.066
7.107,9.645,81.218,0.0,0.0,2.030,25378767.0,878016.0,1544090649.066
7.614,11.675,76.142,0.0,0.0,4.569,25579275.0,891574.0,1544090650.066
5.612,8.163,82.143,0.0,0.0,4.082,25411488.0,880661.0,1544090651.067
3.571,3.571,91.837,0.0,0.0,1.020,9660646.0,273159.0,1544090652.066
5.051,6.566,79.293,4.040,0.0,5.051,18915354.0,606495.0,1544090653.066
2.577,6.186,89.175,0.0,0.0,2.062,13915598.0,554441.0,1544090654.066
2.538,6.091,89.848,0.0,0.0,1.523,11674286.0,433391.0,1544090655.067
3.0,5.500,87.500,0.0,0.0,4.0,13349394.0,433145.0,1544090656.066
6.186,10.825,77.835,0.0,0.0,5.155,25457061.0,942284.0,1544090657.067
6.633,10.714,79.082,0.0,0.0,3.571,25586527.0,886419.0,1544090658.066
5.970,10.448,78.607,0.0,0.0,4.975,25374462.0,878758.0,1544090659.066
4.975,8.955,78.109,0.0,0.0,7.960,25367411.0,883794.0,1544090660.066
4.639,7.732,82.990,0.0,0.0,4.639,25417628.0,879666.0,1544090661.066
5.556,10.101,80.303,0.0,0.0,4.040,25378793.0,879301.0,1544090662.066
6.736,9.326,81.347,0.0,0.0,2.591,25391653.0,883729.0,1544090663.066
5.670,7.732,82.474,0.0,0.0,4.124,25367417.0,880069.0,1544090664.066
3.646,7.812,82.292,0.0,0.0,6.250,25589349.0,885415.0,1544090665.066
7.071,11.616,78.283,0.0,0.0,3.030,25601042.0,890917.0,1544090666.066
6.091,10.152,79.188,0.0,0.0,4.569,25582265.0,886155.0,1544090667.066
4.639,8.763,83.505,0.0,0.0,3.093,25246346.0,879247.0,1544090668.066
5.319,7.447,84.043,0.0,0.0,3.191,25402133.0,884205.0,1544090669.066
5.128,8.718,82.564,0.0,0.0,3.590,25378832.0,879495.0,1544090670.066
4.592,9.184,82.143,0.0,0.0,4.082,25681740.0,886275.0,1544090671.066
7.732,10.309,76.804,0.0,0.0,5.155,25283577.0,883713.0,1544090672.066
3.665,10.471,83.246,0.0,0.0,2.618,25387344.0,879587.0,1544090673.066
6.533,10.050,80.402,0.0,0.0,3.015,25533019.0,880424.0,1544090674.068
4.592,9.694,81.122,0.0,0.0,4.592,25236649.0,879066.0,1544090675.066
7.692,7.692,81.538,0.0,0.0,3.077,25388025.0,882974.0,1544090676.066
5.612,11.224,80.612,0.0,0.0,2.551,25580100.0,887284.0,1544090677.066
5.051,10.606,79.798,0.0,0.0,4.545,25384594.0,879159.0,1544090678.066
6.500,10.0,79.0,0.0,0.0,4.500,25393246.0,883857.0,1544090679.066
5.181,9.845,80.311,0.0,0.0,4.663,25518632.0,879568.0,1544090680.067
4.478,8.955,82.090,0.0,0.0,4.478,20421122.0,713776.0,1544090681.066
