"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_16_rep_2.csv -T 1 80",,,,"Date:","06 Dec 2018 10:37:34 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
4.214,6.068,86.270,0.538,0.0,2.909,0.0,0.0,1544092654.966
2.564,10.769,83.590,0.0,0.0,3.077,851948.0,25674346.0,1544092655.967
4.167,7.812,85.417,0.0,0.0,2.604,828752.0,25000021.0,1544092656.967
5.128,9.744,82.564,0.0,0.0,2.564,823326.0,25000683.0,1544092657.967
2.094,6.806,86.387,0.0,0.0,4.712,823272.0,25001299.0,1544092658.967
5.102,9.184,82.143,0.0,0.0,3.571,828928.0,24997199.0,1544092659.967
2.564,9.231,85.128,0.0,0.0,3.077,823138.0,25001489.0,1544092660.967
3.590,8.718,83.590,0.0,0.0,4.103,823306.0,24999535.0,1544092661.967
5.128,9.231,83.590,0.0,0.0,2.051,823096.0,25001622.0,1544092662.967
4.124,8.247,84.021,0.0,0.0,3.608,841566.0,25387181.0,1544092663.967
3.665,7.853,86.387,0.0,0.0,2.094,822532.0,25001688.0,1544092664.967
2.551,9.694,84.184,0.0,0.0,3.571,822722.0,25000599.0,1544092665.967
5.128,9.231,83.077,0.0,0.0,2.564,828130.0,24999375.0,1544092666.967
4.545,10.606,81.313,1.010,0.0,2.525,822578.0,25000769.0,1544092667.967
3.608,8.763,84.536,0.0,0.0,3.093,823502.0,25000065.0,1544092668.967
3.646,8.333,84.375,0.0,0.0,3.646,828990.0,24999800.0,1544092669.967
3.093,8.763,85.567,0.0,0.0,2.577,823572.0,24999345.0,1544092670.967
3.627,8.290,85.492,0.0,0.0,2.591,823664.0,25000640.0,1544092671.967
4.103,10.256,83.077,0.0,0.0,2.564,828570.0,24999403.0,1544092672.967
4.145,7.254,84.974,0.0,0.0,3.627,822894.0,25000594.0,1544092673.967
3.608,8.247,85.052,0.0,0.0,3.093,823984.0,24999541.0,1544092674.967
4.592,8.163,84.184,0.0,0.0,3.061,828448.0,25000169.0,1544092675.967
4.211,6.842,86.842,0.0,0.0,2.105,823640.0,24999377.0,1544092676.967
3.077,10.769,83.590,0.0,0.0,2.564,823606.0,25001221.0,1544092677.967
4.663,8.290,83.938,0.0,0.0,3.109,828904.0,24999255.0,1544092678.967
2.618,9.424,85.864,0.0,0.0,2.094,823296.0,25001682.0,1544092679.967
2.062,8.247,84.021,0.0,0.0,5.670,823882.0,24998811.0,1544092680.967
4.145,8.808,84.456,0.0,0.0,2.591,829792.0,24998225.0,1544092681.967
4.124,9.278,83.505,0.0,0.0,3.093,824056.0,25001190.0,1544092682.967
5.556,10.101,80.303,0.0,0.0,4.040,825852.0,24999541.0,1544092683.967
4.167,7.812,85.417,0.0,0.0,2.604,829084.0,25001464.0,1544092684.967
2.073,8.290,85.492,0.0,0.0,4.145,823096.0,24999914.0,1544092685.967
4.082,9.184,84.184,0.0,0.0,2.551,822660.0,25000267.0,1544092686.967
4.688,8.333,83.854,0.0,0.0,3.125,828578.0,24999414.0,1544092687.967
4.592,8.673,83.673,0.0,0.0,3.061,836314.0,25391375.0,1544092688.967
5.181,6.736,84.974,0.0,0.0,3.109,823072.0,24997886.0,1544092689.967
3.684,7.895,85.789,0.0,0.0,2.632,828492.0,24999876.0,1544092690.967
4.124,5.155,84.536,0.0,0.0,6.186,836412.0,25391273.0,1544092691.967
4.592,9.184,82.143,0.0,0.0,4.082,822950.0,24997978.0,1544092692.967
4.061,10.152,82.741,0.0,0.0,3.046,830176.0,25001729.0,1544092693.967
3.109,8.290,85.492,0.0,0.0,3.109,822812.0,25000400.0,1544092694.967
3.590,8.205,84.615,0.0,0.0,3.590,822824.0,24998697.0,1544092695.967
5.699,8.808,83.420,0.0,0.0,2.073,829454.0,24999455.0,1544092696.967
3.518,12.563,79.397,1.508,0.0,3.015,822890.0,25000773.0,1544092697.967
3.077,8.718,84.103,0.0,0.0,4.103,822858.0,24999781.0,1544092698.967
3.093,8.763,83.505,0.0,0.0,4.639,841636.0,25390878.0,1544092699.967
5.102,7.653,84.184,0.0,0.0,3.061,823182.0,24998651.0,1544092700.967
2.646,5.291,87.831,0.0,0.0,4.233,836532.0,25391375.0,1544092701.967
5.729,8.333,81.771,0.0,0.0,4.167,828768.0,25000981.0,1544092702.967
2.591,7.254,84.974,0.0,0.0,5.181,823092.0,24999917.0,1544092703.967
4.663,8.290,84.974,0.0,0.0,2.073,822718.0,24998509.0,1544092704.967
5.729,7.292,84.375,0.0,0.0,2.604,841684.0,25390254.0,1544092705.967
3.646,6.250,85.938,0.0,0.0,4.167,823774.0,25000312.0,1544092706.967
4.020,11.055,81.407,0.0,0.0,3.518,823890.0,24998508.0,1544092707.967
2.577,9.278,84.021,0.0,0.0,4.124,822582.0,25000379.0,1544092708.967
4.211,6.316,84.211,0.0,0.0,5.263,829014.0,24999917.0,1544092709.967
3.109,8.290,85.492,0.0,0.0,3.109,836156.0,25388234.0,1544092710.967
3.571,9.694,83.673,0.0,0.0,3.061,822910.0,25001673.0,1544092711.967
4.233,7.937,84.127,0.0,0.0,3.704,842344.0,25389287.0,1544092712.967
4.040,11.111,82.323,0.0,0.0,2.525,822968.0,25001426.0,1544092713.967
4.569,9.137,83.756,0.0,0.0,2.538,822684.0,24999538.0,1544092714.967
3.627,6.736,84.456,0.0,0.0,5.181,828534.0,24998733.0,1544092715.967
2.551,10.204,84.184,0.0,0.0,3.061,823232.0,25002214.0,1544092716.967
3.608,7.216,84.021,0.0,0.0,5.155,822874.0,24998849.0,1544092717.967
4.569,10.152,82.741,0.0,0.0,2.538,841212.0,25389824.0,1544092718.967
5.473,8.955,81.095,0.0,0.0,4.478,824216.0,24997526.0,1544092719.967
4.124,8.247,85.052,0.0,0.0,2.577,823282.0,25003271.0,1544092720.967
4.040,8.586,82.828,0.0,0.0,4.545,827260.0,24998691.0,1544092721.967
3.535,10.101,81.818,0.0,0.0,4.545,837540.0,25390137.0,1544092722.967
3.109,8.290,86.010,0.0,0.0,2.591,822718.0,24999750.0,1544092723.967
4.500,10.0,81.0,0.0,0.0,4.500,828728.0,25000339.0,1544092724.967
5.155,7.216,84.536,0.0,0.0,3.093,822784.0,25000980.0,1544092725.967
4.082,9.184,83.163,0.0,0.0,3.571,823746.0,24999807.0,1544092726.967
3.141,9.424,81.675,1.047,0.0,4.712,829138.0,25000214.0,1544092727.967
3.627,8.808,84.456,0.0,0.0,3.109,823124.0,24998606.0,1544092728.967
4.523,8.040,82.412,0.503,0.0,4.523,823306.0,25001422.0,1544092729.967
