"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_40_rep_3.csv -T 1 80",,,,"Date:","06 Dec 2018 10:20:27 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
4.719,8.932,83.358,0.914,0.0,2.077,0.0,0.0,1544091627.046
1.010,3.030,95.960,0.0,0.0,0.0,226320.0,6110170.0,1544091628.047
1.031,7.216,88.660,0.0,0.0,3.093,445282.0,12499973.0,1544091629.047
1.053,4.211,93.684,0.0,0.0,1.053,439853.0,12501736.0,1544091630.047
1.020,6.122,92.857,0.0,0.0,0.0,439629.0,12498657.0,1544091631.047
0.0,5.376,94.624,0.0,0.0,0.0,445518.0,12500180.0,1544091632.047
1.020,6.122,91.837,0.0,0.0,1.020,447132.0,12695523.0,1544091633.047
2.083,6.250,90.625,0.0,0.0,1.042,439818.0,12500154.0,1544091634.047
1.042,5.208,92.708,0.0,0.0,1.042,445664.0,12500430.0,1544091635.047
1.020,7.143,90.816,0.0,0.0,1.020,439643.0,12497336.0,1544091636.047
1.042,5.208,93.750,0.0,0.0,0.0,439698.0,12500038.0,1544091637.047
1.031,6.186,92.784,0.0,0.0,0.0,445756.0,12502429.0,1544091638.047
3.061,8.163,88.776,0.0,0.0,0.0,439770.0,12500195.0,1544091639.047
1.010,6.061,90.909,0.0,0.0,2.020,439607.0,12499945.0,1544091640.047
2.062,7.216,90.722,0.0,0.0,0.0,444655.0,12499979.0,1544091641.047
2.062,5.155,92.784,0.0,0.0,0.0,440208.0,12498747.0,1544091642.047
1.042,5.208,93.750,0.0,0.0,0.0,439596.0,12500093.0,1544091643.047
2.041,7.143,89.796,0.0,0.0,1.020,439821.0,12500163.0,1544091644.047
2.083,4.167,92.708,0.0,0.0,1.042,445316.0,12500234.0,1544091645.047
0.0,6.250,93.750,0.0,0.0,0.0,439746.0,12500088.0,1544091646.047
1.0,8.0,90.0,0.0,0.0,1.0,439679.0,12500094.0,1544091647.047
2.062,6.186,91.753,0.0,0.0,0.0,445575.0,12500376.0,1544091648.046
1.064,5.319,93.617,0.0,0.0,0.0,439785.0,12500122.0,1544091649.047
1.020,6.122,91.837,0.0,0.0,1.020,439733.0,12498687.0,1544091650.047
2.105,4.211,93.684,0.0,0.0,0.0,445388.0,12500232.0,1544091651.047
1.020,7.143,91.837,0.0,0.0,0.0,439638.0,12500129.0,1544091652.047
1.031,4.124,92.784,0.0,0.0,2.062,439175.0,12499701.0,1544091653.047
2.105,7.368,85.263,5.263,0.0,0.0,391899.0,11113057.0,1544091654.047
0.0,2.083,96.875,0.0,0.0,1.042,300031.0,8482626.0,1544091655.047
2.041,5.102,91.837,0.0,0.0,1.020,386490.0,10710596.0,1544091656.047
2.041,2.041,95.918,0.0,0.0,0.0,188011.0,5154993.0,1544091657.047
0.0,0.0,100.0,0.0,0.0,0.0,161296.0,4253243.0,1544091658.047
2.105,5.263,91.579,0.0,0.0,1.053,450810.0,12696417.0,1544091659.047
2.0,9.0,88.0,0.0,0.0,1.0,448366.0,12500009.0,1544091660.047
1.031,6.186,92.784,0.0,0.0,0.0,439709.0,12500127.0,1544091661.047
1.010,8.081,90.909,0.0,0.0,0.0,439739.0,12499008.0,1544091662.047
2.083,4.167,91.667,0.0,0.0,2.083,445396.0,12499072.0,1544091663.047
2.062,8.247,89.691,0.0,0.0,0.0,441000.0,12506296.0,1544091664.047
0.0,6.186,92.784,0.0,0.0,1.031,440191.0,12494942.0,1544091665.047
1.042,6.250,91.667,0.0,0.0,1.042,452984.0,12695386.0,1544091666.047
1.053,4.211,94.737,0.0,0.0,0.0,439066.0,12473288.0,1544091667.047
4.0,6.0,90.0,0.0,0.0,0.0,440711.0,12526018.0,1544091668.049
4.167,9.375,85.417,0.0,0.0,1.042,446909.0,12500977.0,1544091669.047
0.0,9.0,90.0,0.0,0.0,1.0,440659.0,12500015.0,1544091670.047
2.083,4.167,92.708,0.0,0.0,1.042,446518.0,12693292.0,1544091671.047
2.020,7.071,89.899,0.0,0.0,1.010,441096.0,12477406.0,1544091672.047
0.0,7.216,92.784,0.0,0.0,0.0,443811.0,12524375.0,1544091673.047
2.083,6.250,91.667,0.0,0.0,0.0,439072.0,12498618.0,1544091674.047
2.041,8.163,88.776,0.0,0.0,1.020,446108.0,12501668.0,1544091675.047
3.061,3.061,92.857,0.0,0.0,1.020,439560.0,12500119.0,1544091676.047
0.0,7.292,92.708,0.0,0.0,0.0,440075.0,12498649.0,1544091677.047
