"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_16_rep_3.csv -T 1 80",,,,"Date:","06 Dec 2018 10:39:07 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
4.577,8.566,84.061,0.852,0.0,1.943,0.0,0.0,1544092747.570
3.061,4.082,91.837,0.0,0.0,1.020,12642265.0,410128.0,1544092748.571
4.040,6.061,89.899,0.0,0.0,0.0,10838769.0,350790.0,1544092749.571
7.292,6.250,85.417,0.0,0.0,1.042,10512666.0,350017.0,1544092750.571
2.062,4.124,93.814,0.0,0.0,0.0,10913611.0,353482.0,1544092751.571
2.128,2.128,95.745,0.0,0.0,0.0,11567150.0,374298.0,1544092752.574
4.082,5.102,90.816,0.0,0.0,0.0,11031962.0,361147.0,1544092753.571
2.105,4.211,92.632,0.0,0.0,1.053,11621877.0,376044.0,1544092754.571
3.093,3.093,93.814,0.0,0.0,0.0,10782453.0,349048.0,1544092755.571
2.083,5.208,91.667,0.0,0.0,1.042,12039246.0,394561.0,1544092756.571
3.093,3.093,93.814,0.0,0.0,0.0,10988744.0,355944.0,1544092757.571
2.062,5.155,92.784,0.0,0.0,0.0,11304557.0,365836.0,1544092758.571
3.158,4.211,92.632,0.0,0.0,0.0,11459969.0,375907.0,1544092759.571
2.128,2.128,95.745,0.0,0.0,0.0,11342136.0,366940.0,1544092760.571
2.083,4.167,93.750,0.0,0.0,0.0,11207996.0,362756.0,1544092761.571
2.105,3.158,93.684,0.0,0.0,1.053,11027209.0,361679.0,1544092762.571
2.083,3.125,94.792,0.0,0.0,0.0,11241169.0,363802.0,1544092763.571
3.093,5.155,90.722,0.0,0.0,1.031,10789481.0,349250.0,1544092764.571
5.155,2.062,91.753,0.0,0.0,1.031,11060806.0,362053.0,1544092765.571
2.151,2.151,95.699,0.0,0.0,0.0,11571284.0,375556.0,1544092766.571
2.062,5.155,91.753,0.0,0.0,1.031,11234325.0,366252.0,1544092767.571
1.053,1.053,97.895,0.0,0.0,0.0,6061096.0,197656.0,1544092768.571
5.263,5.263,88.421,0.0,0.0,1.053,10916102.0,358023.0,1544092769.571
2.105,2.105,95.789,0.0,0.0,0.0,10681213.0,347464.0,1544092770.571
1.031,2.062,95.876,0.0,0.0,1.031,8263897.0,268764.0,1544092771.571
2.128,4.255,92.553,0.0,0.0,1.064,11684323.0,382461.0,1544092772.571
3.093,3.093,92.784,0.0,0.0,1.031,11337756.0,367298.0,1544092773.571
2.062,6.186,90.722,0.0,0.0,1.031,11598907.0,375980.0,1544092774.571
2.062,6.186,89.691,2.062,0.0,0.0,11290024.0,369485.0,1544092775.571
1.042,4.167,93.750,0.0,0.0,1.042,11376866.0,368782.0,1544092776.571
1.042,4.167,93.750,0.0,0.0,1.042,11849782.0,383472.0,1544092777.571
1.087,2.174,96.739,0.0,0.0,0.0,10806995.0,352825.0,1544092778.571
2.020,6.061,89.899,0.0,0.0,2.020,10913705.0,353174.0,1544092779.571
2.128,2.128,95.745,0.0,0.0,0.0,11523951.0,374470.0,1544092780.571
3.125,5.208,91.667,0.0,0.0,0.0,11083962.0,362423.0,1544092781.571
1.031,5.155,92.784,0.0,0.0,1.031,11539844.0,374100.0,1544092782.571
2.041,6.122,91.837,0.0,0.0,0.0,11484930.0,372898.0,1544092783.571
2.083,7.292,90.625,0.0,0.0,0.0,10605389.0,348415.0,1544092784.571
1.020,5.102,92.857,0.0,0.0,1.020,10870500.0,351836.0,1544092785.571
2.151,1.075,96.774,0.0,0.0,0.0,11242631.0,363366.0,1544092786.571
2.105,5.263,92.632,0.0,0.0,0.0,11793762.0,386797.0,1544092787.571
3.125,3.125,93.750,0.0,0.0,0.0,11585774.0,375108.0,1544092788.571
3.125,5.208,90.625,0.0,0.0,1.042,11113146.0,359872.0,1544092789.571
3.093,4.124,91.753,0.0,0.0,1.031,11653746.0,381475.0,1544092790.571
3.093,4.124,92.784,0.0,0.0,0.0,11186321.0,362212.0,1544092791.571
2.041,5.102,92.857,0.0,0.0,0.0,10707311.0,346520.0,1544092792.571
3.093,5.155,91.753,0.0,0.0,0.0,11506580.0,376715.0,1544092793.571
3.125,6.250,90.625,0.0,0.0,0.0,10910991.0,353502.0,1544092794.571
2.062,4.124,93.814,0.0,0.0,0.0,11013285.0,356394.0,1544092795.571
2.105,4.211,93.684,0.0,0.0,0.0,11473281.0,375397.0,1544092796.571
2.020,3.030,93.939,0.0,0.0,1.010,6802512.0,222414.0,1544092797.571
2.062,4.124,93.814,0.0,0.0,0.0,8529565.0,276790.0,1544092798.571
6.122,7.143,85.714,0.0,0.0,1.020,9396535.0,311129.0,1544092799.571
0.0,1.010,98.990,0.0,0.0,0.0,2303047.0,75782.0,1544092800.571
1.020,3.061,94.898,0.0,0.0,1.020,7269154.0,238846.0,1544092801.571
4.211,4.211,91.579,0.0,0.0,0.0,11683300.0,381805.0,1544092802.571
3.0,5.0,91.0,0.0,0.0,1.0,11219461.0,362632.0,1544092803.571
1.064,4.255,94.681,0.0,0.0,0.0,9766569.0,314578.0,1544092804.571
3.960,7.921,82.178,4.950,0.0,0.990,11408497.0,373669.0,1544092805.571
4.040,4.040,91.919,0.0,0.0,0.0,10935307.0,355600.0,1544092806.571
3.093,4.124,92.784,0.0,0.0,0.0,11147323.0,360718.0,1544092807.571
3.030,5.051,90.909,0.0,0.0,1.010,11464742.0,373219.0,1544092808.571
3.093,6.186,89.691,0.0,0.0,1.031,11675326.0,379152.0,1544092809.571
4.167,6.250,89.583,0.0,0.0,0.0,11580330.0,380982.0,1544092810.571
