"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_24_rep_2.csv -T 1 90",,,,"Date:","21 Oct 2018 18:57:59 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
8.544,20.707,64.272,2.124,0.0,4.353,0.0,0.0,1540148279.153
2.041,4.082,91.837,0.0,0.0,2.041,459694.0,13058509.0,1540148280.154
3.125,2.083,92.708,0.0,0.0,2.083,459799.0,12808251.0,1540148281.154
1.020,4.082,92.857,0.0,0.0,2.041,458425.0,12944515.0,1540148282.154
1.020,6.122,92.857,0.0,0.0,0.0,462623.0,13085815.0,1540148283.154
3.061,6.122,89.796,0.0,0.0,1.020,453140.0,12678705.0,1540148284.154
2.020,4.040,91.919,0.0,0.0,2.020,455246.0,12846451.0,1540148285.154
0.0,4.167,93.750,0.0,0.0,2.083,460426.0,13003785.0,1540148286.154
1.042,4.167,93.750,0.0,0.0,1.042,462817.0,12966166.0,1540148287.154
1.010,6.061,91.919,0.0,0.0,1.010,458433.0,13020573.0,1540148288.154
1.031,3.093,91.753,0.0,0.0,4.124,462974.0,13129586.0,1540148289.154
1.020,6.122,90.816,0.0,0.0,2.041,465414.0,12983155.0,1540148290.154
1.042,5.208,93.750,0.0,0.0,0.0,459424.0,13106663.0,1540148291.154
1.031,4.124,93.814,0.0,0.0,1.031,458536.0,12831914.0,1540148292.154
1.020,6.122,91.837,0.0,0.0,1.020,463985.0,13096839.0,1540148293.154
0.0,6.186,91.753,0.0,0.0,2.062,464911.0,12858852.0,1540148294.154
2.0,5.0,91.0,0.0,0.0,2.0,460616.0,13107185.0,1540148295.154
2.041,3.061,92.857,0.0,0.0,2.041,463896.0,12888249.0,1540148296.154
0.0,3.158,93.684,0.0,0.0,3.158,473839.0,13179376.0,1540148297.154
0.0,5.102,92.857,0.0,0.0,2.041,460568.0,13097980.0,1540148298.154
3.125,4.167,91.667,0.0,0.0,1.042,460163.0,12985221.0,1540148299.154
1.010,4.040,90.909,0.0,0.0,4.040,471113.0,13073697.0,1540148300.154
1.980,3.960,90.099,0.0,0.0,3.960,464136.0,13013855.0,1540148301.154
0.0,3.191,95.745,0.0,0.0,1.064,458750.0,12863670.0,1540148302.154
2.0,6.0,90.0,0.0,0.0,2.0,473264.0,13373119.0,1540148303.154
1.042,6.250,89.583,2.083,0.0,1.042,459755.0,12901231.0,1540148304.154
1.020,6.122,91.837,0.0,0.0,1.020,462251.0,12925594.0,1540148305.154
0.0,5.155,93.814,0.0,0.0,1.031,456718.0,12864515.0,1540148306.154
1.020,4.082,91.837,0.0,0.0,3.061,478350.0,13533665.0,1540148307.154
1.020,4.082,92.857,0.0,0.0,2.041,458702.0,12985672.0,1540148308.154
0.0,5.208,91.667,0.0,0.0,3.125,468067.0,13234185.0,1540148309.154
2.083,4.167,92.708,0.0,0.0,1.042,480150.0,13363277.0,1540148310.154
1.980,4.950,90.099,0.0,0.0,2.970,467149.0,13232759.0,1540148311.154
0.0,4.211,94.737,0.0,0.0,1.053,460805.0,12963108.0,1540148312.154
3.125,6.250,89.583,0.0,0.0,1.042,452049.0,12742793.0,1540148313.155
2.062,5.155,90.722,0.0,0.0,2.062,475081.0,13242203.0,1540148314.154
1.031,6.186,91.753,0.0,0.0,1.031,465807.0,13259209.0,1540148315.154
0.0,3.125,94.792,0.0,0.0,2.083,473893.0,13544618.0,1540148316.154
3.061,4.082,91.837,0.0,0.0,1.020,470981.0,12975754.0,1540148317.154
1.010,6.061,91.919,0.0,0.0,1.010,452825.0,12750553.0,1540148318.154
0.0,2.083,94.792,0.0,0.0,3.125,453001.0,12910150.0,1540148319.154
2.062,6.186,89.691,0.0,0.0,2.062,468336.0,13146226.0,1540148320.154
2.020,5.051,90.909,0.0,0.0,2.020,474016.0,13471745.0,1540148321.154
0.0,5.155,92.784,0.0,0.0,2.062,452578.0,12778911.0,1540148322.154
0.0,4.255,95.745,0.0,0.0,0.0,473250.0,13176321.0,1540148323.154
0.990,5.941,89.109,0.0,0.0,3.960,460642.0,13149832.0,1540148324.154
2.062,6.186,89.691,0.0,0.0,2.062,464840.0,13024922.0,1540148325.154
0.0,3.158,95.789,0.0,0.0,1.053,457015.0,12858113.0,1540148326.154
2.0,5.0,90.0,0.0,0.0,3.0,470191.0,13161640.0,1540148327.154
1.031,4.124,92.784,0.0,0.0,2.062,467224.0,13162186.0,1540148328.154
1.064,1.064,95.745,0.0,0.0,2.128,469162.0,13291077.0,1540148329.154
2.062,5.155,90.722,0.0,0.0,2.062,470259.0,12969008.0,1540148330.154
0.0,3.125,94.792,0.0,0.0,2.083,470801.0,13271429.0,1540148331.154
