"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_56_rep_1.csv -T 1 90",,,,"Date:","21 Oct 2018 19:35:34 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.598,4.300,90.003,0.708,0.0,2.391,0.0,0.0,1540150534.727
1.015,1.015,96.954,0.0,0.0,1.015,4892002.0,199924.0,1540150535.728
1.523,0.508,96.447,0.0,0.0,1.523,4457209.0,183392.0,1540150536.728
1.010,1.010,95.455,0.0,0.0,2.525,4558567.0,196620.0,1540150537.728
1.010,2.020,95.455,0.0,0.0,1.515,4232652.0,173942.0,1540150538.728
1.523,1.523,96.447,0.0,0.0,0.508,5218800.0,205326.0,1540150539.728
1.015,2.030,95.431,0.0,0.0,1.523,4393708.0,190370.0,1540150540.728
1.020,1.020,97.449,0.0,0.0,0.510,3923586.0,173494.0,1540150541.728
1.010,1.515,96.465,0.0,0.0,1.010,4521264.0,183366.0,1540150542.728
1.508,3.015,93.467,0.0,0.0,2.010,4618756.0,197197.0,1540150543.728
1.020,0.510,97.449,0.0,0.0,1.020,4236377.0,169491.0,1540150544.728
0.0,1.538,97.436,0.0,0.0,1.026,4743365.0,203677.0,1540150545.728
2.010,1.005,94.975,0.0,0.0,2.010,4608587.0,200246.0,1540150546.728
1.508,2.010,94.975,0.0,0.0,1.508,5047807.0,205030.0,1540150547.728
1.538,1.026,96.923,0.0,0.0,0.513,4517067.0,186080.0,1540150548.728
1.005,1.508,95.980,0.0,0.0,1.508,3868976.0,162667.0,1540150549.728
0.505,1.515,96.970,0.0,0.0,1.010,4300959.0,176801.0,1540150550.728
0.513,1.026,97.436,0.0,0.0,1.026,4194145.0,180935.0,1540150551.728
1.508,1.005,95.477,0.0,0.0,2.010,4566885.0,199895.0,1540150552.728
0.515,2.062,96.907,0.0,0.0,0.515,4129925.0,179089.0,1540150553.728
1.010,1.515,95.455,0.0,0.0,2.020,5711690.0,229293.0,1540150554.728
2.538,1.523,95.431,0.0,0.0,0.508,4465581.0,186305.0,1540150555.728
1.508,1.508,94.472,1.508,0.0,1.005,4117208.0,174048.0,1540150556.728
0.0,1.538,97.949,0.0,0.0,0.513,3406096.0,149490.0,1540150557.728
1.515,2.525,94.949,0.0,0.0,1.010,3728755.0,166582.0,1540150558.728
1.015,1.523,96.954,0.0,0.0,0.508,4553003.0,182722.0,1540150559.728
1.508,2.010,95.477,0.0,0.0,1.005,4454924.0,186692.0,1540150560.728
2.010,2.010,95.477,0.0,0.0,0.503,4390886.0,186429.0,1540150561.728
0.513,1.538,96.923,0.0,0.0,1.026,4855841.0,195467.0,1540150562.728
1.554,1.036,97.409,0.0,0.0,0.0,4844196.0,200385.0,1540150563.728
2.020,1.010,96.465,0.0,0.0,0.505,3913650.0,169535.0,1540150564.728
0.505,1.515,95.960,0.0,0.0,2.020,4419803.0,183742.0,1540150565.728
1.015,1.015,96.447,0.0,0.0,1.523,4285547.0,176690.0,1540150566.728
1.531,1.020,96.939,0.0,0.0,0.510,4766238.0,199855.0,1540150567.728
1.020,2.041,96.429,0.0,0.0,0.510,4356836.0,186346.0,1540150568.729
1.010,2.020,95.960,0.0,0.0,1.010,4689433.0,196299.0,1540150569.728
1.005,2.010,95.980,0.0,0.0,1.005,4589246.0,201335.0,1540150570.728
1.523,1.015,95.939,0.0,0.0,1.523,3807209.0,171503.0,1540150571.728
0.510,1.020,97.449,0.0,0.0,1.020,4080079.0,174149.0,1540150572.728
1.015,3.046,95.431,0.0,0.0,0.508,4421548.0,187589.0,1540150573.728
1.0,2.0,94.500,0.0,0.0,2.500,4517883.0,193206.0,1540150574.728
0.0,1.026,97.949,0.0,0.0,1.026,3731138.0,163742.0,1540150575.728
1.0,1.500,96.0,0.0,0.0,1.500,3851679.0,163339.0,1540150576.728
1.554,0.518,97.927,0.0,0.0,0.0,4103715.0,175528.0,1540150577.728
0.510,2.041,95.918,0.0,0.0,1.531,4020342.0,170124.0,1540150578.728
0.995,1.990,95.025,0.0,0.0,1.990,4620191.0,186078.0,1540150579.728
1.015,1.523,96.447,0.0,0.0,1.015,4030598.0,183711.0,1540150580.728
0.510,0.510,97.959,0.0,0.0,1.020,3523783.0,145309.0,1540150581.728
1.015,1.015,96.447,0.0,0.0,1.523,4202039.0,173374.0,1540150582.728
1.031,1.546,96.907,0.0,0.0,0.515,4013127.0,174925.0,1540150583.728
0.510,0.510,97.449,0.0,0.0,1.531,4258275.0,176224.0,1540150584.728
1.015,1.015,96.954,0.0,0.0,1.015,4098357.0,174005.0,1540150585.728
1.508,1.508,94.975,0.0,0.0,2.010,4370910.0,184745.0,1540150586.728
0.503,2.513,94.472,1.508,0.0,1.005,4444749.0,186740.0,1540150587.728
1.010,1.515,95.960,0.0,0.0,1.515,4191410.0,180909.0,1540150588.728
1.015,2.538,94.416,0.0,0.0,2.030,4876380.0,207828.0,1540150589.728
1.005,2.010,95.477,0.0,0.0,1.508,4721729.0,191996.0,1540150590.728
1.508,1.508,95.980,0.0,0.0,1.005,4707078.0,193252.0,1540150591.728
1.015,2.030,95.939,0.0,0.0,1.015,4505326.0,187616.0,1540150592.728
2.030,2.538,93.909,0.0,0.0,1.523,4736353.0,206828.0,1540150593.728
1.508,2.010,94.975,0.0,0.0,1.508,4926568.0,203550.0,1540150594.728
1.523,1.523,95.939,0.0,0.0,1.015,4385142.0,191326.0,1540150595.728
1.005,2.513,95.980,0.0,0.0,0.503,4331865.0,178556.0,1540150596.728
1.515,2.020,95.960,0.0,0.0,0.505,4755279.0,198608.0,1540150597.728
1.015,3.046,94.924,0.0,0.0,1.015,4887504.0,199437.0,1540150598.728
0.508,1.523,96.954,0.0,0.0,1.015,3882112.0,162930.0,1540150599.728
1.005,0.503,96.482,0.0,0.0,2.010,3744152.0,157381.0,1540150600.728
1.020,1.531,96.939,0.0,0.0,0.510,3678831.0,160664.0,1540150601.728
1.005,1.005,95.477,0.0,0.0,2.513,4251802.0,183603.0,1540150602.728
1.531,1.531,95.918,0.0,0.0,1.020,4731788.0,187637.0,1540150603.728
1.020,0.510,96.939,0.0,0.0,1.531,4301762.0,188069.0,1540150604.728
1.010,1.515,96.465,0.0,0.0,1.010,4255931.0,180279.0,1540150605.728
1.010,1.010,96.465,0.0,0.0,1.515,4277005.0,176510.0,1540150606.728
1.020,1.531,96.429,0.0,0.0,1.020,4022248.0,178599.0,1540150607.728
2.020,2.525,95.455,0.0,0.0,0.0,4263715.0,182473.0,1540150608.728
1.010,1.515,96.970,0.0,0.0,0.505,3718080.0,161167.0,1540150609.728
1.005,2.513,95.477,0.0,0.0,1.005,3625723.0,161607.0,1540150610.728
0.505,2.525,96.465,0.0,0.0,0.505,3978330.0,170221.0,1540150611.728
0.505,2.020,95.960,0.0,0.0,1.515,4484487.0,176506.0,1540150612.728
0.503,2.513,94.975,0.0,0.0,2.010,3990487.0,175840.0,1540150613.728
0.513,1.026,97.436,0.0,0.0,1.026,4743609.0,191816.0,1540150614.728
0.503,3.015,95.477,0.0,0.0,1.005,4406776.0,185741.0,1540150615.729
1.010,1.515,95.960,0.0,0.0,1.515,4138918.0,171453.0,1540150616.728
0.510,1.020,97.449,0.0,0.0,1.020,4250066.0,178731.0,1540150617.728
2.0,2.500,93.0,1.500,0.0,1.0,4485991.0,179543.0,1540150618.728
1.500,2.0,95.0,0.0,0.0,1.500,4111616.0,179662.0,1540150619.728
0.505,2.525,95.960,0.0,0.0,1.010,4417308.0,178967.0,1540150620.728
1.015,1.015,96.447,0.0,0.0,1.523,4180735.0,176731.0,1540150621.728
1.523,2.030,96.447,0.0,0.0,0.0,3701418.0,163291.0,1540150622.728
0.515,1.546,97.423,0.0,0.0,0.515,3652201.0,153328.0,1540150623.728
1.500,1.500,96.0,0.0,0.0,1.0,3810037.0,156543.0,1540150624.728
