"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_2_rep_2.csv -T 1 90",,,,"Date:","21 Oct 2018 18:18:47 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
2.816,3.815,85.437,6.139,0.0,1.793,0.0,0.0,1540145927.254
1.0,2.500,95.0,0.0,0.0,1.500,4020463.0,140075.0,1540145928.255
2.0,1.500,94.0,0.0,0.0,2.500,4264475.0,151934.0,1540145929.255
1.010,2.020,94.949,0.0,0.0,2.020,3998970.0,138497.0,1540145930.255
1.531,2.041,94.898,0.0,0.0,1.531,4159078.0,144020.0,1540145931.255
0.503,3.518,93.970,0.0,0.0,2.010,4100003.0,146227.0,1540145932.255
1.531,1.531,94.898,1.531,0.0,0.510,3869123.0,133990.0,1540145933.255
0.518,1.036,97.927,0.0,0.0,0.518,4016285.0,139102.0,1540145934.255
2.0,2.0,94.0,0.0,0.0,2.0,4108663.0,146452.0,1540145935.255
1.031,1.546,96.392,0.0,0.0,1.031,3981670.0,137910.0,1540145936.255
0.505,3.030,95.455,0.0,0.0,1.010,4061031.0,140600.0,1540145937.255
1.508,2.010,94.472,0.0,0.0,2.010,4044885.0,144760.0,1540145938.255
1.031,1.546,97.423,0.0,0.0,0.0,4072514.0,141017.0,1540145939.255
0.518,0.518,97.927,0.0,0.0,1.036,4250251.0,147161.0,1540145940.255
2.538,2.538,93.909,0.0,0.0,1.015,4313529.0,153486.0,1540145941.255
0.513,1.026,96.410,0.0,0.0,2.051,4183600.0,144941.0,1540145942.255
1.015,1.015,95.431,0.0,0.0,2.538,4078359.0,141217.0,1540145943.255
2.0,1.500,94.500,0.0,0.0,2.0,4219909.0,150446.0,1540145944.255
1.500,2.0,95.0,0.0,0.0,1.500,4128813.0,143001.0,1540145945.255
1.015,2.030,95.431,0.0,0.0,1.523,4249964.0,147167.0,1540145946.255
1.538,1.538,96.410,0.0,0.0,0.513,3974495.0,141802.0,1540145947.255
1.531,1.020,95.918,0.0,0.0,1.531,4076858.0,141183.0,1540145948.255
1.010,2.020,95.455,0.0,0.0,1.515,4141774.0,143427.0,1540145949.255
1.020,1.020,95.918,0.0,0.0,2.041,4256088.0,151532.0,1540145950.255
2.051,1.026,95.897,0.0,0.0,1.026,4120149.0,142693.0,1540145951.255
1.020,1.020,95.918,0.0,0.0,2.041,4085537.0,141504.0,1540145952.255
1.990,1.990,94.030,0.0,0.0,1.990,4056699.0,144703.0,1540145953.255
1.538,1.026,96.410,0.0,0.0,1.026,4258623.0,147471.0,1540145954.255
1.500,1.500,95.0,0.0,0.0,2.0,3974251.0,138040.0,1540145955.255
1.500,3.500,93.0,0.0,0.0,2.0,3906647.0,139557.0,1540145956.255
1.515,1.010,95.455,0.0,0.0,2.020,3999001.0,138528.0,1540145957.255
0.521,1.042,97.396,0.0,0.0,1.042,4104316.0,142328.0,1540145958.255
1.538,0.0,96.410,0.0,0.0,2.051,4095658.0,146059.0,1540145959.255
2.0,1.0,94.500,0.0,0.0,2.500,4152188.0,143727.0,1540145960.255
1.538,1.026,96.410,0.0,0.0,1.026,4215359.0,145986.0,1540145961.255
1.546,1.031,96.907,0.0,0.0,0.515,4044959.0,144613.0,1540145962.255
1.020,1.531,96.429,0.0,0.0,1.020,4062367.0,140923.0,1540145963.255
