"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_32_rep_3.csv -T 1 90",,,,"Date:","21 Oct 2018 19:04:27 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
8.687,21.389,63.114,1.880,0.0,4.931,0.0,0.0,1540148667.986
17.647,60.0,2.353,0.0,0.0,20.0,73268773.0,2363730.0,1540148668.993
25.882,50.588,4.706,0.0,0.0,18.824,69930757.0,2268763.0,1540148669.987
15.854,60.976,4.878,0.0,0.0,18.293,73681925.0,2386020.0,1540148670.986
21.687,54.217,4.819,0.0,0.0,19.277,76056368.0,2456580.0,1540148671.987
21.951,63.415,1.220,0.0,0.0,13.415,70629630.0,2289603.0,1540148672.988
20.732,57.317,2.439,0.0,0.0,19.512,71002893.0,2303192.0,1540148673.991
21.951,54.878,2.439,0.0,0.0,20.732,75092246.0,2438100.0,1540148674.987
16.867,56.627,2.410,0.0,0.0,24.096,73035629.0,2366371.0,1540148675.987
20.0,60.0,2.500,0.0,0.0,17.500,74318689.0,2399460.0,1540148676.992
23.171,53.659,3.659,0.0,0.0,19.512,71209249.0,2302732.0,1540148677.990
21.429,48.810,3.571,0.0,0.0,26.190,72576166.0,2352717.0,1540148678.992
18.750,58.750,2.500,0.0,0.0,20.0,72820737.0,2363546.0,1540148679.987
19.048,50.0,5.952,0.0,0.0,25.0,71562573.0,2309934.0,1540148680.987
22.785,55.696,3.797,0.0,0.0,17.722,73087608.0,2367977.0,1540148681.991
16.867,60.241,2.410,0.0,0.0,20.482,74441864.0,2408710.0,1540148683.003
18.293,59.756,1.220,0.0,0.0,20.732,75023323.0,2427900.0,1540148683.992
23.457,51.852,3.704,0.0,0.0,20.988,72702508.0,2356949.0,1540148684.987
25.882,50.588,2.353,0.0,0.0,21.176,73712569.0,2387354.0,1540148685.987
14.286,61.905,2.381,0.0,0.0,21.429,75720592.0,2448246.0,1540148686.994
21.519,58.228,2.532,0.0,0.0,17.722,68211165.0,2212171.0,1540148687.991
16.049,56.790,6.173,0.0,0.0,20.988,71912406.0,2327080.0,1540148688.993
17.722,54.430,7.595,0.0,0.0,20.253,71622615.0,2317700.0,1540148689.987
23.457,53.086,7.407,0.0,0.0,16.049,71270610.0,2310437.0,1540148690.991
24.051,54.430,6.329,0.0,0.0,15.190,71880221.0,2327801.0,1540148691.989
18.072,51.807,4.819,0.0,0.0,25.301,73718849.0,2390358.0,1540148692.987
20.732,56.098,3.659,0.0,0.0,19.512,74147764.0,2399691.0,1540148693.987
20.238,58.333,3.571,0.0,0.0,17.857,74673555.0,2416400.0,1540148694.992
20.0,58.750,2.500,0.0,0.0,18.750,73596047.0,2386692.0,1540148695.987
18.072,62.651,1.205,0.0,0.0,18.072,73935486.0,2391917.0,1540148696.988
21.687,56.627,3.614,0.0,0.0,18.072,70565230.0,2284120.0,1540148697.987
23.529,51.765,3.529,0.0,0.0,21.176,72756146.0,2354314.0,1540148698.989
