"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_0:1_vc_1_rep_3.csv -T 1 80",,,,"Date:","06 Dec 2018 08:28:04 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
3.516,4.687,88.482,1.040,0.0,2.276,0.0,0.0,1544084884.851
4.592,5.102,84.694,0.0,0.0,5.612,11836776.0,410096.0,1544084885.851
4.569,6.091,83.756,0.0,0.0,5.584,10899177.0,381690.0,1544084886.851
3.141,4.712,85.864,0.0,0.0,6.283,10880370.0,376742.0,1544084887.851
5.208,6.771,81.771,0.0,0.0,6.250,9705903.0,336353.0,1544084888.851
3.646,3.646,85.938,0.0,0.0,6.771,10427369.0,365270.0,1544084889.851
4.061,5.076,85.279,0.0,0.0,5.584,11239593.0,389191.0,1544084890.851
2.591,7.254,86.010,0.0,0.0,4.145,10871738.0,376766.0,1544084891.851
2.577,4.124,87.113,0.0,0.0,6.186,10915783.0,380015.0,1544084892.854
3.061,6.633,84.694,0.0,0.0,5.612,10352982.0,360611.0,1544084893.851
2.564,6.667,86.667,0.0,0.0,4.103,11239716.0,389360.0,1544084894.851
5.181,5.181,85.492,0.0,0.0,4.145,11616077.0,402475.0,1544084895.851
5.181,5.699,84.974,0.0,0.0,4.145,10842853.0,379815.0,1544084896.851
4.545,8.586,80.808,0.0,0.0,6.061,10895988.0,382703.0,1544084897.851
2.525,4.545,84.848,0.0,0.0,8.081,10858676.0,375924.0,1544084898.851
3.061,6.633,84.694,0.0,0.0,5.612,10578934.0,370769.0,1544084899.851
2.591,4.663,86.528,0.0,0.0,6.218,10148980.0,351584.0,1544084900.851
3.571,5.612,85.714,0.0,0.0,5.102,9358351.0,324133.0,1544084901.851
0.990,0.990,97.030,0.0,0.0,0.990,956452.0,33120.0,1544084902.851
0.500,0.0,99.500,0.0,0.0,0.0,189855.0,7127.0,1544084903.852
1.515,3.535,88.889,0.0,0.0,6.061,7215439.0,254416.0,1544084904.852
0.0,0.0,100.0,0.0,0.0,0.0,437176.0,240.0,1544084905.851
1.042,2.083,95.312,0.0,0.0,1.562,4246989.0,162229.0,1544084906.851
4.061,3.553,87.310,0.0,0.0,5.076,9010651.0,316608.0,1544084907.851
4.124,5.155,85.052,1.031,0.0,4.639,10923678.0,378120.0,1544084908.851
3.483,6.468,83.085,0.0,0.0,6.965,10473542.0,362946.0,1544084909.851
4.040,5.556,85.859,0.0,0.0,4.545,11206391.0,392102.0,1544084910.854
4.639,5.670,85.567,0.0,0.0,4.124,10785101.0,373675.0,1544084911.851
4.082,5.102,84.184,0.0,0.0,6.633,10767752.0,372888.0,1544084912.851
4.061,6.599,84.264,0.0,0.0,5.076,10596184.0,371143.0,1544084913.851
2.525,6.061,85.354,0.0,0.0,6.061,11425618.0,395548.0,1544084914.851
