"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_32_rep_1.csv -T 1 80",,,,"Date:","06 Dec 2018 09:20:49 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
5.646,10.595,79.936,1.212,0.0,2.610,0.0,0.0,1544088049.387
2.062,6.186,90.722,0.0,0.0,1.031,11792655.0,384716.0,1544088050.388
4.082,7.143,88.776,0.0,0.0,0.0,12241331.0,406043.0,1544088051.388
2.062,2.062,95.876,0.0,0.0,0.0,7089147.0,233718.0,1544088052.388
2.041,2.041,94.898,0.0,0.0,1.020,7044847.0,231300.0,1544088053.388
4.082,5.102,89.796,0.0,0.0,1.020,10680568.0,355271.0,1544088054.388
2.041,4.082,93.878,0.0,0.0,0.0,6695565.0,220102.0,1544088055.388
2.105,2.105,94.737,0.0,0.0,1.053,11766661.0,381918.0,1544088056.388
4.124,5.155,90.722,0.0,0.0,0.0,12447093.0,407707.0,1544088057.388
0.0,4.211,95.789,0.0,0.0,0.0,11614672.0,376306.0,1544088058.388
2.041,3.061,92.857,0.0,0.0,2.041,11704164.0,379016.0,1544088059.388
2.083,6.250,91.667,0.0,0.0,0.0,12364509.0,402856.0,1544088060.388
4.301,3.226,92.473,0.0,0.0,0.0,11756667.0,388821.0,1544088061.388
3.061,4.082,91.837,0.0,0.0,1.020,12312849.0,398456.0,1544088062.388
1.053,3.158,94.737,0.0,0.0,1.053,12583978.0,407510.0,1544088063.388
4.082,5.102,90.816,0.0,0.0,0.0,11780677.0,386007.0,1544088064.388
2.083,5.208,92.708,0.0,0.0,0.0,11496444.0,372218.0,1544088065.388
2.020,6.061,91.919,0.0,0.0,0.0,12294109.0,397974.0,1544088066.388
4.211,2.105,93.684,0.0,0.0,0.0,11444508.0,374755.0,1544088067.388
1.020,5.102,92.857,0.0,0.0,1.020,11900313.0,381874.0,1544088068.388
1.042,3.125,94.792,0.0,0.0,1.042,11562680.0,377596.0,1544088069.388
4.124,6.186,89.691,0.0,0.0,0.0,11431526.0,372083.0,1544088070.388
2.020,6.061,91.919,0.0,0.0,0.0,11782128.0,382902.0,1544088071.388
2.083,3.125,94.792,0.0,0.0,0.0,11417001.0,370534.0,1544088072.388
4.167,3.125,92.708,0.0,0.0,0.0,11940913.0,390641.0,1544088073.388
2.083,3.125,94.792,0.0,0.0,0.0,11662262.0,375472.0,1544088074.388
1.031,7.216,90.722,0.0,0.0,1.031,11385071.0,371136.0,1544088075.388
3.030,5.051,90.909,0.0,0.0,1.010,11632151.0,380689.0,1544088076.388
2.083,5.208,90.625,2.083,0.0,0.0,11849895.0,383800.0,1544088077.388
1.031,5.155,93.814,0.0,0.0,0.0,11614795.0,376400.0,1544088078.388
5.0,5.0,90.0,0.0,0.0,0.0,11335093.0,371139.0,1544088079.388
2.083,5.208,91.667,0.0,0.0,1.042,11546338.0,374196.0,1544088080.388
0.0,0.0,100.0,0.0,0.0,0.0,119199.0,10854.0,1544088081.388
4.124,2.062,92.784,0.0,0.0,1.031,7525936.0,250161.0,1544088082.388
1.020,3.061,95.918,0.0,0.0,0.0,4955970.0,163942.0,1544088083.388
1.010,4.040,94.949,0.0,0.0,0.0,6636515.0,218632.0,1544088084.388
3.030,2.020,94.949,0.0,0.0,0.0,973201.0,40307.0,1544088085.388
1.031,5.155,91.753,0.0,0.0,2.062,12431479.0,403410.0,1544088086.388
2.062,4.124,93.814,0.0,0.0,0.0,11972444.0,388404.0,1544088087.388
3.093,6.186,90.722,0.0,0.0,0.0,12069160.0,394673.0,1544088088.388
2.083,4.167,93.750,0.0,0.0,0.0,12035775.0,389274.0,1544088089.388
2.0,8.0,88.0,0.0,0.0,2.0,12441217.0,401598.0,1544088090.388
3.093,5.155,91.753,0.0,0.0,0.0,11855675.0,388673.0,1544088091.388
3.093,4.124,92.784,0.0,0.0,0.0,12131091.0,392928.0,1544088092.388
2.041,5.102,91.837,0.0,0.0,1.020,11684249.0,379856.0,1544088093.388
4.902,6.863,87.255,0.0,0.0,0.980,11867216.0,386161.0,1544088094.388
1.031,6.186,91.753,0.0,0.0,1.031,12194936.0,396080.0,1544088095.388
2.062,4.124,92.784,0.0,0.0,1.031,12283907.0,398534.0,1544088096.388
1.064,5.319,93.617,0.0,0.0,0.0,12203420.0,399649.0,1544088097.388
2.0,6.0,91.0,0.0,0.0,1.0,11558677.0,374908.0,1544088098.388
2.020,7.071,90.909,0.0,0.0,0.0,11986735.0,388208.0,1544088099.388
3.191,4.255,91.489,0.0,0.0,1.064,12105363.0,392705.0,1544088100.388
2.062,4.124,93.814,0.0,0.0,0.0,11384080.0,369008.0,1544088101.388
3.030,5.051,90.909,0.0,0.0,1.010,12313304.0,405284.0,1544088102.388
3.061,6.122,90.816,0.0,0.0,0.0,12174587.0,398593.0,1544088103.388
1.042,4.167,93.750,0.0,0.0,1.042,12236530.0,396796.0,1544088104.388
2.062,6.186,90.722,0.0,0.0,1.031,11584395.0,374388.0,1544088105.388
3.125,3.125,93.750,0.0,0.0,0.0,11094022.0,364041.0,1544088106.388
2.0,7.0,90.0,0.0,0.0,1.0,12170203.0,391310.0,1544088107.388
2.062,4.124,90.722,3.093,0.0,0.0,11930642.0,389686.0,1544088108.388
3.093,5.155,91.753,0.0,0.0,0.0,11970775.0,392497.0,1544088109.388
3.061,5.102,90.816,0.0,0.0,1.020,12003834.0,386110.0,1544088110.388
2.128,3.191,94.681,0.0,0.0,0.0,11289253.0,371164.0,1544088111.388
1.053,6.316,91.579,0.0,0.0,1.053,10768630.0,356545.0,1544088112.388
1.031,4.124,94.845,0.0,0.0,0.0,6934348.0,229788.0,1544088113.388
1.053,3.158,94.737,0.0,0.0,1.053,11596404.0,377862.0,1544088114.388
3.093,4.124,91.753,0.0,0.0,1.031,6370046.0,212967.0,1544088115.388
2.020,4.040,91.919,0.0,0.0,2.020,11956208.0,387798.0,1544088116.388
2.062,5.155,92.784,0.0,0.0,0.0,11430729.0,368670.0,1544088117.388
3.061,5.102,90.816,0.0,0.0,1.020,11914866.0,389229.0,1544088118.388
1.020,6.122,92.857,0.0,0.0,0.0,12031686.0,389290.0,1544088119.388
2.041,7.143,89.796,0.0,0.0,1.020,11808135.0,385798.0,1544088120.388
4.211,7.368,88.421,0.0,0.0,0.0,11648074.0,388327.0,1544088121.388
3.030,5.051,89.899,0.0,0.0,2.020,12060493.0,386588.0,1544088122.388
2.083,3.125,94.792,0.0,0.0,0.0,12152908.0,396698.0,1544088123.388
3.061,4.082,91.837,0.0,0.0,1.020,11242631.0,365889.0,1544088124.388
3.061,6.122,89.796,0.0,0.0,1.020,11497964.0,372526.0,1544088125.388
1.031,5.155,92.784,0.0,0.0,1.031,12285572.0,401210.0,1544088126.388
3.030,5.051,90.909,0.0,0.0,1.010,12069790.0,387392.0,1544088127.388
3.061,6.122,90.816,0.0,0.0,0.0,11654509.0,384381.0,1544088128.388
4.0,4.0,91.0,0.0,0.0,1.0,12121013.0,392484.0,1544088129.388
