"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_16_worker_8_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 08:05:35 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
0.564,0.603,98.365,0.140,0.0,0.327,0.0,0.0,1541232335.822
2.538,1.523,92.893,0.0,0.0,3.046,214052.0,6479331.0,1541232336.822
3.030,3.030,91.919,0.0,0.0,2.020,225792.0,6598340.0,1541232337.822
2.513,4.523,90.452,0.0,0.0,2.513,261870.0,7845036.0,1541232338.822
3.415,4.390,88.780,0.0,0.0,3.415,259988.0,7793144.0,1541232339.822
2.525,3.030,91.414,0.0,0.0,3.030,268352.0,7860618.0,1541232340.822
2.513,3.015,91.457,0.0,0.0,3.015,256570.0,7675886.0,1541232341.823
2.030,2.538,92.386,0.0,0.0,3.046,250230.0,7508061.0,1541232342.823
3.061,4.082,90.816,0.0,0.0,2.041,262238.0,7680176.0,1541232343.822
2.538,3.553,91.878,0.0,0.0,2.030,269212.0,8074103.0,1541232344.823
1.531,2.551,92.857,0.0,0.0,3.061,261866.0,7843522.0,1541232345.822
1.515,4.040,90.404,0.0,0.0,4.040,268596.0,7877057.0,1541232346.822
1.531,3.061,92.857,0.0,0.0,2.551,255722.0,7667404.0,1541232347.822
3.0,4.0,89.500,0.0,0.0,3.500,264798.0,7927415.0,1541232348.822
1.990,2.985,90.050,0.0,0.0,4.975,272516.0,7994656.0,1541232349.822
1.531,3.061,92.347,0.0,0.0,3.061,272720.0,8170684.0,1541232350.822
1.031,2.062,94.330,0.0,0.0,2.577,251860.0,7545660.0,1541232351.822
3.448,4.433,88.670,0.0,0.0,3.448,260690.0,7642285.0,1541232352.822
2.041,3.571,91.837,0.0,0.0,2.551,265366.0,7948258.0,1541232353.822
3.0,2.500,90.500,0.0,0.0,4.0,260276.0,7797256.0,1541232354.822
1.961,5.392,88.725,0.0,0.0,3.922,260180.0,7625491.0,1541232355.822
1.026,3.077,93.846,0.0,0.0,2.051,247100.0,7403150.0,1541232356.822
2.0,3.0,91.0,0.0,0.0,4.0,252280.0,7558373.0,1541232357.822
2.041,3.061,91.327,0.0,0.0,3.571,255798.0,7499842.0,1541232358.823
1.546,2.062,92.784,0.0,0.0,3.608,271460.0,8128718.0,1541232359.822
2.010,3.015,90.452,1.005,0.0,3.518,271460.0,8124417.0,1541232360.822
1.026,3.077,93.333,0.0,0.0,2.564,256268.0,7596461.0,1541232361.822
1.554,2.591,93.264,0.0,0.0,2.591,265720.0,7876648.0,1541232362.822
2.564,3.077,91.282,0.0,0.0,3.077,261446.0,7835080.0,1541232363.822
2.591,3.627,91.710,0.0,0.0,2.073,273934.0,8130115.0,1541232364.822
1.031,3.093,93.299,0.0,0.0,2.577,270482.0,7935923.0,1541232365.822
2.020,3.030,91.919,0.0,0.0,3.030,250896.0,7507856.0,1541232366.822
1.031,3.608,93.814,0.0,0.0,1.546,262484.0,7872803.0,1541232367.822
1.554,3.627,91.710,0.0,0.0,3.109,274196.0,8044820.0,1541232368.822
1.031,2.577,93.299,0.0,0.0,3.093,273140.0,8183256.0,1541232369.822
1.031,1.546,92.784,0.0,0.0,4.639,297478.0,8904851.0,1541232370.822
2.062,2.577,92.784,0.0,0.0,2.577,277776.0,8153976.0,1541232371.824
1.538,3.077,92.308,0.0,0.0,3.077,284744.0,8535687.0,1541232372.822
2.062,3.093,92.268,0.0,0.0,2.577,274886.0,8233619.0,1541232373.822
1.546,3.093,92.784,0.0,0.0,2.577,276872.0,8116261.0,1541232374.822
2.551,3.571,91.837,0.0,0.0,2.041,293144.0,8791535.0,1541232375.822
2.051,2.051,92.821,0.0,0.0,3.077,278682.0,8342604.0,1541232376.822
2.051,4.103,91.795,0.0,0.0,2.051,276716.0,8120353.0,1541232377.822
1.554,3.109,91.710,0.0,0.0,3.627,279784.0,8397138.0,1541232378.822
3.046,3.046,91.371,0.0,0.0,2.538,277200.0,8304923.0,1541232379.822
2.564,3.077,92.821,0.0,0.0,1.538,268410.0,7884023.0,1541232380.822
1.990,3.980,90.050,0.0,0.0,3.980,261688.0,7832367.0,1541232381.822
1.579,2.632,94.211,0.0,0.0,1.579,279284.0,8376018.0,1541232382.822
3.061,3.061,90.816,0.0,0.0,3.061,281058.0,8238517.0,1541232383.822
1.538,3.590,92.821,0.0,0.0,2.051,272242.0,8153930.0,1541232384.823
3.061,3.571,92.347,0.0,0.0,1.020,266758.0,7994398.0,1541232385.822
1.515,3.535,90.909,0.0,0.0,4.040,278824.0,8179099.0,1541232386.822
1.010,4.545,91.414,0.0,0.0,3.030,268652.0,8053215.0,1541232387.822
1.042,2.604,94.271,0.0,0.0,2.083,238914.0,7159912.0,1541232388.822
2.030,4.061,91.371,0.0,0.0,2.538,288962.0,8485231.0,1541232389.822
2.551,2.551,92.857,0.0,0.0,2.041,254754.0,7626850.0,1541232390.822
1.047,2.618,93.717,0.524,0.0,2.094,256126.0,7680017.0,1541232391.822
2.051,2.051,92.308,0.0,0.0,3.590,269988.0,7919249.0,1541232392.822
1.036,3.627,93.782,0.0,0.0,1.554,245000.0,7340265.0,1541232393.822
2.010,3.518,90.452,0.0,0.0,4.020,276854.0,8296634.0,1541232394.822
3.0,3.0,91.500,0.0,0.0,2.500,238410.0,6902084.0,1541232395.823
