"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_32_worker_8_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 09:12:18 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.549,1.175,96.931,0.070,0.0,0.275,0.0,0.0,8060.236,195117.031,1541236338.375
50.140,6.461,41.292,0.0,0.0,2.107,15707708.0,14658643.0,0.0,0.0,1541236339.376
37.079,4.775,54.494,0.0,0.0,3.652,18984070.0,18413677.0,0.0,0.0,1541236340.376
15.436,4.966,78.389,0.0,0.0,1.208,24590876.0,23879635.0,0.0,0.0,1541236341.379
6.693,4.418,87.550,0.0,0.0,1.339,23899999.0,23184345.0,0.0,0.0,1541236342.376
5.767,4.587,88.336,0.0,0.0,1.311,24855487.0,24112156.0,0.0,0.0,1541236343.376
5.534,4.348,89.196,0.0,0.0,0.922,24151416.0,23355663.0,0.0,0.0,1541236344.376
5.263,5.789,88.289,0.0,0.0,0.658,25656114.0,24889012.0,0.0,0.0,1541236345.377
6.986,5.175,87.063,0.0,0.0,0.776,25223157.0,24501503.0,0.0,0.0,1541236346.376
5.628,5.105,88.874,0.0,0.0,0.393,25850686.0,25061843.0,0.0,12288.0,1541236347.376
4.843,5.236,89.136,0.0,0.0,0.785,23677934.0,22972943.0,0.0,0.0,1541236348.376
4.685,4.284,90.228,0.0,0.0,0.803,25115904.0,24381334.0,0.0,0.0,1541236349.376
5.643,5.381,87.927,0.0,0.0,1.050,25155637.0,24390557.0,0.0,0.0,1541236350.376
5.960,4.503,88.609,0.0,0.0,0.927,24522379.0,23804724.0,0.0,0.0,1541236351.376
5.756,4.552,89.023,0.0,0.0,0.669,24206343.0,23467151.0,0.0,0.0,1541236352.377
4.743,4.611,89.855,0.0,0.0,0.791,24995377.0,24264339.0,0.0,0.0,1541236353.376
6.345,5.584,86.802,0.0,0.0,1.269,24310111.0,23554802.0,0.0,0.0,1541236354.376
5.584,5.838,87.183,0.0,0.0,1.396,22913385.0,22231401.0,0.0,0.0,1541236355.376
5.959,4.793,88.083,0.0,0.0,1.166,25877678.0,25101469.0,0.0,0.0,1541236356.376
6.275,4.706,87.712,0.0,0.0,1.307,25095757.0,24369328.0,0.0,0.0,1541236357.376
4.724,4.724,89.501,0.0,0.0,1.050,24918311.0,24174314.0,0.0,0.0,1541236358.376
6.386,6.130,86.973,0.0,0.0,0.511,25524334.0,24762161.0,0.0,0.0,1541236359.376
5.058,4.929,87.419,1.816,0.0,0.778,23195998.0,22522061.0,0.0,69632.0,1541236360.376
4.701,6.607,87.548,0.0,0.0,1.144,23528015.0,22829019.0,0.0,0.0,1541236361.376
4.862,5.125,89.356,0.0,0.0,0.657,25606916.0,24875208.0,0.0,0.0,1541236362.376
6.210,5.304,87.581,0.0,0.0,0.906,24364955.0,23610672.0,0.0,0.0,1541236363.376
5.115,6.394,87.212,0.0,0.0,1.279,23751706.0,23062824.0,0.0,0.0,1541236364.376
5.236,5.236,88.351,0.0,0.0,1.178,25172141.0,24424852.0,0.0,0.0,1541236365.376
6.026,6.154,86.923,0.0,0.0,0.897,25348124.0,24597862.0,0.0,0.0,1541236366.376
5.447,4.929,88.586,0.0,0.0,1.038,24512622.0,23795490.0,0.0,0.0,1541236367.376
5.548,5.290,88.129,0.0,0.0,1.032,24711915.0,23901109.0,0.0,15618048.0,1541236368.376
5.412,5.541,87.887,0.0,0.0,1.160,23785229.0,23110750.0,0.0,0.0,1541236369.376
5.168,5.814,87.468,0.0,0.0,1.550,25193887.0,24435724.0,0.0,0.0,1541236370.376
5.829,5.181,88.342,0.0,0.0,0.648,24726570.0,24009758.0,0.0,0.0,1541236371.376
