"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_4_worker_32_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 07:03:21 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.632,0.472,98.758,0.082,0.0,0.056,0.0,0.0,9928.771,161311.268,1541228601.185
48.107,7.293,42.917,0.0,0.0,1.683,11878751.0,11558092.0,0.0,0.0,1541228602.186
34.965,7.972,54.126,0.0,0.0,2.937,20341278.0,19769894.0,0.0,0.0,1541228603.186
14.993,10.041,72.902,0.0,0.0,2.063,24743674.0,23929442.0,0.0,0.0,1541228604.186
12.550,10.814,74.499,0.0,0.0,2.136,28454420.0,27669576.0,0.0,8192.0,1541228605.186
9.973,8.895,79.650,0.0,0.0,1.482,29772223.0,28837399.0,0.0,0.0,1541228606.186
10.322,9.115,78.552,0.0,0.0,2.011,29007011.0,28224734.0,0.0,0.0,1541228607.186
9.053,8.779,79.973,0.0,0.0,2.195,28948436.0,28031607.0,0.0,0.0,1541228608.186
10.270,8.919,79.189,0.0,0.0,1.622,28304366.0,27450413.0,0.0,0.0,1541228609.186
10.349,10.349,78.091,0.0,0.0,1.210,29776723.0,28936272.0,0.0,0.0,1541228610.186
10.054,10.456,77.480,0.0,0.0,2.011,30742385.0,29820120.0,0.0,4096.0,1541228611.186
9.016,9.290,80.328,0.0,0.0,1.366,27885819.0,27076319.0,0.0,0.0,1541228612.186
9.116,9.530,79.420,0.0,0.0,1.934,30698848.0,29807238.0,0.0,0.0,1541228613.186
10.840,8.808,78.726,0.0,0.0,1.626,30178531.0,29305650.0,0.0,0.0,1541228614.186
11.096,9.759,77.273,0.0,0.0,1.872,28829311.0,27944171.0,0.0,0.0,1541228615.186
9.485,9.214,79.946,0.0,0.0,1.355,30385138.0,29452452.0,0.0,0.0,1541228616.186
9.629,9.491,79.642,0.0,0.0,1.238,29104572.0,28307654.0,0.0,0.0,1541228617.186
