"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_4_worker_32_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 07:19:14 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.762,0.574,98.500,0.080,0.0,0.084,0.0,0.0,9652.913,165251.729,1541229554.979
45.442,6.354,45.442,0.0,0.0,2.762,11068715.0,10750520.0,0.0,0.0,1541229555.980
31.787,4.911,61.937,0.0,0.0,1.364,13130779.0,12750969.0,0.0,0.0,1541229556.980
9.536,4.639,85.052,0.0,0.0,0.773,13141059.0,12749810.0,0.0,0.0,1541229557.980
2.738,2.347,93.872,0.0,0.0,1.043,13133829.0,12749605.0,0.0,0.0,1541229558.980
2.983,3.502,92.996,0.0,0.0,0.519,13126718.0,12740114.0,0.0,0.0,1541229559.980
4.805,3.377,91.039,0.0,0.0,0.779,13139400.0,12749485.0,0.0,0.0,1541229560.980
2.941,3.836,91.944,0.0,0.0,1.279,13133802.0,12735656.0,0.0,0.0,1541229561.980
3.247,3.377,92.857,0.0,0.0,0.519,13135556.0,12761354.0,0.0,0.0,1541229562.980
2.956,4.113,92.031,0.0,0.0,0.900,13141433.0,12748728.0,0.0,0.0,1541229563.980
4.092,3.708,91.432,0.0,0.0,0.767,13342243.0,12950613.0,0.0,0.0,1541229564.980
4.087,4.087,91.188,0.0,0.0,0.639,13132362.0,12733904.0,0.0,0.0,1541229565.980
2.720,3.368,92.617,0.518,0.0,0.777,13096627.0,12701782.0,0.0,0.0,1541229566.980
2.911,5.443,90.380,0.506,0.0,0.759,13391711.0,13004085.0,0.0,135168.0,1541229567.980
3.827,3.699,91.454,0.0,0.0,1.020,13131529.0,12742613.0,0.0,0.0,1541229568.980
2.828,3.599,92.416,0.0,0.0,1.157,13144559.0,12757038.0,0.0,0.0,1541229569.980
2.828,4.242,92.288,0.0,0.0,0.643,13139786.0,12751066.0,0.0,0.0,1541229570.980
3.085,3.728,92.416,0.0,0.0,0.771,13134472.0,12746138.0,0.0,0.0,1541229571.980
3.949,4.331,90.955,0.0,0.0,0.764,13352575.0,12958528.0,0.0,0.0,1541229572.980
3.553,4.569,90.863,0.0,0.0,1.015,13138740.0,12751794.0,0.0,0.0,1541229573.980
3.493,2.717,93.273,0.0,0.0,0.517,13131207.0,12746031.0,0.0,0.0,1541229574.980
2.745,2.745,93.987,0.0,0.0,0.523,13142786.0,12756163.0,0.0,0.0,1541229575.980
4.209,4.464,90.689,0.0,0.0,0.638,13135133.0,12747381.0,0.0,0.0,1541229576.980
2.587,3.364,93.402,0.0,0.0,0.647,13131451.0,12745417.0,0.0,0.0,1541229577.980
4.092,4.220,91.176,0.0,0.0,0.512,13141234.0,12752851.0,0.0,0.0,1541229578.980
3.479,3.737,92.268,0.0,0.0,0.515,13119151.0,12724617.0,0.0,0.0,1541229579.980
3.085,3.985,92.288,0.0,0.0,0.643,13356691.0,12971865.0,0.0,0.0,1541229580.980
2.831,4.633,91.763,0.0,0.0,0.772,13143156.0,12755115.0,0.0,0.0,1541229581.980
3.226,4.258,92.0,0.0,0.0,0.516,13341843.0,12937923.0,0.0,0.0,1541229582.980
3.462,3.974,92.179,0.0,0.0,0.385,13133083.0,12747535.0,0.0,36864.0,1541229583.980
3.364,2.717,93.273,0.0,0.0,0.647,13348420.0,12955485.0,0.0,0.0,1541229584.980
2.461,3.238,93.653,0.0,0.0,0.648,13141235.0,12752757.0,0.0,0.0,1541229585.980
2.584,3.230,93.282,0.0,0.0,0.904,13135075.0,12747005.0,0.0,0.0,1541229586.980
2.073,4.016,92.876,0.0,0.0,1.036,13141289.0,12754360.0,0.0,0.0,1541229587.980
3.105,3.752,92.626,0.0,0.0,0.517,13138828.0,12753426.0,0.0,9486336.0,1541229588.980
3.558,3.939,91.741,0.0,0.0,0.762,13138277.0,12751833.0,0.0,0.0,1541229589.980
2.464,3.632,93.256,0.0,0.0,0.649,13141694.0,12752931.0,0.0,0.0,1541229590.980
2.941,4.092,92.455,0.0,0.0,0.512,13138924.0,12749256.0,0.0,0.0,1541229591.980
3.061,3.316,92.219,0.0,0.0,1.403,13136872.0,12750239.0,0.0,0.0,1541229592.983
3.238,3.886,92.098,0.0,0.0,0.777,13344791.0,12951739.0,0.0,0.0,1541229593.980
2.461,2.979,93.653,0.0,0.0,0.907,13136845.0,12749821.0,0.0,0.0,1541229594.980
3.189,4.082,91.964,0.0,0.0,0.765,13136496.0,12749472.0,0.0,0.0,1541229595.980
2.710,3.355,93.032,0.0,0.0,0.903,13139220.0,12749621.0,0.0,28672.0,1541229596.980
2.835,3.479,92.784,0.258,0.0,0.644,13138898.0,12749515.0,0.0,4096.0,1541229597.980
2.817,4.609,91.933,0.0,0.0,0.640,13135481.0,12747367.0,0.0,0.0,1541229598.980
3.081,3.081,92.683,0.0,0.0,1.155,13138475.0,12750184.0,0.0,0.0,1541229599.980
3.073,3.457,92.318,0.0,0.0,1.152,13138278.0,12750128.0,0.0,0.0,1541229600.980
2.689,3.841,92.574,0.0,0.0,0.896,13136167.0,12752585.0,0.0,0.0,1541229601.980
