"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_2_worker_8_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 06:21:29 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.276,0.212,99.412,0.082,0.0,0.019,0.0,0.0,8087.142,150486.589,1541226089.158
45.326,5.666,47.734,0.0,0.0,1.275,10283607.0,9990555.0,0.0,0.0,1541226090.159
34.807,5.663,58.149,0.0,0.0,1.381,13952725.0,13529642.0,0.0,0.0,1541226091.159
11.111,4.336,83.875,0.0,0.0,0.678,17319108.0,16787354.0,0.0,0.0,1541226092.159
8.434,4.418,86.613,0.0,0.0,0.535,18010044.0,17488908.0,0.0,0.0,1541226093.159
4.515,5.179,89.907,0.0,0.0,0.398,18941547.0,18381999.0,0.0,0.0,1541226094.159
5.132,5.526,88.684,0.0,0.0,0.658,18835218.0,18261032.0,0.0,0.0,1541226095.159
5.179,4.648,89.641,0.0,0.0,0.531,19403397.0,18850090.0,0.0,0.0,1541226096.159
5.636,4.849,89.122,0.0,0.0,0.393,19116161.0,18529987.0,0.0,8192.0,1541226097.159
4.849,5.242,89.384,0.0,0.0,0.524,19714266.0,19148891.0,0.0,0.0,1541226098.159
6.144,6.013,87.059,0.0,0.0,0.784,19140398.0,18573633.0,0.0,0.0,1541226099.159
5.665,4.743,89.065,0.0,0.0,0.527,18337309.0,17788740.0,0.0,0.0,1541226100.159
5.622,4.552,89.290,0.0,0.0,0.535,18736205.0,18165856.0,0.0,0.0,1541226101.159
5.759,4.974,88.351,0.0,0.0,0.916,18057712.0,17519540.0,0.0,8192.0,1541226102.159
5.844,5.584,88.052,0.0,0.0,0.519,19445040.0,18872052.0,0.0,0.0,1541226103.159
4.724,5.381,89.370,0.0,0.0,0.525,19107410.0,18555622.0,0.0,0.0,1541226104.159
5.179,5.046,89.243,0.0,0.0,0.531,19880847.0,19274943.0,0.0,0.0,1541226105.159
6.201,5.409,87.863,0.0,0.0,0.528,19091263.0,18538597.0,0.0,0.0,1541226106.159
6.372,6.112,86.866,0.0,0.0,0.650,19459733.0,18889067.0,0.0,0.0,1541226107.159
5.548,5.548,88.387,0.0,0.0,0.516,19349961.0,18768237.0,0.0,0.0,1541226108.159
5.222,5.352,89.034,0.0,0.0,0.392,19611988.0,19036571.0,0.0,0.0,1541226109.159
4.624,4.491,90.489,0.0,0.0,0.396,19505179.0,18919867.0,0.0,0.0,1541226110.159
5.685,4.910,88.760,0.0,0.0,0.646,19983703.0,19379180.0,0.0,0.0,1541226111.159
5.584,4.935,88.312,0.0,0.0,1.169,19547396.0,18969903.0,0.0,0.0,1541226112.159
4.762,4.365,90.212,0.0,0.0,0.661,19549738.0,18980265.0,0.0,0.0,1541226113.159
5.722,5.982,87.776,0.0,0.0,0.520,19390139.0,18820273.0,0.0,0.0,1541226114.159
5.236,5.366,88.743,0.0,0.0,0.654,20298910.0,19686716.0,0.0,0.0,1541226115.159
5.490,5.359,88.105,0.392,0.0,0.654,19972033.0,19392003.0,0.0,77824.0,1541226116.159
5.148,6.049,87.902,0.0,0.0,0.901,19416889.0,18824308.0,0.0,61440.0,1541226117.159
4.868,5.0,89.605,0.0,0.0,0.526,20076835.0,19466651.0,0.0,0.0,1541226118.159
5.844,4.805,88.961,0.0,0.0,0.390,19556170.0,18971338.0,0.0,0.0,1541226119.159
5.242,5.636,88.467,0.0,0.0,0.655,19587663.0,19045017.0,0.0,0.0,1541226120.159
4.095,5.680,89.828,0.0,0.0,0.396,18477371.0,17923015.0,0.0,0.0,1541226121.159
