"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_24_worker_32_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 08:46:16 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
1.396,1.054,97.254,0.072,0.0,0.224,0.0,0.0,8378.470,190140.523,1541234776.817
47.765,8.240,41.201,0.0,0.0,2.793,12757865.0,11961488.0,0.0,0.0,1541234777.818
44.570,11.001,42.031,0.0,0.0,2.398,22571396.0,21783685.0,0.0,0.0,1541234778.818
17.183,10.141,69.718,0.0,0.0,2.958,32457496.0,31533925.0,0.0,0.0,1541234779.818
14.246,11.732,72.346,0.0,0.0,1.676,34028378.0,32909265.0,0.0,49152.0,1541234780.818
12.705,13.661,71.175,0.0,0.0,2.459,36064704.0,35000756.0,0.0,0.0,1541234781.818
12.655,11.417,73.728,0.0,0.0,2.201,35687665.0,34655607.0,0.0,0.0,1541234782.818
10.606,11.846,74.793,0.0,0.0,2.755,36640556.0,35700686.0,0.0,0.0,1541234783.818
10.992,11.662,74.799,0.0,0.0,2.547,34965337.0,33733827.0,0.0,0.0,1541234784.818
12.899,12.344,72.677,0.0,0.0,2.080,36868418.0,35715501.0,0.0,4096.0,1541234785.818
12.912,13.043,72.069,0.0,0.0,1.976,36893136.0,35735814.0,0.0,0.0,1541234786.827
9.793,13.655,73.931,0.0,0.0,2.621,34660974.0,33720365.0,0.0,0.0,1541234787.818
12.105,11.692,73.865,0.0,0.0,2.338,35870465.0,34734297.0,0.0,0.0,1541234788.818
10.902,11.575,74.697,0.0,0.0,2.826,36779455.0,35774059.0,0.0,0.0,1541234789.818
13.755,12.655,71.389,0.0,0.0,2.201,38009455.0,36975731.0,0.0,0.0,1541234790.818
11.602,10.773,75.414,0.0,0.0,2.210,36845222.0,35689574.0,0.0,0.0,1541234791.818
10.041,12.655,74.828,0.0,0.0,2.476,35187157.0,34239270.0,0.0,0.0,1541234792.818
10.670,11.628,74.966,0.0,0.0,2.736,36140578.0,34930241.0,0.0,0.0,1541234793.818
10.822,12.466,74.384,0.0,0.0,2.329,35577367.0,34632442.0,0.0,0.0,1541234794.818
12.672,11.983,73.003,0.0,0.0,2.342,37516042.0,36382782.0,0.0,0.0,1541234795.818
12.209,13.306,72.702,0.0,0.0,1.783,37137167.0,35950308.0,0.0,0.0,1541234796.818
11.669,11.533,74.491,0.0,0.0,2.307,34993293.0,34107452.0,0.0,0.0,1541234797.818
10.583,12.212,74.491,0.0,0.0,2.714,35843895.0,34721593.0,0.0,0.0,1541234798.818
10.476,12.109,74.694,0.0,0.0,2.721,36076467.0,34954200.0,0.0,0.0,1541234799.818
11.757,12.448,73.997,0.0,0.0,1.798,37165545.0,36000326.0,0.0,0.0,1541234800.818
10.454,11.829,74.828,0.0,0.0,2.889,37240475.0,36309716.0,0.0,0.0,1541234801.818
10.167,11.142,76.184,0.0,0.0,2.507,35276655.0,34240242.0,0.0,0.0,1541234802.818
10.987,11.961,75.382,0.0,0.0,1.669,36202849.0,34962812.0,0.0,0.0,1541234803.818
10.326,11.957,75.408,0.0,0.0,2.310,35438393.0,34463921.0,0.0,0.0,1541234804.818
11.602,10.635,75.552,0.0,0.0,2.210,36884770.0,35778664.0,0.0,0.0,1541234805.818
11.254,11.966,73.932,0.142,0.0,2.707,37759537.0,36634598.0,0.0,81920.0,1541234806.818
11.405,13.213,73.435,0.0,0.0,1.947,35136573.0,34005051.0,0.0,0.0,1541234807.818
12.097,11.425,74.328,0.0,0.0,2.151,36220275.0,35138142.0,0.0,0.0,1541234808.818
