"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_4_worker_64_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 07:23:32 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.785,0.591,98.457,0.080,0.0,0.088,0.0,0.0,9581.033,165540.242,1541229812.536
43.820,6.742,46.629,0.0,0.0,2.809,11831283.0,11481143.0,0.0,0.0,1541229813.537
36.265,5.413,56.022,0.0,0.0,2.300,13422568.0,13007567.0,0.0,0.0,1541229814.542
9.266,4.118,85.457,0.0,0.0,1.158,12957369.0,12598211.0,0.0,0.0,1541229815.537
3.338,3.466,92.683,0.0,0.0,0.513,13111449.0,12744655.0,0.0,0.0,1541229816.537
4.264,3.747,90.956,0.0,0.0,1.034,13136836.0,12748478.0,0.0,0.0,1541229817.537
3.251,3.251,92.718,0.0,0.0,0.780,13140931.0,12754020.0,0.0,8192.0,1541229818.537
3.201,4.097,91.677,0.0,0.0,1.024,13131487.0,12743349.0,0.0,0.0,1541229819.537
3.466,3.338,92.426,0.0,0.0,0.770,13135645.0,12750021.0,0.0,0.0,1541229820.537
3.594,3.594,92.169,0.0,0.0,0.642,13134771.0,12747771.0,0.0,0.0,1541229821.537
3.081,3.851,92.169,0.0,0.0,0.899,13139789.0,12748816.0,0.0,0.0,1541229822.537
3.466,3.209,92.555,0.0,0.0,0.770,13144294.0,12752942.0,0.0,0.0,1541229823.537
3.457,3.585,91.549,0.0,0.0,1.408,13131701.0,12749413.0,0.0,4096.0,1541229824.537
3.435,3.944,91.603,0.0,0.0,1.018,13137508.0,12749113.0,0.0,0.0,1541229825.537
2.445,4.118,92.535,0.0,0.0,0.901,13136712.0,12751232.0,0.0,0.0,1541229826.537
3.822,3.312,91.847,0.0,0.0,1.019,13137193.0,12751845.0,0.0,0.0,1541229827.537
4.376,3.346,91.763,0.0,0.0,0.515,13346720.0,12951261.0,0.0,0.0,1541229828.537
2.983,2.724,93.385,0.0,0.0,0.908,13140039.0,12754679.0,0.0,0.0,1541229829.537
3.329,3.969,92.190,0.0,0.0,0.512,13142614.0,12754718.0,0.0,0.0,1541229830.537
2.710,3.742,93.032,0.0,0.0,0.516,13139185.0,12752454.0,0.0,0.0,1541229831.537
3.822,3.949,91.720,0.0,0.0,0.510,13137546.0,12749188.0,0.0,0.0,1541229832.537
3.876,3.747,91.860,0.0,0.0,0.517,13339441.0,12946621.0,0.0,0.0,1541229833.537
2.839,3.613,92.903,0.0,0.0,0.645,13136174.0,12747819.0,0.0,0.0,1541229834.537
2.842,3.359,93.023,0.0,0.0,0.775,13139157.0,12750667.0,0.0,0.0,1541229835.537
4.061,3.807,91.371,0.0,0.0,0.761,13135002.0,12748110.0,0.0,0.0,1541229836.537
2.577,3.737,92.526,0.0,0.0,1.160,13138235.0,12752784.0,0.0,0.0,1541229837.537
3.964,3.708,91.176,0.0,0.0,1.151,13139579.0,12754173.0,0.0,0.0,1541229838.537
2.930,4.331,91.338,0.382,0.0,1.019,13135796.0,12748928.0,0.0,77824.0,1541229839.537
4.140,3.105,91.979,0.0,0.0,0.776,13143492.0,12755241.0,0.0,0.0,1541229840.537
3.093,3.479,92.397,0.0,0.0,1.031,13132715.0,12745967.0,0.0,0.0,1541229841.537
2.975,3.105,93.144,0.0,0.0,0.776,13139535.0,12751267.0,0.0,0.0,1541229842.537
3.234,2.975,92.755,0.0,0.0,1.035,13144551.0,12757622.0,0.0,0.0,1541229843.537
3.304,4.574,91.360,0.0,0.0,0.762,13131034.0,12743006.0,0.0,9084928.0,1541229844.537
4.348,2.558,92.199,0.0,0.0,0.895,13137976.0,12751306.0,0.0,0.0,1541229845.537
2.853,3.502,93.126,0.0,0.0,0.519,13149147.0,12760806.0,0.0,0.0,1541229846.537
3.448,3.576,91.826,0.0,0.0,1.149,13135015.0,12746987.0,0.0,0.0,1541229847.537
3.827,3.571,91.964,0.0,0.0,0.638,13137529.0,12750859.0,0.0,0.0,1541229848.537
2.853,3.113,93.256,0.0,0.0,0.778,13143662.0,12757033.0,0.0,0.0,1541229849.537
2.081,3.381,93.888,0.0,0.0,0.650,13134694.0,12748354.0,0.0,0.0,1541229850.537
4.056,3.549,91.255,0.0,0.0,1.141,13138922.0,12750432.0,0.0,0.0,1541229851.537
3.105,3.105,92.885,0.0,0.0,0.906,13552586.0,13153855.0,0.0,0.0,1541229852.537
3.081,3.466,92.555,0.0,0.0,0.899,13132087.0,12743861.0,0.0,0.0,1541229853.537
3.222,3.093,92.655,0.0,0.0,1.031,13137687.0,12750861.0,0.0,0.0,1541229854.537
3.732,3.475,92.149,0.0,0.0,0.644,13142685.0,12757168.0,0.0,0.0,1541229855.537
2.846,2.975,93.402,0.0,0.0,0.776,13130592.0,12740768.0,0.0,0.0,1541229856.537
3.316,3.827,91.709,0.0,0.0,1.148,13135047.0,12751033.0,0.0,0.0,1541229857.537
4.500,4.750,89.875,0.0,0.0,0.875,13143272.0,12755045.0,0.0,0.0,1541229858.537
2.828,3.728,92.545,0.0,0.0,0.900,13133207.0,12746549.0,0.0,0.0,1541229859.537
2.199,3.493,93.273,0.0,0.0,1.035,13338601.0,12944381.0,0.0,0.0,1541229860.537
3.462,3.462,92.308,0.0,0.0,0.769,13142010.0,12754883.0,0.0,0.0,1541229861.537
2.945,3.969,92.318,0.0,0.0,0.768,13131433.0,12741921.0,0.0,0.0,1541229862.537
2.464,2.983,93.256,0.0,0.0,1.297,13135452.0,12751360.0,0.0,0.0,1541229863.537
3.205,3.974,92.051,0.0,0.0,0.769,13141627.0,12751922.0,0.0,0.0,1541229864.537
3.321,3.831,92.209,0.0,0.0,0.639,13130048.0,12743156.0,0.0,0.0,1541229865.537
3.812,3.431,91.868,0.0,0.0,0.889,13137094.0,12750226.0,0.0,0.0,1541229866.537
4.071,3.817,91.221,0.0,0.0,0.891,13140817.0,12751022.0,0.0,0.0,1541229867.537
2.601,3.381,93.758,0.0,0.0,0.260,13132559.0,12748545.0,0.0,0.0,1541229868.537
3.479,3.222,90.464,1.418,0.0,1.418,13135894.0,12747560.0,0.0,32768.0,1541229869.537
4.793,3.109,91.451,0.0,0.0,0.648,13140176.0,12750249.0,0.0,61440.0,1541229870.537
3.081,3.209,92.811,0.0,0.0,0.899,13132061.0,12742689.0,0.0,0.0,1541229871.537
3.085,2.828,93.445,0.0,0.0,0.643,12389235.0,12026395.0,0.0,0.0,1541229872.537
