"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_2_worker_16_rep_1.csv -T 1 60",,,,"Date:","03 Nov 2018 06:22:55 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
0.294,0.271,99.210,0.133,0.0,0.092,0.0,0.0,1541226175.340
1.523,0.508,96.447,0.0,0.0,1.523,107702.0,3207230.0,1541226176.341
1.515,2.525,93.939,0.0,0.0,2.020,157738.0,4713111.0,1541226177.342
1.031,1.031,95.361,0.0,0.0,2.577,199492.0,5985377.0,1541226178.341
1.587,1.587,95.767,0.0,0.0,1.058,272524.0,7986252.0,1541226179.341
1.546,2.062,93.814,0.0,0.0,2.577,260820.0,7814105.0,1541226180.341
1.036,0.518,95.855,0.0,0.0,2.591,225746.0,6778117.0,1541226181.341
3.590,3.590,91.795,0.0,0.0,1.026,271712.0,7957006.0,1541226182.341
0.513,3.077,93.846,0.0,0.0,2.564,250040.0,7495313.0,1541226183.341
1.523,3.046,92.893,0.0,0.0,2.538,246614.0,7382188.0,1541226184.341
1.036,2.591,94.301,0.0,0.0,2.073,265936.0,7797540.0,1541226185.341
1.531,3.061,93.367,0.0,0.0,2.041,249200.0,7465995.0,1541226186.341
1.562,1.562,94.792,0.0,0.0,2.083,234014.0,7021406.0,1541226187.341
2.551,3.061,92.857,0.0,0.0,1.531,242968.0,7105505.0,1541226188.341
1.531,2.551,93.367,0.0,0.0,2.551,260606.0,7805779.0,1541226189.341
2.538,3.553,92.893,0.0,0.0,1.015,247248.0,7403146.0,1541226190.341
2.010,2.513,93.970,0.0,0.0,1.508,170868.0,4953718.0,1541226191.341
1.015,0.508,98.477,0.0,0.0,0.0,53200.0,1593889.0,1541226192.341
1.010,2.525,94.949,0.0,0.0,1.515,164648.0,4928437.0,1541226193.341
2.041,2.551,93.367,0.0,0.0,2.041,236808.0,6929254.0,1541226194.341
3.0,2.500,92.0,0.0,0.0,2.500,246120.0,7373813.0,1541226195.341
2.030,2.030,92.893,0.0,0.0,3.046,257114.0,7700931.0,1541226196.341
3.046,4.061,90.355,0.0,0.0,2.538,268942.0,7889789.0,1541226197.341
2.041,3.061,93.367,0.0,0.0,1.531,253754.0,7600240.0,1541226198.341
1.523,3.046,92.893,0.0,0.0,2.538,250954.0,7524722.0,1541226199.341
2.538,3.046,90.863,1.523,0.0,2.030,267468.0,7839476.0,1541226200.341
1.523,3.046,92.386,0.0,0.0,3.046,255640.0,7658951.0,1541226201.341
1.546,2.577,93.814,0.0,0.0,2.062,248500.0,7445071.0,1541226202.341
1.546,2.062,94.330,0.0,0.0,2.062,251656.0,7369672.0,1541226203.341
1.990,3.980,91.045,0.0,0.0,2.985,258020.0,7730250.0,1541226204.341
2.020,2.525,91.414,0.0,0.0,4.040,266000.0,7969357.0,1541226205.341
1.554,1.036,94.301,0.0,0.0,3.109,254390.0,7453574.0,1541226206.341
1.042,2.604,94.271,0.0,0.0,2.083,230934.0,6916532.0,1541226207.341
1.515,3.030,92.929,0.0,0.0,2.525,236732.0,7092722.0,1541226208.341
2.030,2.538,91.878,0.0,0.0,3.553,274624.0,8061728.0,1541226209.341
1.538,2.564,94.359,0.0,0.0,1.538,246746.0,7386252.0,1541226210.341
2.020,3.030,93.434,0.0,0.0,1.515,235142.0,7038157.0,1541226211.344
4.061,3.046,90.863,0.0,0.0,2.030,248118.0,7269183.0,1541226212.341
1.531,2.551,93.367,0.0,0.0,2.551,247800.0,7424089.0,1541226213.341
1.015,2.538,93.401,0.0,0.0,3.046,252074.0,7549933.0,1541226214.341
3.030,1.515,91.919,0.0,0.0,3.535,255222.0,7478784.0,1541226215.341
2.041,3.571,92.857,0.0,0.0,1.531,266840.0,7990308.0,1541226216.341
2.577,2.577,92.784,0.0,0.0,2.062,246342.0,7382146.0,1541226217.341
1.523,4.061,92.386,0.0,0.0,2.030,237862.0,6954436.0,1541226218.341
1.531,3.571,93.367,0.0,0.0,1.531,253038.0,7583486.0,1541226219.341
3.553,2.030,92.893,0.0,0.0,1.523,259074.0,7763839.0,1541226220.341
1.538,4.103,91.795,0.0,0.0,2.564,267085.0,7807259.0,1541226221.341
2.062,2.062,93.299,0.0,0.0,2.577,238256.0,7123019.0,1541226222.341
3.046,2.538,92.893,0.0,0.0,1.523,240792.0,7210131.0,1541226223.341
2.0,3.500,91.0,0.0,0.0,3.500,247016.0,7214841.0,1541226224.341
2.010,4.523,91.960,0.0,0.0,1.508,253156.0,7579265.0,1541226225.341
2.062,1.546,93.814,0.0,0.0,2.577,256974.0,7700930.0,1541226226.341
3.046,3.553,91.371,0.0,0.0,2.030,259150.0,7596133.0,1541226227.341
1.523,2.538,92.893,0.0,0.0,3.046,245066.0,7340182.0,1541226228.341
1.538,3.077,93.846,0.0,0.0,1.538,254594.0,7629574.0,1541226229.341
2.041,3.061,92.857,0.0,0.0,2.041,252216.0,7386443.0,1541226230.341
2.030,3.046,92.386,1.015,0.0,1.523,246812.0,7390488.0,1541226231.341
2.564,4.615,90.256,0.0,0.0,2.564,243200.0,7211525.0,1541226232.341
2.525,3.535,91.414,0.0,0.0,2.525,265096.0,7772361.0,1541226233.341
1.020,3.061,93.878,0.0,0.0,2.041,251736.0,7549908.0,1541226234.341
1.523,2.538,93.909,0.0,0.0,2.030,220408.0,6591001.0,1541226235.341
