"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_0:1_vc_8_worker_64_rep_2.csv -T 1 60",,,,"Date:","03 Nov 2018 07:59:45 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.101,1.604,96.561,0.552,0.0,0.183,0.0,0.0,1541231985.966
1.031,6.186,89.691,0.0,0.0,3.093,429850.0,11954945.0,1541231986.967
2.083,6.250,90.625,0.0,0.0,1.042,455921.0,12695405.0,1541231987.967
2.083,6.250,91.667,0.0,0.0,0.0,439963.0,12500372.0,1541231988.967
2.083,6.250,90.625,0.0,0.0,1.042,443571.0,12500527.0,1541231989.967
2.083,7.292,90.625,0.0,0.0,0.0,445440.0,12500216.0,1541231990.967
2.041,7.143,89.796,0.0,0.0,1.020,443693.0,12499228.0,1541231991.967
1.031,7.216,90.722,0.0,0.0,1.031,446580.0,12696214.0,1541231992.967
1.031,6.186,90.722,0.0,0.0,2.062,448570.0,12498612.0,1541231993.967
2.020,10.101,86.869,0.0,0.0,1.010,444363.0,12499953.0,1541231994.967
0.0,3.191,93.617,2.128,0.0,1.064,440819.0,12499819.0,1541231995.967
2.083,6.250,90.625,0.0,0.0,1.042,448468.0,12499940.0,1541231996.967
1.0,8.0,89.0,0.0,0.0,2.0,440241.0,12500153.0,1541231997.967
2.062,7.216,88.660,0.0,0.0,2.062,445993.0,12499727.0,1541231998.967
3.093,9.278,86.598,0.0,0.0,1.031,475302.0,13147547.0,1541231999.967
3.125,6.250,90.625,0.0,0.0,0.0,442696.0,12499669.0,1541232000.967
2.0,9.0,88.0,0.0,0.0,1.0,440827.0,12499472.0,1541232001.967
1.064,6.383,92.553,0.0,0.0,0.0,445782.0,12500220.0,1541232002.967
1.031,5.155,91.753,0.0,0.0,2.062,440302.0,12500311.0,1541232003.967
3.093,6.186,89.691,0.0,0.0,1.031,452638.0,12694356.0,1541232004.967
1.031,8.247,89.691,0.0,0.0,1.031,453701.0,12500360.0,1541232005.967
1.031,7.216,90.722,0.0,0.0,1.031,444004.0,12500815.0,1541232006.967
2.083,6.250,91.667,0.0,0.0,0.0,440562.0,12499521.0,1541232007.967
3.030,6.061,88.889,0.0,0.0,2.020,460503.0,12694549.0,1541232008.967
4.124,7.216,87.629,0.0,0.0,1.031,445879.0,12500250.0,1541232009.967
1.042,5.208,92.708,0.0,0.0,1.042,443647.0,12500555.0,1541232010.967
2.083,5.208,91.667,0.0,0.0,1.042,442718.0,12499539.0,1541232011.967
2.020,8.081,87.879,0.0,0.0,2.020,447532.0,12499464.0,1541232012.967
3.125,7.292,89.583,0.0,0.0,0.0,443022.0,12501083.0,1541232013.967
2.062,8.247,88.660,0.0,0.0,1.031,443371.0,12498884.0,1541232014.967
3.125,5.208,90.625,0.0,0.0,1.042,453269.0,12500164.0,1541232015.967
2.041,8.163,88.776,0.0,0.0,1.020,443876.0,12500796.0,1541232016.967
1.020,8.163,89.796,0.0,0.0,1.020,448856.0,12499574.0,1541232017.967
1.053,6.316,92.632,0.0,0.0,0.0,455328.0,12499345.0,1541232018.967
2.151,4.301,92.473,0.0,0.0,1.075,445664.0,12500829.0,1541232019.967
2.062,6.186,90.722,0.0,0.0,1.031,441925.0,12499020.0,1541232020.967
2.151,4.301,92.473,0.0,0.0,1.075,460012.0,12500194.0,1541232021.967
1.020,10.204,88.776,0.0,0.0,0.0,449265.0,12500986.0,1541232022.967
2.105,3.158,93.684,0.0,0.0,1.053,442618.0,12499249.0,1541232023.967
5.263,9.474,83.158,0.0,0.0,2.105,449254.0,12499991.0,1541232024.967
0.0,6.250,90.625,2.083,0.0,1.042,451716.0,12694834.0,1541232025.967
2.062,7.216,89.691,0.0,0.0,1.031,443489.0,12503076.0,1541232026.967
2.041,7.143,87.755,0.0,0.0,3.061,447227.0,12497395.0,1541232027.966
1.053,6.316,91.579,0.0,0.0,1.053,447335.0,12695016.0,1541232028.967
2.083,7.292,89.583,0.0,0.0,1.042,446942.0,12696128.0,1541232029.967
2.105,5.263,91.579,0.0,0.0,1.053,445909.0,12499101.0,1541232030.967
1.053,6.316,92.632,0.0,0.0,0.0,448794.0,12500961.0,1541232031.967
2.083,5.208,91.667,0.0,0.0,1.042,446026.0,12499961.0,1541232032.967
3.093,6.186,89.691,0.0,0.0,1.031,455027.0,12694271.0,1541232033.967
2.198,3.297,94.505,0.0,0.0,0.0,440904.0,12500715.0,1541232034.967
3.093,6.186,89.691,0.0,0.0,1.031,444448.0,12500056.0,1541232035.967
2.105,5.263,91.579,0.0,0.0,1.053,448447.0,12498748.0,1541232036.967
1.087,4.348,94.565,0.0,0.0,0.0,442598.0,12501188.0,1541232037.967
2.041,5.102,89.796,0.0,0.0,3.061,444036.0,12499574.0,1541232038.967
3.158,6.316,89.474,0.0,0.0,1.053,448810.0,12500007.0,1541232039.967
1.042,6.250,91.667,0.0,0.0,1.042,442651.0,12499954.0,1541232040.967
2.083,6.250,90.625,0.0,0.0,1.042,446560.0,12500245.0,1541232041.967
1.031,8.247,90.722,0.0,0.0,0.0,447258.0,12533482.0,1541232042.969
3.191,5.319,90.426,0.0,0.0,1.064,446129.0,12466814.0,1541232043.967
4.211,5.263,89.474,0.0,0.0,1.053,446673.0,12498764.0,1541232044.967
1.031,6.186,92.784,0.0,0.0,0.0,392811.0,11194164.0,1541232045.967
