"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_8_worker_16_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 07:35:07 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.876,0.655,98.292,0.079,0.0,0.099,0.0,0.0,9392.398,169436.956,1541230507.174
45.616,7.397,45.616,0.0,0.0,1.370,11343698.0,11019288.0,0.0,0.0,1541230508.176
40.113,10.311,46.328,0.141,0.0,3.107,25390444.0,24605839.0,0.0,81920.0,1541230509.178
14.939,10.633,72.005,0.0,0.0,2.423,37394178.0,36301147.0,0.0,1302528.0,1541230510.175
14.595,9.324,74.324,0.0,0.0,1.757,39268350.0,38113367.0,0.0,0.0,1541230511.175
10.027,8.537,80.217,0.0,0.0,1.220,35733275.0,34655756.0,0.0,0.0,1541230512.175
10.450,9.788,77.513,0.0,0.0,2.249,38787512.0,37611524.0,0.0,0.0,1541230513.175
8.516,9.341,80.495,0.0,0.0,1.648,38734061.0,37591569.0,0.0,0.0,1541230514.175
10.331,9.669,78.543,0.0,0.0,1.457,39812606.0,38649950.0,0.0,0.0,1541230515.175
9.618,9.750,78.656,0.0,0.0,1.976,40707522.0,39507802.0,0.0,0.0,1541230516.175
10.470,8.322,79.732,0.0,0.0,1.477,39824639.0,38554108.0,0.0,0.0,1541230517.175
11.436,8.910,77.660,0.0,0.0,1.995,38709751.0,37627380.0,0.0,0.0,1541230518.175
9.756,7.995,80.352,0.0,0.0,1.897,38305523.0,37085794.0,0.0,0.0,1541230519.175
10.317,8.995,78.968,0.0,0.0,1.720,42068956.0,40784188.0,0.0,0.0,1541230520.175
9.447,8.637,80.162,0.0,0.0,1.754,40110713.0,38909425.0,0.0,0.0,1541230521.175
7.692,7.422,83.941,0.0,0.0,0.945,37436117.0,36344545.0,0.0,0.0,1541230522.175
8.537,9.214,81.165,0.0,0.0,1.084,39943099.0,38720178.0,0.0,0.0,1541230523.175
8.993,7.651,82.013,0.0,0.0,1.342,39129074.0,37986496.0,0.0,0.0,1541230524.175
8.560,8.424,81.386,0.0,0.0,1.630,40706189.0,39489248.0,0.0,0.0,1541230525.174
8.033,7.756,82.825,0.0,0.0,1.385,40691625.0,39520594.0,0.0,0.0,1541230526.175
8.468,9.274,81.317,0.0,0.0,0.941,38783342.0,37585574.0,0.0,0.0,1541230527.176
10.372,8.378,80.452,0.0,0.0,0.798,37521975.0,36414209.0,0.0,0.0,1541230528.175
8.230,9.191,80.521,0.0,0.0,2.058,38148071.0,36997326.0,0.0,0.0,1541230529.175
9.613,8.278,79.840,0.0,0.0,2.270,37718422.0,36643668.0,0.0,0.0,1541230530.175
9.524,8.980,80.136,0.0,0.0,1.361,41175302.0,39945748.0,0.0,0.0,1541230531.175
7.537,8.210,82.638,0.0,0.0,1.615,39661211.0,38471821.0,0.0,0.0,1541230532.175
9.756,7.453,81.978,0.0,0.0,0.813,39978319.0,38794353.0,0.0,0.0,1541230533.175
8.424,8.016,82.337,0.0,0.0,1.223,39723248.0,38566749.0,0.0,0.0,1541230534.175
8.583,9.264,81.063,0.0,0.0,1.090,40520533.0,39304846.0,0.0,0.0,1541230535.175
10.576,7.764,80.054,0.0,0.0,1.606,39353566.0,38151993.0,0.0,0.0,1541230536.175
7.891,7.891,82.993,0.0,0.0,1.224,37295490.0,36209274.0,0.0,0.0,1541230537.175
10.948,8.945,78.772,0.0,0.0,1.335,42843109.0,41602718.0,0.0,0.0,1541230538.175
9.237,8.166,81.124,0.268,0.0,1.205,39975742.0,38796932.0,0.0,45056.0,1541230539.175
8.458,9.823,80.900,0.0,0.0,0.819,41563171.0,40318684.0,0.0,0.0,1541230540.175
10.176,9.227,78.969,0.136,0.0,1.493,40227895.0,39019720.0,0.0,26316800.0,1541230541.175
8.571,8.707,81.224,0.0,0.0,1.497,40718897.0,39520552.0,0.0,0.0,1541230542.175
8.748,9.690,80.215,0.0,0.0,1.346,38969088.0,37857333.0,0.0,0.0,1541230543.175
8.678,8.278,81.842,0.0,0.0,1.202,38721687.0,37520246.0,0.0,0.0,1541230544.175
10.0,9.054,79.459,0.0,0.0,1.486,40356514.0,39169172.0,0.0,0.0,1541230545.175
9.091,8.412,81.004,0.0,0.0,1.493,41779572.0,40527101.0,0.0,0.0,1541230546.175
9.587,8.921,79.893,0.0,0.0,1.598,39718814.0,38541817.0,0.0,0.0,1541230547.175
8.931,8.254,81.597,0.0,0.0,1.218,40601084.0,39396538.0,0.0,0.0,1541230548.175
9.324,8.784,80.270,0.0,0.0,1.622,40609688.0,39438879.0,0.0,0.0,1541230549.175
8.808,9.756,79.539,0.0,0.0,1.897,40361872.0,39140230.0,0.0,0.0,1541230550.175
8.844,10.068,79.728,0.0,0.0,1.361,40728125.0,39543328.0,0.0,0.0,1541230551.175
7.547,7.817,83.019,0.0,0.0,1.617,38337354.0,37180412.0,0.0,0.0,1541230552.175
10.081,8.737,79.839,0.0,0.0,1.344,42550366.0,41289490.0,0.0,0.0,1541230553.175
9.115,9.249,80.563,0.0,0.0,1.072,41845648.0,40660123.0,0.0,0.0,1541230554.175
8.726,7.064,82.964,0.0,0.0,1.247,40234509.0,39044100.0,0.0,0.0,1541230555.175
8.666,8.666,80.880,0.0,0.0,1.788,41598519.0,40335921.0,0.0,0.0,1541230556.175
7.402,9.152,81.830,0.0,0.0,1.615,37612486.0,36487359.0,0.0,0.0,1541230557.175
8.995,9.127,80.159,0.0,0.0,1.720,39833594.0,38671483.0,0.0,0.0,1541230558.175
9.631,8.575,80.211,0.0,0.0,1.583,38916422.0,37778313.0,0.0,0.0,1541230559.175
9.775,9.379,79.921,0.0,0.0,0.925,40789640.0,39540419.0,0.0,0.0,1541230560.175
9.933,9.396,79.195,0.0,0.0,1.477,39480457.0,38337259.0,0.0,0.0,1541230561.175
7.934,8.618,82.627,0.0,0.0,0.821,39930895.0,38736903.0,0.0,0.0,1541230562.175
8.824,9.091,80.348,0.0,0.0,1.738,39517372.0,38350404.0,0.0,0.0,1541230563.175
8.967,8.288,81.793,0.0,0.0,0.951,39133287.0,37990437.0,0.0,0.0,1541230564.175
9.264,8.311,80.926,0.0,0.0,1.499,41985056.0,40713448.0,0.0,0.0,1541230565.175
9.906,10.442,78.447,0.0,0.0,1.205,39099325.0,37951761.0,0.0,0.0,1541230566.175
9.225,7.487,82.219,0.0,0.0,1.070,35539165.0,34542568.0,0.0,0.0,1541230567.175
