"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_8_worker_8_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 07:30:45 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.830,0.621,98.376,0.079,0.0,0.093,0.0,0.0,9462.708,166897.705,1541230245.019
48.957,5.841,42.698,0.0,0.0,2.503,13685014.0,13288691.0,0.0,0.0,1541230246.020
37.969,4.729,55.633,0.0,0.0,1.669,18991484.0,18415244.0,0.0,0.0,1541230247.020
15.497,4.901,78.940,0.0,0.0,0.662,23400106.0,22709969.0,0.0,0.0,1541230248.020
6.536,5.359,87.712,0.0,0.0,0.392,24585418.0,23843738.0,0.0,12288.0,1541230249.020
6.527,4.439,88.642,0.0,0.0,0.392,25245012.0,24515578.0,0.0,0.0,1541230250.020
4.888,4.227,90.225,0.0,0.0,0.661,24794113.0,24042451.0,0.0,0.0,1541230251.020
6.005,4.961,88.773,0.0,0.0,0.261,25377465.0,24637021.0,0.0,0.0,1541230252.020
6.061,4.216,89.196,0.0,0.0,0.527,25484936.0,24723427.0,0.0,0.0,1541230253.020
5.951,5.045,88.745,0.0,0.0,0.259,24259087.0,23565795.0,0.0,4096.0,1541230254.020
7.506,5.471,86.514,0.0,0.0,0.509,25899967.0,25091896.0,0.0,0.0,1541230255.020
5.688,3.968,89.815,0.0,0.0,0.529,25105692.0,24402049.0,0.0,0.0,1541230256.020
5.650,5.913,87.911,0.0,0.0,0.526,26345232.0,25525257.0,0.0,0.0,1541230257.020
6.093,5.166,88.079,0.0,0.0,0.662,26749083.0,25962683.0,0.0,0.0,1541230258.020
6.649,3.457,89.362,0.0,0.0,0.532,24805642.0,24091275.0,0.0,0.0,1541230259.020
5.186,4.521,89.894,0.0,0.0,0.399,26674100.0,25855268.0,0.0,0.0,1541230260.020
4.980,4.456,90.039,0.0,0.0,0.524,24828739.0,24086139.0,0.0,0.0,1541230261.020
5.007,4.480,90.119,0.0,0.0,0.395,25823763.0,25073737.0,0.0,0.0,1541230262.020
5.409,5.013,89.050,0.0,0.0,0.528,27099572.0,26292709.0,0.0,0.0,1541230263.020
5.065,6.494,87.792,0.0,0.0,0.649,25877855.0,25100875.0,0.0,0.0,1541230264.020
5.844,5.325,88.312,0.0,0.0,0.519,26316743.0,25564236.0,0.0,0.0,1541230265.020
4.503,4.901,90.331,0.0,0.0,0.265,25699699.0,24905379.0,0.0,0.0,1541230266.020
5.020,4.491,89.828,0.264,0.0,0.396,25463284.0,24710638.0,0.0,77824.0,1541230267.020
5.091,5.091,89.034,0.0,0.0,0.783,26017627.0,25248095.0,0.0,0.0,1541230268.020
6.152,5.890,87.173,0.0,0.0,0.785,28738195.0,27934067.0,0.0,0.0,1541230269.020
6.397,5.875,87.206,0.0,0.0,0.522,28243997.0,27371879.0,0.0,0.0,1541230270.020
5.997,5.346,88.005,0.0,0.0,0.652,26848911.0,26062476.0,0.0,0.0,1541230271.020
5.945,3.963,89.300,0.0,0.0,0.793,26491779.0,25715705.0,0.0,0.0,1541230272.020
3.974,4.636,91.126,0.0,0.0,0.265,24493481.0,23761202.0,0.0,0.0,1541230273.020
4.624,4.888,89.960,0.0,0.0,0.528,24807180.0,24090827.0,0.0,0.0,1541230274.020
5.599,5.599,88.411,0.0,0.0,0.391,24661005.0,23934725.0,0.0,15953920.0,1541230275.020
5.890,6.018,87.452,0.0,0.0,0.640,24854054.0,24082209.0,0.0,0.0,1541230276.020
3.595,4.261,91.611,0.0,0.0,0.533,24341721.0,23635357.0,0.0,0.0,1541230277.020
5.692,5.433,88.357,0.0,0.0,0.517,25427579.0,24646417.0,0.0,0.0,1541230278.020
4.881,5.013,89.842,0.0,0.0,0.264,25584391.0,24853003.0,0.0,0.0,1541230279.020
