"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_1:0_vc_4_worker_8_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 06:56:04 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.549,0.403,98.919,0.083,0.0,0.046,0.0,0.0,10060.476,157702.128,1541228164.253
47.983,5.563,44.645,0.0,0.0,1.808,12449635.0,12098573.0,0.0,0.0,1541228165.254
37.244,5.457,55.389,0.0,0.0,1.910,18892562.0,18338978.0,0.0,0.0,1541228166.254
12.153,4.491,82.827,0.0,0.0,0.528,22729544.0,22024023.0,0.0,0.0,1541228167.254
7.273,4.805,87.273,0.0,0.0,0.649,24900389.0,24168829.0,0.0,0.0,1541228168.254
5.737,5.737,88.266,0.0,0.0,0.261,25422871.0,24675592.0,0.0,0.0,1541228169.254
5.0,5.0,89.737,0.0,0.0,0.263,24838308.0,24116458.0,0.0,8192.0,1541228170.254
4.875,5.270,89.065,0.0,0.0,0.791,25239728.0,24477296.0,0.0,0.0,1541228171.254
5.990,4.557,89.193,0.0,0.0,0.260,23702982.0,23028059.0,0.0,0.0,1541228172.254
5.906,4.856,89.108,0.0,0.0,0.131,25395990.0,24632353.0,0.0,0.0,1541228173.254
6.564,5.534,87.130,0.0,0.0,0.772,24566160.0,23839202.0,0.0,0.0,1541228174.254
5.352,4.308,89.948,0.0,0.0,0.392,24006919.0,23288791.0,0.0,4096.0,1541228175.254
6.202,5.814,87.726,0.0,0.0,0.258,25735588.0,24966384.0,0.0,0.0,1541228176.254
7.326,5.656,86.504,0.0,0.0,0.514,24369180.0,23652521.0,0.0,0.0,1541228177.254
7.383,5.699,86.399,0.0,0.0,0.518,23655209.0,22955062.0,0.0,0.0,1541228178.254
5.087,3.481,91.031,0.0,0.0,0.402,25539807.0,24779587.0,0.0,0.0,1541228179.254
6.146,6.402,86.812,0.0,0.0,0.640,24815784.0,24082010.0,0.0,0.0,1541228180.254
5.007,4.348,90.119,0.0,0.0,0.527,24744270.0,24017121.0,0.0,0.0,1541228181.254
4.090,5.145,90.501,0.0,0.0,0.264,24025676.0,23344938.0,0.0,0.0,1541228182.254
5.359,4.837,89.412,0.0,0.0,0.392,24994701.0,24225138.0,0.0,0.0,1541228183.254
5.256,4.862,89.225,0.0,0.0,0.657,24708197.0,23995033.0,0.0,0.0,1541228184.254
5.707,5.188,88.586,0.0,0.0,0.519,24858965.0,24099491.0,0.0,0.0,1541228185.254
5.636,4.849,89.253,0.0,0.0,0.262,25017168.0,24281406.0,0.0,0.0,1541228186.254
4.843,4.843,90.052,0.0,0.0,0.262,23939394.0,23245034.0,0.0,0.0,1541228187.254
5.298,3.974,90.464,0.0,0.0,0.265,24896077.0,24168698.0,0.0,0.0,1541228188.254
4.967,4.706,89.412,0.0,0.0,0.915,24351468.0,23605265.0,0.0,0.0,1541228189.254
5.677,5.935,88.0,0.0,0.0,0.387,25611096.0,24862174.0,0.0,0.0,1541228190.254
4.920,3.723,90.691,0.399,0.0,0.266,25082961.0,24316901.0,0.0,135168.0,1541228191.254
4.881,4.485,90.369,0.0,0.0,0.264,24965310.0,24250628.0,0.0,0.0,1541228192.254
5.875,4.308,89.164,0.0,0.0,0.653,25466615.0,24701837.0,0.0,0.0,1541228193.254
