"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d --output dstat_mw1_ratio_0:1_vc_4_worker_32_rep_3.csv -T 1 60",,,,"Date:","03 Nov 2018 07:22:06 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","epoch"
0.777,0.585,98.471,0.080,0.0,0.086,0.0,0.0,9604.891,165445.154,1541229726.621
49.025,7.660,41.643,0.0,0.0,1.671,12140978.0,11790943.0,0.0,0.0,1541229727.622
32.973,4.730,60.405,0.0,0.0,1.892,13149030.0,12754469.0,0.0,0.0,1541229728.624
9.834,4.342,84.547,0.0,0.0,1.277,13134006.0,12750393.0,0.0,0.0,1541229729.622
3.627,2.850,92.876,0.0,0.0,0.648,13337256.0,12929977.0,0.0,0.0,1541229730.622
2.960,3.861,92.664,0.0,0.0,0.515,13345682.0,12959050.0,0.0,12288.0,1541229731.622
4.780,4.403,89.686,0.0,0.0,1.132,13135383.0,12749128.0,0.0,0.0,1541229732.629
4.225,4.866,90.397,0.0,0.0,0.512,13140193.0,12752809.0,0.0,0.0,1541229733.622
3.435,3.690,91.985,0.0,0.0,0.891,13134077.0,12745587.0,0.0,0.0,1541229734.622
2.964,3.351,92.784,0.0,0.0,0.902,13134933.0,12747805.0,0.0,0.0,1541229735.622
3.506,3.766,92.078,0.0,0.0,0.649,13139711.0,12752531.0,0.0,4096.0,1541229736.622
4.353,3.585,90.653,0.0,0.0,1.408,13136197.0,12745334.0,0.0,0.0,1541229737.622
4.353,3.457,91.293,0.0,0.0,0.896,13140352.0,12753406.0,0.0,0.0,1541229738.622
3.073,4.353,91.677,0.0,0.0,0.896,13326679.0,12914015.0,0.0,0.0,1541229739.622
3.959,3.576,91.443,0.0,0.0,1.022,13115719.0,12722777.0,0.0,0.0,1541229740.622
3.704,4.087,91.315,0.0,0.0,0.894,13376660.0,12981408.0,0.0,0.0,1541229741.622
3.448,4.087,91.826,0.0,0.0,0.639,13098169.0,12712716.0,0.0,0.0,1541229742.622
2.817,3.969,92.190,0.0,0.0,1.024,13183229.0,12793629.0,0.0,0.0,1541229743.622
3.077,4.103,92.179,0.0,0.0,0.641,13140933.0,12741241.0,0.0,0.0,1541229744.622
3.453,3.708,92.072,0.0,0.0,0.767,13141487.0,12754003.0,0.0,0.0,1541229745.622
3.177,4.320,91.614,0.0,0.0,0.889,13135390.0,12747533.0,0.0,0.0,1541229746.622
4.841,3.822,90.573,0.0,0.0,0.764,13134844.0,12750726.0,0.0,0.0,1541229747.622
2.713,3.101,92.636,0.258,0.0,1.292,13054920.0,12670296.0,0.0,69632.0,1541229748.622
2.930,4.459,91.720,0.0,0.0,0.892,13217631.0,12824060.0,0.0,0.0,1541229749.622
3.312,3.439,92.229,0.0,0.0,1.019,13137270.0,12753280.0,0.0,0.0,1541229750.622
