"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:6_vc_2_worker_64_rep_1_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:41:05 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.092,1.460,95.680,0.838,0.0,0.930,0.0,0.0,1542890465.685
1.020,3.571,94.898,0.0,0.0,0.510,5118484.0,1008139.0,1542890466.686
1.980,2.970,91.089,0.0,0.0,3.960,5797385.0,1135320.0,1542890467.686
3.483,4.478,89.552,0.0,0.0,2.488,7083653.0,1376708.0,1542890468.686
2.030,2.538,91.878,0.0,0.0,3.553,7214367.0,1410432.0,1542890469.686
2.564,3.590,90.769,0.0,0.0,3.077,7759540.0,1517672.0,1542890470.686
2.604,2.604,93.229,0.0,0.0,1.562,7749753.0,1513130.0,1542890471.686
2.463,4.433,89.163,0.0,0.0,3.941,7736419.0,1508333.0,1542890472.686
1.042,3.125,93.229,0.0,0.0,2.604,7903191.0,1547406.0,1542890473.686
2.020,3.030,91.414,0.0,0.0,3.535,7701748.0,1503027.0,1542890474.686
3.0,4.500,90.500,0.0,0.0,2.0,7275211.0,1417025.0,1542890475.686
2.451,6.373,88.235,0.0,0.0,2.941,7773115.0,1518342.0,1542890476.686
1.546,3.093,92.784,0.0,0.0,2.577,7806072.0,1523449.0,1542890477.686
2.564,3.590,92.308,0.0,0.0,1.538,7462369.0,1456943.0,1542890478.686
1.562,2.604,92.708,0.0,0.0,3.125,7777157.0,1522126.0,1542890479.686
2.538,5.076,62.944,26.396,0.0,3.046,6300261.0,1236486.0,1542890480.686
1.554,2.073,93.782,0.0,0.0,2.591,7488428.0,1462377.0,1542890481.686
3.553,2.030,90.355,0.0,0.0,4.061,7794421.0,1522665.0,1542890482.686
2.030,4.061,92.386,0.0,0.0,1.523,6744360.0,1314995.0,1542890483.686
2.513,3.518,90.452,0.0,0.0,3.518,7758405.0,1517470.0,1542890484.686
3.046,3.553,90.355,0.0,0.0,3.046,7724854.0,1507942.0,1542890485.686
2.0,5.500,90.0,0.0,0.0,2.500,7710338.0,1503249.0,1542890486.686
2.551,3.061,92.347,0.0,0.0,2.041,7658040.0,1492983.0,1542890487.686
2.463,4.433,89.163,0.0,0.0,3.941,8060065.0,1578237.0,1542890488.686
1.546,3.093,93.814,0.0,0.0,1.546,7923439.0,1543938.0,1542890489.686
3.077,3.077,91.795,0.0,0.0,2.051,7671364.0,1501796.0,1542890490.686
3.590,3.077,91.282,0.0,0.0,2.051,8146722.0,1585603.0,1542890491.686
2.010,4.523,90.452,0.0,0.0,3.015,7397270.0,1446429.0,1542890492.686
3.061,3.571,91.837,0.0,0.0,1.531,7975792.0,1558460.0,1542890493.686
2.062,4.124,92.268,0.0,0.0,1.546,7972965.0,1558302.0,1542890494.686
2.062,4.639,91.237,0.0,0.0,2.062,7663689.0,1497272.0,1542890495.686
1.523,4.569,91.371,0.0,0.0,2.538,7923840.0,1548576.0,1542890496.686
1.538,3.590,91.795,0.0,0.0,3.077,8312225.0,1620525.0,1542890497.686
