"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:6_vc_2_worker_64_rep_3_sharded_false.csv -T 1 60",,,,"Date:","22 Nov 2018 12:47:54 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.461,2.131,94.018,1.265,0.0,1.125,0.0,0.0,1542890874.380
1.020,2.041,93.878,0.0,0.0,3.061,2658712.0,4934986.0,1542890875.381
2.062,3.093,91.753,0.0,0.0,3.093,3398506.0,6161030.0,1542890876.382
3.0,3.0,90.0,0.0,0.0,4.0,3964024.0,7381097.0,1542890877.381
1.020,5.102,90.816,0.0,0.0,3.061,3763183.0,6987699.0,1542890878.381
3.125,7.292,87.500,0.0,0.0,2.083,4381130.0,8194761.0,1542890879.382
1.0,7.0,88.0,0.0,0.0,4.0,4759145.0,8824769.0,1542890880.381
3.0,4.0,88.0,0.0,0.0,5.0,4648224.0,8637921.0,1542890881.382
2.970,2.970,88.119,0.0,0.0,5.941,4359452.0,8075970.0,1542890882.388
1.961,7.843,86.275,0.0,0.0,3.922,4722641.0,8827111.0,1542890883.381
2.128,4.255,91.489,0.0,0.0,2.128,4469775.0,8355578.0,1542890884.381
3.061,3.061,89.796,0.0,0.0,4.082,4635764.0,8590899.0,1542890885.381
2.041,6.122,87.755,0.0,0.0,4.082,4831805.0,9018376.0,1542890886.382
1.031,4.124,90.722,0.0,0.0,4.124,4824104.0,8993006.0,1542890887.382
3.061,4.082,90.816,0.0,0.0,2.041,4809321.0,8941297.0,1542890888.382
2.083,7.292,87.500,0.0,0.0,3.125,4796947.0,8910856.0,1542890889.381
1.0,5.0,89.0,0.0,0.0,5.0,4530656.0,8455576.0,1542890890.382
1.031,3.093,89.691,0.0,0.0,6.186,5117362.0,9521779.0,1542890891.381
1.042,5.208,91.667,0.0,0.0,2.083,4516176.0,8386648.0,1542890892.381
2.0,5.0,88.0,0.0,0.0,5.0,4621621.0,8581836.0,1542890893.382
3.030,7.071,85.859,0.0,0.0,4.040,4706428.0,8799055.0,1542890894.382
5.0,5.0,85.0,0.0,0.0,5.0,4801666.0,8909393.0,1542890895.381
4.211,7.368,84.211,0.0,0.0,4.211,4748233.0,8850098.0,1542890896.381
0.0,4.124,91.753,0.0,0.0,4.124,4631137.0,8631547.0,1542890897.381
4.950,6.931,86.139,0.0,0.0,1.980,4590642.0,8513300.0,1542890898.382
2.020,5.051,87.879,0.0,0.0,5.051,4643562.0,8637803.0,1542890899.381
1.031,5.155,89.691,0.0,0.0,4.124,4713045.0,8785078.0,1542890900.381
2.062,4.124,89.691,0.0,0.0,4.124,4250773.0,7905597.0,1542890901.382
2.041,5.102,89.796,0.0,0.0,3.061,4517955.0,8412521.0,1542890902.381
2.020,5.051,89.899,0.0,0.0,3.030,4320930.0,8027239.0,1542890903.381
2.128,6.383,90.426,0.0,0.0,1.064,4413050.0,8218666.0,1542890904.382
1.961,3.922,87.255,0.0,0.0,6.863,4411589.0,8183426.0,1542890905.382
2.083,3.125,91.667,0.0,0.0,3.125,4706036.0,8771571.0,1542890906.382
1.010,6.061,89.899,0.0,0.0,3.030,4118134.0,7654774.0,1542890907.381
0.971,8.738,86.408,0.0,0.0,3.883,3815861.0,7087110.0,1542890908.382
4.0,5.0,88.0,0.0,0.0,3.0,3883949.0,7216928.0,1542890909.382
1.031,4.124,90.722,0.0,0.0,4.124,3943054.0,7333495.0,1542890910.381
1.031,6.186,91.753,0.0,0.0,1.031,3975420.0,7390181.0,1542890911.382
3.061,1.020,90.816,0.0,0.0,5.102,3839539.0,7134813.0,1542890912.382
0.0,4.040,89.899,0.0,0.0,6.061,3765243.0,7008516.0,1542890913.382
2.020,6.061,87.879,0.0,0.0,4.040,3963987.0,7309050.0,1542890914.382
1.053,3.158,93.684,0.0,0.0,2.105,3944282.0,7384827.0,1542890915.382
2.083,4.167,90.625,0.0,0.0,3.125,3902552.0,7230468.0,1542890916.382
2.041,4.082,90.816,0.0,0.0,3.061,3972023.0,7377319.0,1542890917.382
0.980,4.902,88.235,0.0,0.0,5.882,4003363.0,7433237.0,1542890918.381
2.083,5.208,90.625,0.0,0.0,2.083,3713024.0,6930810.0,1542890919.381
1.010,5.051,89.899,0.0,0.0,4.040,3993431.0,7399283.0,1542890920.382
0.0,4.082,91.837,0.0,0.0,4.082,3981879.0,7407509.0,1542890921.381
0.0,3.226,94.624,0.0,0.0,2.151,4144226.0,7710550.0,1542890922.381
2.041,4.082,91.837,0.0,0.0,2.041,3805727.0,7090956.0,1542890923.381
2.062,6.186,89.691,0.0,0.0,2.062,3761927.0,6935720.0,1542890924.382
2.083,3.125,91.667,0.0,0.0,3.125,3865865.0,7207928.0,1542890925.381
1.010,3.030,90.909,0.0,0.0,5.051,3807711.0,7061545.0,1542890926.381
3.0,4.0,87.0,2.0,0.0,4.0,3840682.0,7143218.0,1542890927.381
2.020,5.051,88.889,1.010,0.0,3.030,3709571.0,6887652.0,1542890928.381
3.030,5.051,88.889,0.0,0.0,3.030,3749834.0,6991100.0,1542890929.381
0.990,4.950,89.109,0.0,0.0,4.950,3748283.0,6953029.0,1542890930.381
1.961,2.941,86.275,0.0,0.0,8.824,3794997.0,7018164.0,1542890931.381
2.0,4.0,90.0,0.0,0.0,4.0,3919884.0,7243493.0,1542890932.382
0.0,3.191,94.681,0.0,0.0,2.128,3865855.0,7229291.0,1542890933.382
3.125,4.167,90.625,0.0,0.0,2.083,3285841.0,6111987.0,1542890934.382
